,company_name,company_id,review_text
0,지앤씨아이앤비,10862,사기꾼아닙니까 고등학교때 첫 알바라 몰랐죠.. 첫 계약할때만 4대보험 들고 한달만에 바로 해지했더라구요 일을 1년이나 했는데 너무하네 밥시간도 없이 3분컷하고 일하고 그랬어요
