,company_name,company_id,review_text
0,오즈넷코리아,5310,신입 2개월 수습은 경력이력서에 포함안됨 연봉이 매우 낮다 복지가 거의 없다
1,오즈넷코리아,5310,급여 인상률이 적고 업력이 10년인데 내세울 만한 솔루션이 없다. 점심은 개인사비로 지출
