company_id,company_name,news_title,news_text,news_url,posted_at
9344,대주씨플러스대부(유),조폭의 ‘검은 그림자’ 드리운 옵티머스 사기 사건 | 한 사람을 죽음으로 몰...,옵티머스의 페이퍼컴퍼니이자 자(子)회사 격인 ‘셉틸리언’과 셉틸리언의대주주인 ‘화성산업’이다. 즉 옵티머스 → 셉틸리언 → 화성산업 → 해덕파워웨이로 이어지는 구조를 만들었다. 셉틸리언은 옵티머스 자금이 들어간대부디케이에이엠과 트러스트올 등으로부터 250억원을 조달한 뒤 해덕파워웨이...,http://monthly.chosun.com/client/news/viw.asp?ctcd=C&nNewsNumb=202012100015,
