company_id,company_name,news_title,news_text,news_url,posted_at
10414,파씨오네인터렉티브,지난주(1월 17일~1월 23일)신설법인,"4%), 정보통신 73개(11.5%)순이었다. 전체 신설법인 중 자본금 규모로는 서울에서 이벤트 기획, 행사 대행, 마케팅 서비스업을 하는파씨오네인터렉티브(대표 이영대)가 10억원으로 가장 컸다. [ [매일경제 모바일 서비스 | 페이스북] [매일경제 구독신청] [오늘의 매일경제]",http://news.mk.co.kr/news_forward.php?domain=news&no=127545&year=2014,
