company_id,company_name,news_title,news_text,news_url,posted_at
9319,브라보캐피탈앤드대부,"지엠피, 김양평 대표 등 최대주주 지분율 58.37% → 8.08%","이투데이=권태성 기자 | 지엠피는 김양평 대표가 주식담보계약을 체결함에 따라 김양평 대표 등 특별관계자의 지분율이 58.73%에서 8.08%로 감소했다고 30일 공시했다. 김 대표는브라보캐피탈앤드대부주식회사와 지난 23일 49만3223주, 55만9834주 주식담보대출 계약을 체결했다.",http://www.etoday.co.kr/news/section/newsview.php?idxno=1377539,
