transaction_date,closing_price,trading_volume,change
2024-04-30,19990,3670,0.38
2024-04-29,19915,7910,0.48
2024-04-26,19820,1830,1.38
2024-04-25,19550,2830,-2.49
2024-04-24,20050,25280,3.89
2024-04-23,19300,17640,-0.97
2024-04-22,19490,1880,-0.38
2024-04-19,19565,4730,-2.9
2024-04-18,20150,1090,2.13
2024-04-17,19730,4240,-0.58
2024-04-16,19845,10000,-3.48
2024-04-15,20560,2660,-0.99
2024-04-12,20765,1830,-0.12
2024-04-11,20790,2540,1.02
2024-04-09,20580,3460,-0.36
2024-04-08,20655,4770,-0.7
2024-04-05,20800,3560,-1.75
2024-04-04,21170,15020,2.82
2024-04-03,20590,10900,-2.62
2024-04-02,21145,31030,0.38
2024-04-01,21065,13590,0.79
2024-03-29,20900,9490,0.7
2024-03-28,20755,21730,0.68
2024-03-27,20615,10970,1.43
2024-03-26,20325,14600,1.35
2024-03-25,20055,23370,0.25
2024-03-22,20005,13830,0.18
2024-03-21,19970,19030,3.42
2024-03-20,19310,2430,0.42
2024-03-19,19230,1060,-0.39
2024-03-18,19305,5310,1.63
2024-03-15,18995,5540,-1.81
2024-03-14,19345,4880,-0.77
2024-03-13,19495,6950,-0.03
2024-03-12,19500,2430,1.99
2024-03-11,19120,2110,-1.06
2024-03-08,19325,24000,2.28
2024-03-07,18895,3410,0.85
2024-03-06,18735,16010,-0.77
2024-03-05,18880,5200,-0.79
2024-03-04,19030,25890,2.5
2024-02-29,18565,630,-0.3
2024-02-28,18620,15310,1.72
2024-02-27,18305,3800,-2.16
2024-02-26,18710,4019,0.03
2024-02-23,18705,14190,0.13
2024-02-22,18680,3310,1.55
2024-02-21,18395,10620,-0.19
2024-02-20,18430,3000,-0.11
2024-02-19,18450,5140,0.6
2024-02-16,18340,3930,0.25
2024-02-15,18295,980,-0.11
2024-02-14,18315,4019,-0.49
2024-02-13,18405,9540,2.68
2024-02-08,17925,2080,1.33
2024-02-07,17690,3190,0.54
2024-02-06,17595,1180,0.66
2024-02-05,17480,4720,-1.3
2024-02-02,17710,4000,1.87
2024-02-01,17385,16800,-0.17
2024-01-31,17415,2590,-1.78
2024-01-30,17730,1260,0.28
2024-01-29,17680,2280,-0.65
2024-01-26,17795,1470,0.48
2024-01-25,17710,6370,-2.34
2024-01-24,18135,1080,-0.63
2024-01-23,18250,1030,-0.41
2024-01-22,18325,5220,0.55
2024-01-19,18225,5890,2.07
2024-01-18,17855,2800,1.77
2024-01-17,17545,4320,-1.96
2024-01-16,17895,4920,-0.83
2024-01-15,18045,58260,-0.08
2024-01-12,18060,880,-1.69
2024-01-11,18370,9920,0.55
2024-01-10,18270,10310,-1.88
2024-01-09,18620,2540,-0.56
2024-01-08,18725,3820,-0.16
2024-01-05,18755,3170,0.21
2024-01-04,18715,13570,-0.11
2024-01-03,18735,2940,-3.63
2024-01-02,19440,20370,0.83
