transaction_date,closing_price,trading_volume,change
2024-04-30,7185,11080,-0.28
2024-04-29,7205,7650,1.98
2024-04-26,7065,7620,-0.14
2024-04-25,7075,3860,-1.8
2024-04-24,7205,4610,0.84
2024-04-23,7145,14130,-0.42
2024-04-22,7175,11570,1.99
2024-04-19,7035,6850,-0.71
2024-04-18,7085,6540,1.36
2024-04-17,6990,17040,-0.07
2024-04-16,6995,33310,0.29
2024-04-15,6975,8610,-1.48
2024-04-12,7080,44640,-2.68
2024-04-11,7275,13910,-0.07
2024-04-09,7280,28610,0.14
2024-04-08,7270,18670,-1.89
2024-04-05,7410,19720,-0.47
2024-04-04,7445,18400,-0.6
2024-04-03,7490,12410,-1.38
2024-04-02,7595,15080,-2.13
2024-04-01,7760,31960,1.5
2024-03-29,7645,14440,-1.55
2024-03-28,7765,16180,-1.46
2024-03-27,7880,24640,1.16
2024-03-26,7790,19090,1.17
2024-03-25,7700,10710,0.59
2024-03-22,7655,7080,-0.91
2024-03-21,7725,9190,0.46
2024-03-20,7690,18600,1.05
2024-03-19,7610,13020,-1.3
2024-03-18,7710,24320,3.28
2024-03-15,7465,28020,-4.29
2024-03-14,7800,38950,-0.06
2024-03-13,7805,25830,1.69
2024-03-12,7675,15460,1.19
2024-03-11,7585,49640,3.98
2024-03-08,7295,30870,0.97
2024-03-07,7225,14300,0.28
2024-03-06,7205,15910,-1.3
2024-03-05,7300,30810,-0.95
2024-03-04,7370,12230,-0.81
2024-02-29,7430,30190,-2.81
2024-02-28,7645,21480,0.53
2024-02-27,7605,10300,0.07
2024-02-26,7600,16640,-0.78
2024-02-23,7660,13990,-0.78
2024-02-22,7720,13980,-1.4
2024-02-21,7830,9430,0.45
2024-02-20,7795,6930,-1.64
2024-02-19,7925,8520,0.19
2024-02-16,7910,16400,-0.57
2024-02-15,7955,25370,1.6
2024-02-14,7830,13860,1.75
2024-02-13,7695,12880,1.05
2024-02-08,7615,10280,-0.07
2024-02-07,7620,14800,-0.13
2024-02-06,7630,16510,-1.68
2024-02-05,7760,7760,-0.51
2024-02-02,7800,23160,2.5
2024-02-01,7610,3970,0.07
2024-01-31,7605,6180,-1.62
2024-01-30,7730,22140,2.38
2024-01-29,7550,11850,0.6
2024-01-26,7505,7440,0.6
2024-01-25,7460,18820,-1.39
2024-01-24,7565,24010,1.0
2024-01-23,7490,18990,2.81
2024-01-22,7285,11420,-0.48
2024-01-19,7320,14430,1.17
2024-01-18,7235,18260,-0.21
2024-01-17,7250,23300,-4.16
2024-01-16,7565,16740,-2.64
2024-01-15,7770,21230,-0.83
2024-01-12,7835,5630,-2.49
2024-01-11,8035,38790,1.45
2024-01-10,7920,19810,0.32
2024-01-09,7895,38380,2.0
2024-01-08,7740,12530,0.65
2024-01-05,7690,8140,0.39
2024-01-04,7660,25700,-2.3
2024-01-03,7840,24690,-1.57
2024-01-02,7965,18700,0.0
