transaction_date,closing_price,trading_volume,change
2024-04-30,9300,81700,-0.59
2024-04-29,9355,41050,-4.35
2024-04-26,9780,225770,2.14
2024-04-25,9575,57150,0.74
2024-04-24,9505,57950,-0.52
2024-04-23,9555,102950,1.54
2024-04-22,9410,170340,6.21
2024-04-19,8860,66480,-0.56
2024-04-18,8910,50810,0.51
2024-04-17,8865,118280,-0.84
2024-04-16,8940,145890,-1.11
2024-04-15,9040,94500,0.95
2024-04-12,8955,273620,-4.43
2024-04-11,9370,183420,-2.55
2024-04-09,9615,53180,-0.93
2024-04-08,9705,46660,1.52
2024-04-05,9560,22890,-0.68
2024-04-04,9625,24660,0.52
2024-04-03,9575,14590,-0.93
2024-04-02,9665,53580,0.99
2024-04-01,9570,36050,-0.47
2024-03-29,9615,63190,-1.49
2024-03-28,9760,101540,1.04
2024-03-27,9660,96080,-2.03
2024-03-26,9860,115020,-0.95
2024-03-25,9955,101460,-0.25
2024-03-22,9980,36050,-0.6
2024-03-21,10040,168220,3.29
2024-03-20,9720,86180,0.93
2024-03-19,9630,1140000,-1.93
2024-03-18,9820,955450,-0.96
2024-03-15,9915,136490,-1.93
2024-03-14,10110,219100,4.23
2024-03-13,9700,130520,1.41
2024-03-12,9565,59250,-1.65
2024-03-11,9725,52430,-0.61
2024-03-08,9785,94030,0.15
2024-03-07,9770,46460,1.14
2024-03-06,9660,41890,-0.51
2024-03-05,9710,48150,-0.97
2024-03-04,9805,599260,3.48
2024-02-29,9475,169650,0.37
2024-02-28,9440,125650,3.17
2024-02-27,9150,89640,-2.03
2024-02-26,9340,226520,-4.4
2024-02-23,9770,277290,2.73
2024-02-22,9510,114710,-0.16
2024-02-21,9525,211600,0.79
2024-02-20,9450,260630,-3.52
2024-02-19,9795,426570,3.21
2024-02-16,9490,223560,3.1
2024-02-15,9205,120680,-1.6
2024-02-14,9355,282770,-3.01
2024-02-13,9645,301140,-0.46
2024-02-08,9690,166790,1.89
2024-02-07,9510,108520,2.37
2024-02-06,9290,164670,-1.54
2024-02-05,9435,278650,0.43
2024-02-02,9395,233310,3.75
2024-02-01,9055,673260,6.91
2024-01-31,8470,465650,3.23
2024-01-30,8205,214210,2.24
2024-01-29,8025,56530,3.82
2024-01-26,7730,17330,-0.06
2024-01-25,7735,6620,1.11
2024-01-24,7650,89800,1.66
2024-01-23,7525,13920,1.01
2024-01-22,7450,16610,1.09
2024-01-19,7370,42400,-1.07
2024-01-18,7450,16540,-1.72
2024-01-17,7580,18490,-1.69
2024-01-16,7710,10680,-1.28
2024-01-15,7810,7840,1.36
2024-01-12,7705,23960,0.92
2024-01-11,7635,9280,-0.07
2024-01-10,7640,20810,-1.36
2024-01-09,7745,6980,0.39
2024-01-08,7715,24910,-0.19
2024-01-05,7730,15160,-0.64
2024-01-04,7780,66950,-1.33
2024-01-03,7885,83730,-1.38
2024-01-02,7995,104220,-1.05
