transaction_date,closing_price,trading_volume,change
2024-04-30,7120,44710,0.21
2024-04-29,7105,56080,-2.87
2024-04-26,7315,124730,1.88
2024-04-25,7180,36780,0.07
2024-04-24,7175,55950,0.07
2024-04-23,7170,20370,-0.21
2024-04-22,7185,71370,4.59
2024-04-19,6870,38020,-1.29
2024-04-18,6960,22440,1.53
2024-04-17,6855,19820,-1.01
2024-04-16,6925,35470,-1.63
2024-04-15,7040,45530,0.5
2024-04-12,7005,59670,-1.62
2024-04-11,7120,55160,-2.47
2024-04-09,7300,29670,-0.54
2024-04-08,7340,12170,0.89
2024-04-05,7275,108200,-0.48
2024-04-04,7310,87360,1.32
2024-04-03,7215,67680,-1.16
2024-04-02,7300,211350,0.48
2024-04-01,7265,138240,-1.29
2024-03-29,7360,31160,-0.81
2024-03-28,7420,116580,-0.27
2024-03-27,7440,73240,-2.11
2024-03-26,7600,46740,0.13
2024-03-25,7590,70630,-1.68
2024-03-22,7720,37080,-0.26
2024-03-21,7740,57460,1.91
2024-03-20,7595,48750,0.8
2024-03-19,7535,813920,-0.79
2024-03-18,7595,615240,-0.26
2024-03-15,7615,119390,-2.06
2024-03-14,7775,210250,1.77
2024-03-13,7640,142800,3.87
2024-03-12,7355,37360,0.2
2024-03-11,7340,78520,-3.86
2024-03-08,7635,72220,0.59
2024-03-07,7590,60120,0.0
2024-03-06,7590,143890,-2.38
2024-03-05,7775,85580,-0.58
2024-03-04,7820,141030,1.89
2024-02-29,7675,44270,1.12
2024-02-28,7590,53890,2.15
2024-02-27,7430,71220,0.0
2024-02-26,7430,156320,-3.0
2024-02-23,7660,68610,1.59
2024-02-22,7540,58290,-0.46
2024-02-21,7575,102680,1.34
2024-02-20,7475,107750,-2.22
2024-02-19,7645,169880,1.59
2024-02-16,7525,163020,4.44
2024-02-15,7205,61380,0.07
2024-02-14,7200,38040,-0.76
2024-02-13,7255,106120,0.97
2024-02-08,7185,93520,0.0
2024-02-07,7185,101190,1.7
2024-02-06,7065,60240,-1.26
2024-02-05,7155,128940,-1.65
2024-02-02,7275,289680,1.75
2024-02-01,7150,324850,6.4
2024-01-31,6720,60100,0.0
2024-01-30,6720,322520,1.74
2024-01-29,6605,33190,1.15
2024-01-26,6530,67440,2.35
2024-01-25,6380,17270,1.19
2024-01-24,6305,28850,0.8
2024-01-23,6255,33370,1.54
2024-01-22,6160,18960,-0.4
2024-01-19,6185,28570,0.57
2024-01-18,6150,44810,-1.05
2024-01-17,6215,19310,-1.27
2024-01-16,6295,252490,-0.47
2024-01-15,6325,241970,-0.16
2024-01-12,6335,21220,-1.02
2024-01-11,6400,78740,2.15
2024-01-10,6265,37400,-0.87
2024-01-09,6320,36530,0.8
2024-01-08,6270,67210,-0.63
2024-01-05,6310,52280,-0.71
2024-01-04,6355,59800,-0.94
2024-01-03,6415,42680,-2.66
2024-01-02,6590,178570,-1.35
