transaction_date,closing_price,trading_volume,change
2024-04-30,33805,36870,0.55
2024-04-29,33620,124970,0.06
2024-04-26,33600,28930,1.51
2024-04-25,33100,43840,-3.13
2024-04-24,34170,45410,3.25
2024-04-23,33095,18200,-0.44
2024-04-22,33240,38700,1.16
2024-04-19,32860,49410,-3.15
2024-04-18,33930,60630,2.34
2024-04-17,33155,24460,-0.5
2024-04-16,33320,39600,-2.64
2024-04-15,34225,75860,-1.01
2024-04-12,34575,23660,-0.68
2024-04-11,34810,30210,0.39
2024-04-09,34675,31120,-0.16
2024-04-08,34730,28680,-0.49
2024-04-05,34900,81340,-1.86
2024-04-04,35560,34680,2.52
2024-04-03,34685,114260,-3.11
2024-04-02,35800,97520,0.73
2024-04-01,35540,111040,-0.15
2024-03-29,35595,103800,0.64
2024-03-28,35370,70920,-0.13
2024-03-27,35415,188110,1.07
2024-03-26,35040,190630,0.89
2024-03-25,34730,132350,0.03
2024-03-22,34720,226490,0.35
2024-03-21,34600,412050,3.73
2024-03-20,33355,58290,0.94
2024-03-19,33045,42370,-0.6
2024-03-18,33245,32390,0.5
2024-03-15,33080,53020,-1.99
2024-03-14,33750,84510,-0.01
2024-03-13,33755,124800,-0.09
2024-03-12,33785,51950,1.99
2024-03-11,33125,78520,-1.28
2024-03-08,33555,207000,2.04
2024-03-07,32885,54410,2.53
2024-03-06,32075,59650,-0.9
2024-03-05,32365,63010,-1.02
2024-03-04,32700,45790,1.46
2024-02-29,32230,20810,-0.09
2024-02-28,32260,44940,0.83
2024-02-27,31995,26580,-2.08
2024-02-26,32675,54180,-0.58
2024-02-23,32865,92030,-0.05
2024-02-22,32880,67740,1.78
2024-02-21,32305,20760,0.16
2024-02-20,32255,46280,-1.03
2024-02-19,32590,61340,1.54
2024-02-16,32095,51250,1.47
2024-02-15,31630,31460,-0.44
2024-02-14,31770,58090,-1.4
2024-02-13,32220,51980,1.83
2024-02-08,31640,47790,0.44
2024-02-07,31500,47140,1.53
2024-02-06,31025,32540,0.55
2024-02-05,30855,23420,-1.67
2024-02-02,31380,34660,2.82
2024-02-01,30520,66330,1.31
2024-01-31,30125,40530,-0.99
2024-01-30,30425,47560,0.15
2024-01-29,30380,17110,0.9
2024-01-26,30110,17850,-0.17
2024-01-25,30160,48520,-1.2
2024-01-24,30525,59210,-0.59
2024-01-23,30705,64510,0.1
2024-01-22,30675,24970,-0.16
2024-01-19,30725,73030,2.2
2024-01-18,30065,77930,0.77
2024-01-17,29835,46220,-2.18
2024-01-16,30500,105510,-1.63
2024-01-15,31005,85650,0.29
2024-01-12,30915,57840,-2.07
2024-01-11,31570,47250,0.99
2024-01-10,31260,70380,-1.87
2024-01-09,31855,41950,-0.48
2024-01-08,32010,31010,-0.06
2024-01-05,32030,669950,0.02
2024-01-04,32025,83140,-0.85
2024-01-03,32300,451530,-3.65
2024-01-02,33525,116110,0.55
