transaction_date,closing_price,trading_volume,change
2024-04-30,6600,104940,0.23
2024-04-29,6585,72640,1.46
2024-04-26,6490,136490,-0.38
2024-04-25,6515,146880,-1.21
2024-04-24,6595,153340,1.77
2024-04-23,6480,92490,-0.92
2024-04-22,6540,174760,0.69
2024-04-19,6495,81490,-0.38
2024-04-18,6520,41470,2.35
2024-04-17,6370,74200,-0.62
2024-04-16,6410,95930,-0.54
2024-04-15,6445,126080,-0.85
2024-04-12,6500,82580,-0.91
2024-04-11,6560,74970,-0.83
2024-04-09,6615,142770,-0.97
2024-04-08,6680,85460,-1.11
2024-04-05,6755,109640,-0.59
2024-04-04,6795,70010,-0.51
2024-04-03,6830,101600,-0.44
2024-04-02,6860,131990,-2.0
2024-04-01,7000,129889,1.01
2024-03-29,6930,89100,-0.07
2024-03-28,6935,128250,-0.57
2024-03-27,6975,275660,1.82
2024-03-26,6850,189210,2.39
2024-03-25,6690,87670,1.21
2024-03-22,6610,132780,-0.6
2024-03-21,6650,273580,1.06
2024-03-20,6580,313520,0.38
2024-03-19,6555,116420,-0.98
2024-03-18,6620,191880,0.08
2024-03-15,6615,97310,-1.78
2024-03-14,6735,116680,-0.22
2024-03-13,6750,246310,-0.44
2024-03-12,6780,78000,0.52
2024-03-11,6745,154300,3.45
2024-03-08,6520,95320,1.64
2024-03-07,6415,150150,-1.0
2024-03-06,6480,139820,-1.52
2024-03-05,6580,195900,-1.13
2024-03-04,6655,164990,-2.42
2024-02-29,6820,70940,-1.3
2024-02-28,6910,84330,0.88
2024-02-27,6850,155070,-2.35
2024-02-26,7015,82210,-0.21
2024-02-23,7030,163090,-0.57
2024-02-22,7070,54300,0.71
2024-02-21,7020,165240,-0.14
2024-02-20,7030,99700,-0.57
2024-02-19,7070,104850,-0.42
2024-02-16,7100,435180,-0.28
2024-02-15,7120,108900,0.71
2024-02-14,7070,99200,1.95
2024-02-13,6935,99650,1.02
2024-02-08,6865,72150,0.22
2024-02-07,6850,81220,0.44
2024-02-06,6820,98000,-1.45
2024-02-05,6920,92450,-1.56
2024-02-02,7030,119120,2.93
2024-02-01,6830,176000,-0.07
2024-01-31,6835,160340,-2.36
2024-01-30,7000,85810,-0.07
2024-01-29,7005,178630,-2.51
2024-01-26,7185,93790,0.35
2024-01-25,7160,84490,-1.65
2024-01-24,7280,92930,0.34
2024-01-23,7255,78100,1.47
2024-01-22,7150,78910,0.42
2024-01-19,7120,111200,0.99
2024-01-18,7050,120490,0.0
2024-01-17,7050,128030,-3.23
2024-01-16,7285,81330,-3.0
2024-01-15,7510,263430,-2.15
2024-01-12,7675,103590,-2.85
2024-01-11,7900,115880,0.89
2024-01-10,7830,141130,-1.01
2024-01-09,7910,240380,1.02
2024-01-08,7830,171370,1.23
2024-01-05,7735,184240,0.52
2024-01-04,7695,92050,-0.06
2024-01-03,7700,162390,-1.53
2024-01-02,7820,166190,0.9
