,industry,company_name,company_size,company_sales,company_url,company_img_url,company_addr
0,문화.예술.디자인업>디자인.CAD,비트스페이스,중소기업,26억3천만원(2016.12.31),명시되어있지않음,명시되어있지않음,"서울성동구왕십리로58(성수동1가,FORHU)81호"
1,문화.예술.디자인업>디자인.CAD,디자인루나,중소기업,13억9천만원(2016.12.31),http://www.design-luna.co.kr,명시되어있지않음,"서울용산구한강대로98길10-8,지하1층,1층"
2,문화.예술.디자인업>디자인.CAD,삼양디자인,중소기업,24억5천만원(2017.12.31),명시되어있지않음,명시되어있지않음,"경기부천시오정구석천로397,302동1006호"
3,문화.예술.디자인업>디자인.CAD,제이에스커뮤니케이션코리아,중소기업,25억5천만원(2017.12.31),http://js2000.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2018/9/2714x007Pn_4W3p2q3225n0dxMqS2_9cxn.jpg?v=202405021847&hash=r&serviceCode=CL,서울강동구천호동86-51제이에스컴빌딩
4,문화.예술.디자인업>디자인.CAD,이노루체,중소기업,"7억4,627만원(2022.12.31)",http://www.inno-luce.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2017/10/2g3ur008Ri_wXbaddx3z2ci0erYiUh_sd2ri.JPG?v=202405021847&hash=r&serviceCode=CL,"경기부천시석천로397(삼정동,부천테크노파크쌍용3차)302동907호"
5,문화.예술.디자인업>디자인.CAD,탑,중소기업,"5억4,049만원(2016.12.31)",명시되어있지않음,명시되어있지않음,대전서구변동245-456
6,문화.예술.디자인업>디자인.CAD,아이디자인빌,중소기업,13억7천만원(2016.12.31),http://www.idvil.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2015/11/2d7ai005Rq_iK2a2s2lq0biYuIs_iq.jpg?v=202405021847&hash=r&serviceCode=CL,"서울강남구논현로142길13(논현동,씨꼴빌딩)3층"
7,문화.예술.디자인업>디자인.CAD,한두패키지,중소기업,266억4천만원(2023.12.31),http://www.handoo.co.kr,명시되어있지않음,인천남동구고잔동666-9남동공단100부록
8,문화.예술.디자인업>디자인.CAD,디자인그루,중소기업,34억4천만원(2017.12.31),http://www.grooo.com,명시되어있지않음,"서울강남구도산대로101길28,3층"
9,문화.예술.디자인업>디자인.CAD,세림에이치에스,중소기업,"6억3,644만원(2020.12.31)",http://www.selimhs.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2012/12/2o7fx00aRa_iKpxgltwt3k2ba0gxYsIz_ljea2xa.jpg?v=202405021847&hash=r&serviceCode=CL,서울강남구테헤란로52길17(역삼동)ES타워
