,industry,company_name,company_size,company_sales,company_url,company_img_url,company_addr
0,금융.은행업>증권.보험.카드,한화생명보험㈜,대기업,13조2천억원(2023.12.31),http://www.hanwhalife.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/1/04/JK_CO_Noll0t722010409254920.jpg?v=202405021525,"서울영등포구63로50(여의도동,63한화생명빌딩)"
1,금융.은행업>증권.보험.카드,신한라이프,대기업,"6조2,148억원(2023.12.31)",http://www.shinhanlife.co.kr,명시되어있지않음,서울중구삼일대로358
2,금융.은행업>증권.보험.카드,현대해상화재보험㈜,대기업,15조9천억원(2023.12.31),http://www.hi.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/8/18/JK_CO_ekiHqoY22081815461684.gif?v=202405021525,"서울종로구세종대로163(세종로,현대해상빌딩)현대해상빌딩"
3,금융.은행업>증권.보험.카드,한화생명금융서비스㈜,대기업,"1조5,605억원(2023.12.31)",http://www.hanwhalifefs.com,명시되어있지않음,"서울영등포구63로50(여의도동,63한화생명빌딩)"
4,금융.은행업>증권.보험.카드,DB손해보험㈜,대기업,17조7천억원(2023.12.31),http://www.idbins.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/10/29333008R3_8X34089342830e3Y0U8_14233.gif?v=202405021525&hash=r&serviceCode=CL,"서울강남구테헤란로432(대치동,DB금융센터)DB금융센터"
5,금융.은행업>증권.보험.카드,푸본현대생명보험㈜,대기업,"1조3,232억원(2023.12.31)",http://www.fubonhyundai.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2019/3/2373m00aRq_iKan7l9gj3122q0gmYsIr_6d6a2mq.png?v=202405021525&hash=r&serviceCode=CL,"서울영등포구여의나루로57(여의도동,신송센타빌딩)2~7층,푸본현대생명"
6,금융.은행업>증권.보험.카드,한화손해보험㈜,대기업,"5조5,397억원(2023.12.31)",http://www.hwgeneralins.com,명시되어있지않음,"경기안산시단원구화랑로396(고잔동,한화생명보험)6층한화손해보험SFP지점"
7,금융.은행업>증권.보험.카드,케이비증권㈜,대기업,11조2천억원(2023.12.31),http://www.kbsec.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/5/13/JK_CO_9ZRF2gD22051312391472.jpg?v=202405021525,"서울영등포구여의나루로50(여의도동,한국교직원"
8,금융.은행업>증권.보험.카드,인카금융서비스,대기업,명시되어있지않음,http://www.incar.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2020/11/16/2i5xa009Dd_wGaifo2l3j2ed0faFuOq_djznad.png?v=202405021525&hash=r&serviceCode=CL,"서울성동구아차산로33(성수동1가,삼일빌딩)6층"
9,금융.은행업>증권.보험.카드,신한투자증권,대기업,"9조7,296억원(2023.12.31)",http://www.shinhaninvest.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/10/19/JK_CO_k6HveJI22101909170919.jpg?v=202405021525,"서울영등포구여의대로70(여의도동,신한금융투자"
10,금융.은행업>증권.보험.카드,삼성증권,대기업,12조7천억원(2023.12.31),http://www.samsungpop.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/12/JK_CO_JIkAc4v22071217142368.png?v=202405021525,"서울서초구서초대로74길11(서초동,삼성전자빌딩)삼성증권"
11,금융.은행업>증권.보험.카드,현대차증권(주),대기업,"1조5,686억원(2023.12.31)",http://www.hmsec.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2018/10/2r1cz007Pu_dWna2s3i2qu0dzMrSj_qozu.png?v=202405021525&hash=r&serviceCode=CL,"서울영등포구국제금융로2길28(여의도동,KB금융타워)현대차증권"
12,금융.은행업>증권.보험.카드,다올투자증권㈜,대기업,"1조2,683억원(2022.12.31)",http://www.daolsecurities.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/3/29/JK_CO_woMhfTN22032909050297.png?v=202405021525,서울영등포구여의나루로60(여의도동)여의도포스트타워
13,금융.은행업>증권.보험.카드,삼성화재애니카손해사정㈜,대기업,"2,119억4천만원(2023.12.31)",http://www.samsungsonsa.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2021/11/03/2538s008R-_2X9u2923522-0esY8U9_0-2s-.jpg?v=202405021525&hash=r&serviceCode=CL,"서울강남구테헤란로231(역삼동,센터필드)"
14,금융.은행업>증권.보험.카드,전국개인택시공제조합,비영리법인,명시되어있지않음,http://www.kodt.or.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2009/4/2f5qy004Dx_sG_2g2vx0ayFjO2yx.jpg?v=202405021525&hash=r&serviceCode=CL,서울강남구역삼1동739-11번지전국개인택시회관3층
15,금융.은행업>증권.보험.카드,㈜에이플러스에셋어드바이저,대기업,"3,152억5천만원(2023.12.31)",http://www.aplusga.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2018/12/2815x007P7_5W9p23362470dxM6S0_31x7.jpg?v=202405021525&hash=r&serviceCode=CL,서울강남구삼성1동157에이플러스타워16층
16,금융.은행업>증권.보험.카드,하나증권㈜,대기업,12조2백억원(2023.12.31),http://www.hanaw.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/06/JK_CO_fhplyt22070616252546.png?v=202405021525,서울영등포구여의도동의사당대로82
17,금융.은행업>증권.보험.카드,KB손해보험,대기업,11조7천억원(2023.12.31),http://www.kbinsure.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2021/11/04/2538s008R-_2X9u7923527-0esY8U9_0-2s-.jpg?v=202405021525&hash=r&serviceCode=CL,"서울강남구테헤란로117(역삼동,KB손해보험빌딩)"
18,금융.은행업>증권.보험.카드,현대하이카손해사정㈜,대기업,"1,454억6천만원(2023.12.31)",http://www.hicar.co.kr/,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/10/2w1cz007Pd_gWna2c3i2qd0dzMnSj_qrzd.gif?v=202405021525&hash=r&serviceCode=CL,서울송파구송파대로570(신천동)현대하이카손해사정
19,금융.은행업>증권.보험.카드,메트라이프생명보험㈜,대기업,"2조7,731억원(2022.12.31)",http://www.metlife.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2021/11/11/2537s008R-_2X9u1923523-0esY8U9_7-2s-.jpg?v=202405021525&hash=r&serviceCode=CL,"서울강남구테헤란로316(역삼동,메트라이프타워)"
20,금융.은행업>증권.보험.카드,타임폴리오자산운용,중소기업,520억7천만원(2023.03.31),http://www.timefolio.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2019/6/2733s008R-_4X2u4963226-0esY8U7_1-2s-.jpg?v=202405021525&hash=r&serviceCode=CL,"서울영등포구국제금융로2길24(여의도동,삼성생명19층"
21,금융.은행업>증권.보험.카드,비씨카드(주),대기업,"3조7,208억원(2023.12.31)",http://www.bccard.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2012/5/2q3vf008Rs_qXzejuw3j2qs0efYsUj_au2fs.jpg?v=202405021525&hash=r&serviceCode=CL,서울중구을지로170(을지로4가)을지트윈타워비씨카드
22,금융.은행업>증권.보험.카드,한화손해사정㈜,대기업,449억3천만원(2022.12.31),http://www.hanwhasonsa.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2023/7/20/JK_CO_zwY6vgV23072017122567.JPG?v=202405021525,"서울마포구마포대로155(공덕동,LG마포빌딩)16층한화손해사정"
23,금융.은행업>증권.보험.카드,에이스아메리칸화재해상보험(주),외국계기업,1조43억원(2022.12.31),http://www.aceinsurance.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2021/8/2533s008R-_2X3u8923429-0esY8U9_1-2s-.gif?v=202405021525&hash=r&serviceCode=CL,"서울종로구종로1길50(중학동,더케이트윈타워)"
24,금융.은행업>증권.보험.카드,나이스손해사정,중소기업,명시되어있지않음,http://사람인상시채용,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2019/2/2319j00cPd_mW5i7s697314321d0ijMrS8_6r6d882jd.png?v=202405021525&hash=r&serviceCode=CL,"서울영등포구국회대로612(당산동3가,코레일유통사옥)6층"
25,금융.은행업>증권.보험.카드,티에스에이손해사정㈜,중소기업,명시되어있지않음,http://www.tsadmin.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2023/1/11/JK_CO_rDOCOBS23011117575893.jpg?v=202405021525,서울강남구강남대로48길4(도곡동)TSA빌딩
26,금융.은행업>증권.보험.카드,에이비엘생명보험㈜,대기업,"3조1,263억원(2022.12.31)",https://www.abllife.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2021/10/29/2r5mw009De_gGknvs2i3a2le0fwFgOa_chqswe.png?v=202405021525&hash=r&serviceCode=CL,"서울영등포구의사당대로147(여의도동,ABL타워)ABL생명"
27,금융.은행업>증권.보험.카드,DB CSI손해사정㈜,대기업계열사·자회사,380억,http://dbcsi.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2018/4/2d3uo008Rw_qXvtwqw3b2xw0eoYjUi_sx2ow.gif?v=202405021525&hash=r&serviceCode=CL,"서울강남구테헤란로432(대치동,DB금융센터)27층DBCSI손해사정"
28,금융.은행업>증권.보험.카드,한국해상화재손해사정,중소기업,92억8천만원(2022.12.31),명시되어있지않음,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2016/2/2c1wz007Pq_nWga2i3s2xq0dzMjSr_fqzq.jpg?v=202405021525&hash=r&serviceCode=CL,"서울영등포구영등포로28길5(당산동1가,당산동코오롱주.상복합아파트)2층134호"
29,금융.은행업>증권.보험.카드,코리아인슈,중소기업,명시되어있지않음,명시되어있지않음,명시되어있지않음,"경기구리시경춘로248번길17(수택동,성지빌딩)2층(주)코리아인슈"
30,금융.은행업>증권.보험.카드,동부금융서비스㈜,대기업,226억5천만원(2022.12.31),명시되어있지않음,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2020/7/2q31k008Rr_dX6s6bc3121r0ekYvUj_6a2kr.gif?v=202405021525&hash=r&serviceCode=CL,"인천남동구장승남로39(만수동,다이아몬드프라자)3층302호"
31,금융.은행업>증권.보험.카드,티앤지손해사정,중소기업,57억8천만,명시되어있지않음,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2010/8/2815h007Pj_5W9k2v3826j0dhMsS5_0ihj.jpg?v=202405021525&hash=r&serviceCode=CL,"서울종로구창경궁로109(인의동,세운스퀘어)세운스퀘어본관6층"
32,금융.은행업>증권.보험.카드,국제,중소기업,367억5천만원(2019.12.31),http://www.kukje-ic.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2013/13/2819v007Px_5W8m2s3522x0dvMrS9_2pvx.Gif?v=202405021525&hash=r&serviceCode=CL,서울영등포구양평동3가15-1월드메르디앙비즈센터3층301~7호
33,금융.은행업>증권.보험.카드,KB생명보험㈜,대기업계열사·자회사,2조2806억,http://www.kbli.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2018/2/2a56y009De_aGcf9s2r3629e0fyFgOk_9h4iye.png?v=202405021525&hash=r&serviceCode=CL,"서울영등포구국제금융로2길28(여의도동,현대차증권빌딩)KB생명보험"
34,금융.은행업>증권.보험.카드,카카오페이증권,대기업,626억4백만원(2022.12.31),http://www.kakaopaysec.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2018/8/2332s008R-_4X2u7963227-0esY8U1_2-2s-.jpg?v=202405021525&hash=r&serviceCode=CL,"서울영등포구의사당대로1길34(여의도동,인영빌딩10층"
35,금융.은행업>증권.보험.카드,㈜이노바손해사정,중소기업,"9억1,242만원(2019.12.31)",http://www.inovaclaim.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2023/4/06/JK_CO_NOkHxj823040617023195.jpg?v=202405021525,"서울시중구삼일대로363,장교빌딩1205호"
36,금융.은행업>증권.보험.카드,세잎누리,중소기업,"8,868만원(2014.12.31)",http://세잎누리.한국,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2015/10/7/2d3qc008Rd_oXbfrat3z2ad0ecYrUi_jc2cd.jpg?v=202405021525&hash=r&serviceCode=CL,경기안양시만안구문예로54(안양동)백두빌딩303호
37,금융.은행업>증권.보험.카드,㈜상상인증권,대기업,"1,821억2천만원(2023.12.31)",http://www.sangsanginib.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/4/14/JK_CO_pprdFK022041415155131.jpg?v=202405021525,"서울강남구테헤란로424(대치동,삼성생명대치타워)."
38,금융.은행업>증권.보험.카드,동경해상일동화재보험,외국계기업,당기순이익76억원,http://www.tokiomarine-nichido.co.jp/en/,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2018/6/2d1bh007Pu_mWok2c3w2hu0dhMnSg_eohu.JPG?v=202405021525&hash=r&serviceCode=CL,서울시중구을지로29
39,금융.은행업>증권.보험.카드,센트럴화재특종손해사정,중소기업,67억,명시되어있지않음,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2006/9/2539s008Rd_kX8u2ds3922d0esYiU9_8c2sd.JPG?v=202405021525&hash=r&serviceCode=CL,"서울서초구서초대로334(서초동,브라운스톤서초)609호"
40,금융.은행업>증권.보험.카드,에스에이에스손해사정,중소기업,50억,명시되어있지않음,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2021/4/08/2312n007Pq_6W2c2c3622q0dnMnS0_2qnq.png?v=202405021526&hash=r&serviceCode=CL,서울서초구반포대로10(서초동)신원빌딩3층
41,금융.은행업>증권.보험.카드,한국포스증권,중소기업,101억2천만원(2022.12.31),http://www.fosskorea.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2019/2/2736s008R-_4X8u8963929-0esY8U7_4-2s-.jpg?v=202405021526&hash=r&serviceCode=CL,"서울영등포구의사당대로143(여의도동,금투센터)금융투자협회빌딩11층"
42,금융.은행업>증권.보험.카드,아이지킴이,중소기업,20억,명시되어있지않음,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2020/11/30/2m1od007Px_vWur2r3r2rx0ddMdSd_dpdx.JPG?v=202405021526&hash=r&serviceCode=CL,서울동작구동작대로29길7-2(사당동)1층보험아놀자
43,금융.은행업>증권.보험.카드,에스아이(SI)증권㈜,대기업,497억,https://www.si-sec.com/,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2023/1/31/JK_CO_gg8dKT323013110494155.png?v=202405021526,"서울영등포구국제금융로10(여의도동,서울국제금융센터)3IFC15층"
