,industry,company_name,company_size,company_sales,company_url,company_img_url,company_addr
0,미디어.광고업>광고.홍보.전시,거인,중소기업,"6억1,706만원(2014.12.31)",http://www.gi7.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2012/3/2391t006Xa_9G4sd2321a0ctV9R4_2ta.jpg?v=202405032140&hash=r&serviceCode=CL,충북청주시흥덕구장성동172-5번지(주)거인
1,미디어.광고업>광고.홍보.전시,이룸디자인,중소기업,"7억1,809만원(2022.12.31)",명시되어있지않음,명시되어있지않음,전남화순군화순읍부처샘길5-11(신기리)1층
2,미디어.광고업>광고.홍보.전시,㈜연 프로모션,중소기업,20억,http://www.yeonpromotion.com/,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2018/9/2938l008Rd_iX6o0xd3128d0elYwU8_0c2ld.png?v=202405032140&hash=r&serviceCode=CL,"서울성동구성수이로147(성수동2가,아이에스비즈타워)806호"
3,미디어.광고업>광고.홍보.전시,앰디렉션,중소기업,13억2천만원(2018.12.31),http://www.mdirection.co.kr/,명시되어있지않음,경기용인시처인구모현면갈담리319-6
4,미디어.광고업>광고.홍보.전시,브로콜리컴퍼니,중소기업,명시되어있지않음,http://www.bcompany.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2015/4/2490m006Xi_9G8ar2324i0cmV8R7_2mi.jpg?v=202405032140&hash=r&serviceCode=CL,"서울강남구선릉로818(청담동,디자이너크럽)4층"
5,미디어.광고업>광고.홍보.전시,커뮤니케이션즈코리아,중소기업,명시되어있지않음,명시되어있지않음,명시되어있지않음,서울강남구도산대로54길37(논현동)1층
6,미디어.광고업>광고.홍보.전시,엠에스포유,중소기업,40억,https://msfu.modoo.at/,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/18/JK_CO_XniuKkN22071814271354.jpg?v=202405032140,"서울서초구사임당로171(서초동,EWR빌딩)11층"
7,미디어.광고업>광고.홍보.전시,펌킨인터랙티브,중소기업,"2억7,013만원(2020.12.31)",http://www.innobox.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2015/7/2h9ib00gXf_bGatvuovijamjqr4d2mf0mbVwRy_cojtpdvhsl2bf.jpg?v=202405032140&hash=r&serviceCode=CL,광주서구송풍로17번길7(풍암동)2층
8,미디어.광고업>광고.홍보.전시,카멜월드와이드,중소기업,24억,http://www.camelww.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2018/7/2059u009Dw_cG5o4z2s3620w0fuFtOg_9n5auw.png?v=202405032140&hash=r&serviceCode=CL,"서울금천구가산디지털2로95(가산동,KMTOWER)6층601호(가산동,케이엠타워)"
9,미디어.광고업>광고.홍보.전시,엘도라,중소기업,"6억2,837만원(2021.12.31)",http://www.eldora.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/2/16/JK_CO_wRT30jG22021609550608.jpg?v=202405032140,"서울영등포구당산로41길11(당산동4가,당산SKV1center)SKV1센터405호"
10,미디어.광고업>광고.홍보.전시,서울모델엔터테인먼트,중소기업,명시되어있지않음,명시되어있지않음,명시되어있지않음,서울강남구언주로157길13(신사동)샬롬빌딩3층
11,미디어.광고업>광고.홍보.전시,바오밥크리에이티브,중소기업,"1억1,755만원(2021.12.31)",http://bcreative.co.kr/,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2016/8/2672h00aRn_hKhm6k0pm3326n0ghYgIn_0p9m2hn.jpg?v=202405032140&hash=r&serviceCode=CL,울산남구남중로80번길15(삼산동)2층
12,미디어.광고업>광고.홍보.전시,빛나는 순간,중소기업,"3억1,661만원(2017.12.31)",http://shinemoment.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2014/3/2c3tc008Ra_iXofkad3t2sa0ecYrUd_ov2ca.gif?v=202405032140&hash=r&serviceCode=CL,"서울서대문구연희로14(창천동,준영빌딩)준영빌딩3층"
13,미디어.광고업>광고.홍보.전시,씨에스텍플러스,중소기업,40억,http://www.cstec.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2014/4/9/2c9lc006Xk_jG6jg2m28k0ccVeRo_2ck.jpg?v=202405032140&hash=r&serviceCode=CL,서울마포구월드컵로64(서교동)혜남빌딩2층
14,미디어.광고업>광고.홍보.전시,보트,중소기업,명시되어있지않음,http://www.vott.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2014/10/2k1ki007Pg_hWhg2k3h2zg0diMhSe_pwig.jpg?v=202405032140&hash=r&serviceCode=CL,"서울성동구뚝섬로1길31(성수동1가,서울숲M타워)402호"
15,미디어.광고업>광고.홍보.전시,주영컴퍼니,중소기업,31억4백만원(2015.12.31),명시되어있지않음,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2014/11/2515x007Ph_9W9p2l3721h0dxMkS4_7kxh.jpg?v=202405032140&hash=r&serviceCode=CL,"부산수영구광안해변로348(민락동,민락동일천베스파)7층일천베스파빌딩"
16,미디어.광고업>광고.홍보.전시,엠필기획,중소기업,명시되어있지않음,명시되어있지않음,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2010/10/2k74z00aRr_sKowza8li3w24r0gzYiIs_gg8l2zr.gif?v=202405032140&hash=r&serviceCode=CL,"서울광진구자양동685-2,2F"
17,미디어.광고업>광고.홍보.전시,주컴퍼니,중소기업,33억9천만원(2017.12.31),http://www.joocompany.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2015/2/2917x007Pv_8W4p2p3729v0dxMxS4_8mxv.jpg?v=202405032141&hash=r&serviceCode=CL,인천계양구효성동304-19
18,미디어.광고업>광고.홍보.전시,포유비즈,중소기업,64억9천만원(2016.12.31),http://www.foumedia.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2012/10/2o9dg006Xk_mGqfg2a2bk0cgVfRa_2gk.gif?v=202405032141&hash=r&serviceCode=CL,경기과천시문원청계4길26(문원동)3층301호
19,미디어.광고업>광고.홍보.전시,㈜그로우마케팅,중소기업,40억1천만원(2022.12.31),http://www.growmkt.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2014/7/2t1ms007Pl_wWvv2w3o2kl0dsMgSu_hjsl.jpg?v=202405032141&hash=r&serviceCode=CL,서울강남구봉은사로37길35(논현동)동궁빌딩2층
20,미디어.광고업>광고.홍보.전시,앤리코,중소기업,"6억1,337만원(2015.12.31)",명시되어있지않음,명시되어있지않음,"서울서초구강남대로107길21,2층"
21,미디어.광고업>광고.홍보.전시,인사이트웨이브,중소기업,"1억6,600만원(2019.12.31)",명시되어있지않음,명시되어있지않음,서울관악구남부순환로151길43(신림동)
22,미디어.광고업>광고.홍보.전시,㈜원씽,중소기업,10억5천만원(2021.12.31),명시되어있지않음,명시되어있지않음,"서울광진구능동로275(군자동,비전빌딩)5층501호"
23,미디어.광고업>광고.홍보.전시,술펀,중소기업,2억576만원(2022.12.31),http://www.sulfun.com,명시되어있지않음,"서울성북구안암로145(안암동5가,고려대학교안암캠퍼스)산학관525호"
24,미디어.광고업>광고.홍보.전시,알슨미디어,중소기업,명시되어있지않음,명시되어있지않음,명시되어있지않음,"서울강동구양재대로110길47,1층"
25,미디어.광고업>광고.홍보.전시,나온미디어,중소기업,62억6천만원(2014.12.31),http://www.naonmedia.net,명시되어있지않음,"서울강남구논현로507,17층"
