,industry,company_name,company_size,company_sales,company_url,company_img_url,company_addr
0,IT.정보통신업>컴퓨터.하드웨어.장비,에스엘테크놀로지,중소기업,185억,http://www.slt.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2014/7/2h9rx006Xl_jGnne2m2zl0cxVvRi_2xl.jpg?v=202405031650&hash=r&serviceCode=CL,경기군포시금정동1-40한림휴먼타워6층607호
1,IT.정보통신업>컴퓨터.하드웨어.장비,에이원아이엔티,중소기업,123억2천만원(2018.12.31),http://www.aoneint.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2014/7/2j58w009Dx_cGdn8j2i3v28x0fwFdOa_sg8awx.jpg?v=202405031650&hash=r&serviceCode=CL,"서울용산구새창로45길6-4(신계동)5층(신계동,다안빌딩)"
2,IT.정보통신업>컴퓨터.하드웨어.장비,아이티앤케이,중소기업,210억,https://www.hpfs.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2019/12/2914d007Ph_8W3r2m3025h0ddMvS1_9kdh.gif?v=202405031650&hash=r&serviceCode=CL,"서울영등포구양산로43(양평동3가,양평동우림이비지센타)306호"
3,IT.정보통신업>컴퓨터.하드웨어.장비,위즈씨앤에스,중소기업,136억1천만원(2023.12.31),http://www.wizcns.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2012/10/2b9jz006Xa_iGxwd2r2na0czVqRc_2za.jpg?v=202405031650&hash=r&serviceCode=CL,"서울금천구가산디지털1로168(가산동,우림라이온스밸리)우림라이온스밸리C동503호"
4,IT.정보통신업>컴퓨터.하드웨어.장비,시앤지원,중소기업,250억,http://www.cngone.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2019/7/2858i009Dc_sG8b8v2n3929c0fiFsOw_4a4vic.png?v=202405031650&hash=r&serviceCode=CL,"서울강남구선릉로513(역삼동,APEXTOWER)901호"
5,IT.정보통신업>컴퓨터.하드웨어.장비,시스템앤솔루션,중소기업,133억8천만원(2022.12.31),http://www.system-s.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2023/2/27/JK_CO_Xjpl26X23022710164708.gif?v=202405031650,"경기수원시영통구신원로88(신동,디지털엠파이어2)103동1501호"
6,IT.정보통신업>컴퓨터.하드웨어.장비,세솔,중소기업,140억,http://www.sesol.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2005/6/2v5ts004Dx_wG_2g2nx0asFlO2sx.jpg?v=202405031650&hash=r&serviceCode=CL,"서울구로구구로동235-2,서울디지털산업1단지,에이스하이엔드타워1차509호"
7,IT.정보통신업>컴퓨터.하드웨어.장비,파인웰시스템,중소기업,12억,http://finewell.kr,명시되어있지않음,서울금천구가산동533번지롯데정보통신구관2층
8,IT.정보통신업>컴퓨터.하드웨어.장비,한국정보공학㈜,중견기업,1500억,http://www.kies.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2011/12/2c1jv007Pd_nWlm2d3o2jd0dvMmSu_lrvd.jpg?v=202405031650&hash=r&serviceCode=CL,경기성남시분당구서현동253-4번지경림빌딩
9,IT.정보통신업>컴퓨터.하드웨어.장비,에스컴,중소기업,26억3천,http://www.e-scom.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2008/2/2939c008Rs_oX7f2xt3722s0ecYwU8_8u2cs.jpg?v=202405031650&hash=r&serviceCode=CL,"경기성남시분당구황새울로311번길14(서현동,서현리더스빌딩)802호"
10,IT.정보통신업>컴퓨터.하드웨어.장비,디지털메이트,중소기업,25억,http://www.digitalmate.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2a1rx007Px_zWdp2a3m2ox0dxMzSv_upxx.gif?v=202405031650&hash=r&serviceCode=CL,경기평택시진위면청호리19-1LG디지털파크G1동3층
11,IT.정보통신업>컴퓨터.하드웨어.장비,성우에이치에스,중소기업,110억,http://www.swhs.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2019/13/2z7xx005Rw_xK2x2n22w0bxYmI9_xw.png?v=202405031650&hash=r&serviceCode=CL,"서울강서구마곡중앙로59-17(마곡동,류마타워2)910호"
12,IT.정보통신업>컴퓨터.하드웨어.장비,아이리스인포테크,중소기업,166억,http://www.irisinfotech.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2024/1/15/JK_CO_jGeq55524011510561453.png?v=202405031650,"서울마포구성암로330(상암동,DMC첨단산업센터)B동513호"
