,industry,company_name,company_size,company_sales,company_url,company_img_url,company_addr
0,미디어.광고업>출판.인쇄.사진,씽크플러스,기타,명시되어있지않음,명시되어있지않음,명시되어있지않음,경기파주시가나무로101(금촌동)12
1,미디어.광고업>출판.인쇄.사진,리더피아,중소기업,명시되어있지않음,http://www.leaderpia.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2023/4/13/JK_CO_pi7qX8n23041314005062.png?v=202405032301,서울중구을지로95(을지로2가)리더빌딩3층
2,미디어.광고업>출판.인쇄.사진,복지연합,중소기업,5억,http://www.bokjinews.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2008/1/2c7ki005Rj_gK2a2i24j0biYoI8_ij.jpg?v=202405032301&hash=r&serviceCode=CL,서울영등포구대림2동990-44복지연합신문
3,미디어.광고업>출판.인쇄.사진,이례테크,중소기업,"7억6,316만원(2018.12.31)",명시되어있지않음,명시되어있지않음,서울서초구신반포로41길18(잠원동)2층
4,미디어.광고업>출판.인쇄.사진,타라그래픽스,중소기업,명시되어있지않음,명시되어있지않음,명시되어있지않음,서울강남구역삼동648-18
5,미디어.광고업>출판.인쇄.사진,스타일도어,중소기업,명시되어있지않음,http://www.newsen.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2015/11/11/2w9mc006Xj_xGcjm2n2jj0ccVzRj_2cj.jpg?v=202405032301&hash=r&serviceCode=CL,서울강남구논현동57-30원일빌딩5층
6,미디어.광고업>출판.인쇄.사진,푸른디자인,중소기업,명시되어있지않음,명시되어있지않음,명시되어있지않음,광주남구백양로161(양림동)2층
7,미디어.광고업>출판.인쇄.사진,디자인그룹디엔,중소기업,"2억6,467만원(2014.12.31)",명시되어있지않음,명시되어있지않음,"광주동구백서로125번길21-2,2층"
8,미디어.광고업>출판.인쇄.사진,우연시스템,중소기업,53억6천만원(2023.12.31),명시되어있지않음,명시되어있지않음,"광주동구구성로194번길11(대인동,(주)구일사옥)202호"
9,미디어.광고업>출판.인쇄.사진,㈜에이디웍스,중소기업,명시되어있지않음,명시되어있지않음,명시되어있지않음,"서울광진구자양로240(구의동,문화빌딩)"
10,미디어.광고업>출판.인쇄.사진,소메이저,중소기업,명시되어있지않음,명시되어있지않음,명시되어있지않음,"서울강남구도곡로111,11층"
