transaction_date,closing_price,trading_volume,change
2024-05-08,2130,188430,0.95
2024-05-07,2110,674260,-0.71
2024-05-03,2125,91540,0.24
2024-05-02,2120,120160,0.24
2024-04-30,2115,99100,0.24
2024-04-29,2110,165150,1.69
2024-04-26,2075,152740,-1.19
2024-04-25,2100,251960,1.45
2024-04-24,2070,82410,-0.24
2024-04-23,2075,122570,1.22
2024-04-22,2050,282650,1.74
2024-04-19,2015,172850,-0.74
2024-04-18,2030,136930,0.25
2024-04-17,2025,167820,0.75
2024-04-16,2010,347310,-0.25
2024-04-15,2015,224820,-0.98
2024-04-12,2035,160660,0.25
2024-04-11,2030,186240,0.5
2024-04-09,2020,176890,-0.74
2024-04-08,2035,253070,-0.49
2024-04-05,2045,223350,-1.21
2024-04-04,2070,169640,0.0
2024-04-03,2070,257079,-1.66
2024-04-02,2105,355780,-3.22
2024-04-01,2175,297350,1.16
2024-03-29,2150,313170,0.0
2024-03-28,2150,545450,1.42
2024-03-27,2120,424470,-2.3
2024-03-26,2170,402310,-0.46
2024-03-25,2180,896650,-0.68
2024-03-22,2195,1830000,4.52
2024-03-21,2100,758470,-1.41
2024-03-20,2130,5980000,5.45
2024-03-19,2020,191220,-0.25
2024-03-18,2025,145430,0.0
2024-03-15,2025,185070,-1.22
2024-03-14,2050,148060,0.24
2024-03-13,2045,157810,-0.24
2024-03-12,2050,131220,0.49
2024-03-11,2040,221160,0.0
2024-03-08,2040,184400,1.24
2024-03-07,2015,176930,-0.25
2024-03-06,2020,206460,0.0
2024-03-05,2020,186300,-0.25
2024-03-04,2025,125670,-0.74
2024-03-03,2040,0,0.0
2024-02-29,2040,194040,0.74
2024-02-28,2025,82830,0.5
2024-02-27,2015,452790,-1.71
2024-02-26,2050,117660,-0.73
2024-02-23,2065,276440,0.98
2024-02-22,2045,169380,-1.92
2024-02-21,2085,481950,2.21
2024-02-20,2040,149880,0.25
2024-02-19,2035,188840,0.74
2024-02-16,2020,197280,0.0
2024-02-15,2020,260600,-0.25
2024-02-14,2025,189000,0.0
2024-02-13,2025,0,0.0
2024-02-08,2025,137100,-0.49
2024-02-07,2035,136280,-0.49
2024-02-06,2045,98940,0.49
2024-02-05,2035,140580,-0.49
2024-02-02,2045,132650,1.24
2024-02-01,2020,203390,-0.49
2024-01-31,2030,150290,-0.98
2024-01-30,2050,150,-1.2
2024-01-29,2075,163470,0.97
2024-01-28,2055,0,0.0
2024-01-26,2055,143190,0.74
2024-01-25,2040,128460,0.0
2024-01-24,2040,122110,-0.73
2024-01-23,2055,143820,0.24
2024-01-22,2050,148280,-0.24
2024-01-19,2055,225650,-0.72
2024-01-18,2070,190980,0.0
2024-01-17,2070,0,-1.43
2024-01-16,2100,273110,-0.47
2024-01-15,2110,213320,-1.17
2024-01-12,2135,356710,-1.39
2024-01-11,2165,491550,-1.81
2024-01-10,2205,100,0.92
2024-01-09,2185,387970,2.58
2024-01-08,2130,134160,0.24
2024-01-05,2125,246840,-0.23
2024-01-04,2130,80,-2.74
2024-01-03,2190,445770,0.69
2024-01-02,2175,461670,2.35
