transaction_date,closing_price,trading_volume,change
2024-05-08,2950,141250,3.51
2024-05-07,2850,25690,-1.21
2024-05-03,2885,36450,1.05
2024-05-02,2855,68720,1.96
2024-04-30,2800,87440,1.45
2024-04-29,2760,41450,-0.18
2024-04-26,2765,40860,0.55
2024-04-25,2750,49450,-3.0
2024-04-24,2835,69330,3.66
2024-04-23,2735,67810,-0.55
2024-04-22,2750,56660,0.36
2024-04-19,2740,72990,-1.62
2024-04-18,2785,32369,3.15
2024-04-17,2700,39860,0.19
2024-04-16,2695,85360,-1.64
2024-04-15,2740,56720,-3.18
2024-04-12,2830,41410,1.98
2024-04-11,2775,112910,-2.29
2024-04-09,2840,98370,-1.56
2024-04-08,2885,72420,-2.2
2024-04-05,2950,329530,0.0
2024-04-04,2950,50730,0.17
2024-04-03,2945,121680,-0.17
2024-04-02,2950,106680,-2.16
2024-04-01,3015,35360,0.33
2024-03-29,3005,208620,0.17
2024-03-28,3000,154390,-0.66
2024-03-27,3020,113950,-1.31
2024-03-26,3060,131890,-0.81
2024-03-25,3085,98290,2.66
2024-03-22,3005,138610,-0.5
2024-03-21,3020,138390,-1.63
2024-03-20,3070,252050,-1.92
2024-03-19,3130,122760,-2.34
2024-03-18,3205,83630,-0.31
2024-03-15,3215,3100,1.26
2024-03-14,3175,177460,-1.24
2024-03-13,3215,174500,-1.53
2024-03-12,3265,170630,0.77
2024-03-11,3240,157620,-0.31
2024-03-08,3250,173300,2.2
2024-03-07,3180,185250,0.32
2024-03-06,3170,204190,-2.91
2024-03-05,3265,1440000,-1.21
2024-03-04,3305,500090,4.59
2024-03-03,3160,0,0.0
2024-02-29,3160,110190,-1.1
2024-02-28,3195,206420,-1.54
2024-02-27,3245,30,-3.28
2024-02-26,3355,1000,1.82
2024-02-23,3295,462140,2.81
2024-02-22,3205,131400,-1.23
2024-02-21,3245,175520,-0.92
2024-02-20,3275,235340,-0.76
2024-02-19,3300,286020,2.8
2024-02-18,3210,0,0.0
2024-02-16,3210,376140,-1.08
2024-02-15,3245,470,2.2
2024-02-14,3175,130,1.44
2024-02-13,3130,155980,0.48
2024-02-12,3115,0,0.0
2024-02-08,3115,171950,1.63
2024-02-07,3065,710,0.82
2024-02-06,3040,191550,-1.62
2024-02-05,3090,0,-4.48
2024-02-02,3235,303650,0.31
2024-02-01,3225,100,-1.68
2024-01-31,3280,20,-0.61
2024-01-30,3300,0,2.33
2024-01-29,3225,0,-2.71
2024-01-28,3315,0,0.0
2024-01-26,3315,2220000,2.95
2024-01-25,3220,845990,-1.38
2024-01-24,3265,769350,-4.53
2024-01-23,3420,0,-7.07
2024-01-22,3680,2960000,-0.94
2024-01-21,3715,0,0.0
2024-01-19,3715,19430000,23.63
2024-01-18,3005,149940,0.33
2024-01-17,2995,136210,-0.83
2024-01-16,3020,306720,0.0
2024-01-15,3020,50860,-0.17
2024-01-12,3025,99640,-2.58
2024-01-11,3105,214060,4.19
2024-01-10,2980,76900,-2.77
2024-01-09,3065,131620,3.55
2024-01-08,2960,206620,1.2
2024-01-05,2925,85130,1.74
2024-01-04,2875,68150,-0.86
2024-01-03,2900,37110,-1.19
2024-01-02,2935,56940,0.0
