transaction_date,closing_price,trading_volume,change
2024-04-30,42400,89930,-0.24
2024-04-29,42500,178240,1.19
2024-04-26,42000,120890,-0.83
2024-04-25,42350,140620,-2.08
2024-04-24,43250,154540,-1.26
2024-04-23,43800,123160,0.0
2024-04-22,43800,181380,-0.11
2024-04-19,43850,196080,0.34
2024-04-18,43700,135310,4.55
2024-04-17,41800,126570,-1.07
2024-04-16,42250,199870,-2.09
2024-04-15,43150,147750,-1.82
2024-04-12,43950,245980,3.17
2024-04-11,42600,177710,-0.81
2024-04-09,42950,165540,-1.15
2024-04-08,43450,183070,-0.57
2024-04-05,43700,183950,2.58
2024-04-04,42600,195390,-1.62
2024-04-03,43300,143690,-0.69
2024-04-02,43600,419650,-3.54
2024-04-01,45200,632560,-4.03
2024-03-29,47100,362520,2.39
2024-03-28,46000,197790,-0.54
2024-03-27,46250,444730,0.11
2024-03-26,46200,298420,1.32
2024-03-25,45600,224000,1.45
2024-03-22,44950,212200,-1.32
2024-03-21,45550,304300,2.94
2024-03-20,44250,143670,-0.78
2024-03-19,44600,195680,-1.33
2024-03-18,45200,361480,4.99
2024-03-17,43050,0,-3.91
2024-03-15,44800,117470,2.17
2024-03-14,43850,200070,0.92
2024-03-13,43450,10,-0.91
2024-03-12,43850,197230,0.11
2024-03-11,43800,30,8.15
2024-03-10,40500,0,0.0
2024-03-08,40500,140010,2.53
2024-03-07,39500,165350,-1.25
2024-03-06,40000,94500,-0.25
2024-03-05,40100,140,-0.74
2024-03-04,40400,40,-1.22
2024-03-03,40900,0,0.0
2024-02-29,40900,163180,-2.27
2024-02-28,41850,50,2.32
2024-02-27,40900,30,-2.85
2024-02-26,42100,0,-1.06
2024-02-25,42550,0,0.0
2024-02-23,42550,121830,-0.82
2024-02-22,42900,0,-0.81
2024-02-21,43250,10,0.35
2024-02-20,43100,220,-0.69
2024-02-19,43400,112270,-0.23
2024-02-18,43500,0,0.0
2024-02-16,43500,124460,0.23
2024-02-15,43400,155790,0.46
2024-02-14,43200,208020,1.65
2024-02-13,42500,134100,0.71
2024-02-12,42200,0,0.0
2024-02-08,42200,190330,1.56
2024-02-07,41550,176260,-0.24
2024-02-06,41650,150090,-1.42
2024-02-05,42250,70,-2.65
2024-02-04,43400,0,0.0
2024-02-02,43400,189720,0.81
2024-02-01,43050,352500,-3.04
2024-01-31,44400,450,-1.11
2024-01-30,44900,135210,0.79
2024-01-29,44550,207700,-3.47
2024-01-28,46150,0,0.0
2024-01-26,46150,274880,0.54
2024-01-25,45900,160,1.66
2024-01-24,45150,307870,0.11
2024-01-23,45100,343780,0.33
2024-01-22,44950,591170,5.64
2024-01-19,42550,340590,-1.05
2024-01-18,43000,340,5.39
2024-01-17,40800,180,-2.51
2024-01-16,41850,480,-2.45
2024-01-15,42900,30,-0.46
2024-01-14,43100,0,0.0
2024-01-12,43100,673330,-5.38
2024-01-11,45550,291490,1.67
2024-01-10,44800,307850,0.0
2024-01-09,44800,180,0.34
2024-01-08,44650,50,-2.51
2024-01-07,45800,0,0.0
2024-01-05,45800,366050,-1.08
2024-01-04,46300,50,-0.43
2024-01-03,46500,0,-2.21
2024-01-02,47550,943450,-6.58
