transaction_date,closing_price,trading_volume,change
2024-04-30,5580,11830,0.18
2024-04-29,5570,39500,1.09
2024-04-26,5510,15760,0.36
2024-04-25,5490,14260,0.18
2024-04-24,5480,17820,0.92
2024-04-23,5430,14050,0.18
2024-04-22,5420,30240,1.31
2024-04-19,5350,23460,0.0
2024-04-18,5350,35190,0.0
2024-04-17,5350,56130,0.0
2024-04-16,5350,11700,-0.37
2024-04-15,5370,59840,-1.1
2024-04-12,5430,35360,-0.37
2024-04-11,5450,18510,-0.18
2024-04-09,5460,36540,-0.73
2024-04-08,5500,31100,0.0
2024-04-05,5500,23910,-1.43
2024-04-04,5580,21470,-0.53
2024-04-03,5610,16300,-0.36
2024-04-02,5630,26230,-0.35
2024-04-01,5650,48470,0.53
2024-03-29,5620,11700,-0.35
2024-03-28,5640,33720,0.18
2024-03-27,5630,35250,0.72
2024-03-26,5590,22240,1.08
2024-03-25,5530,18390,0.18
2024-03-22,5520,12640,-0.36
2024-03-21,5540,38900,-0.36
2024-03-20,5560,18900,0.36
2024-03-19,5540,7270,-0.18
2024-03-18,5550,30850,-0.36
2024-03-17,5570,0,0.0
2024-03-15,5570,0,-0.54
2024-03-14,5600,19680,0.18
2024-03-13,5590,16980,1.45
2024-03-12,5510,35520,-0.18
2024-03-11,5520,82170,-0.18
2024-03-08,5530,46520,0.55
2024-03-07,5500,21130,0.73
2024-03-06,5460,86930,-0.18
2024-03-05,5470,58980,-0.73
2024-03-04,5510,63430,-0.9
2024-03-03,5560,0,0.0
2024-02-29,5560,36510,-0.54
2024-02-28,5590,40780,0.18
2024-02-27,5580,66420,-0.71
2024-02-26,5620,44430,-1.23
2024-02-23,5690,60220,-0.52
2024-02-22,5720,22300,-0.17
2024-02-21,5730,24830,-0.69
2024-02-20,5770,43840,-0.17
2024-02-19,5780,39210,1.05
2024-02-16,5720,39440,0.35
2024-02-15,5700,56380,0.18
2024-02-14,5690,54030,-0.35
2024-02-13,5710,38450,-0.17
2024-02-08,5720,83300,-1.21
2024-02-07,5790,25380,0.35
2024-02-06,5770,61890,-0.52
2024-02-05,5800,125200,0.17
2024-02-02,5790,79700,0.0
2024-02-01,5790,103440,2.66
2024-01-31,5640,170,-0.18
2024-01-30,5650,74880,0.71
2024-01-29,5610,37970,0.72
2024-01-26,5570,22370,-0.18
2024-01-25,5580,46650,1.27
2024-01-24,5510,18130,-0.9
2024-01-23,5560,40620,0.72
2024-01-22,5520,68530,-0.54
2024-01-19,5550,48070,-0.54
2024-01-18,5580,35770,-0.89
2024-01-17,5630,53810,-1.23
2024-01-16,5700,27500,-0.18
2024-01-15,5710,50650,0.18
2024-01-12,5700,39620,0.18
2024-01-11,5690,45060,-0.52
2024-01-10,5720,27050,0.35
2024-01-09,5700,0,0.0
2024-01-08,5700,64300,-0.52
2024-01-05,5730,40180,0.17
2024-01-04,5720,63880,-1.21
2024-01-03,5790,77540,-1.36
2024-01-02,5870,89210,-0.84
