transaction_date,closing_price,trading_volume,change
2024-04-30,4360,485550,0.35
2024-04-29,4345,421950,0.0
2024-04-26,4345,354400,-0.8
2024-04-25,4380,569810,-0.34
2024-04-24,4395,974950,3.78
2024-04-23,4235,704640,2.92
2024-04-22,4115,796240,4.31
2024-04-19,3945,3360000,-8.15
2024-04-18,4295,2520000,-5.81
2024-04-17,4560,918340,1.45
2024-04-16,4495,579390,0.11
2024-04-15,4490,654100,0.22
2024-04-12,4480,1230000,1.01
2024-04-11,4435,830730,-3.06
2024-04-09,4575,2560000,5.66
2024-04-08,4330,776100,0.7
2024-04-05,4300,878270,1.42
2024-04-04,4240,1500000,3.67
2024-04-03,4090,433790,-1.09
2024-04-02,4135,483240,-1.78
2024-04-01,4210,678200,-0.47
2024-03-29,4230,1280000,-0.12
2024-03-28,4235,1270000,4.7
2024-03-27,4045,939090,-1.58
2024-03-26,4110,527740,0.49
2024-03-25,4090,422270,-0.97
2024-03-22,4130,614110,1.47
2024-03-21,4070,1030000,3.83
2024-03-20,3920,987950,-1.88
2024-03-19,3995,1370000,-4.2
2024-03-18,4170,1100000,-0.71
2024-03-15,4200,580580,-2.44
2024-03-14,4305,10,-2.71
2024-03-13,4425,1320000,1.49
2024-03-12,4360,2200000,5.95
2024-03-11,4115,681010,0.86
2024-03-10,4080,0,0.0
2024-03-08,4080,627970,0.37
2024-03-07,4065,562010,-2.75
2024-03-06,4180,395860,0.36
2024-03-05,4165,827910,-0.12
2024-03-04,4170,30,-2.34
2024-02-29,4270,1340000,3.14
2024-02-28,4140,714700,-0.84
2024-02-27,4175,50,-0.12
2024-02-26,4180,1290000,-2.56
2024-02-25,4290,0,0.0
2024-02-23,4290,1500000,-1.72
2024-02-22,4365,7430000,0.81
2024-02-21,4330,3340000,6.52
2024-02-20,4065,0,-0.97
2024-02-19,4105,10,6.49
2024-02-18,3855,0,0.0
2024-02-16,3855,1310000,6.49
2024-02-15,3620,873710,2.12
2024-02-14,3545,3740000,-7.8
2024-02-13,3845,887070,-0.13
2024-02-12,3850,0,0.0
2024-02-08,3850,1680000,-4.7
2024-02-07,4040,760,7.02
2024-02-06,3775,549110,-2.08
2024-02-05,3855,766420,-3.5
2024-02-02,3995,1340000,0.76
2024-02-01,3965,1780000,2.45
2024-01-31,3870,602330,-0.77
2024-01-30,3900,747210,0.78
2024-01-29,3870,1320000,-0.26
2024-01-26,3880,1720000,3.74
2024-01-25,3740,563540,0.27
2024-01-24,3730,569760,0.13
2024-01-23,3725,443410,0.4
2024-01-22,3710,710630,-0.4
2024-01-21,3725,0,0.0
2024-01-19,3725,882280,7.5
2024-01-18,3465,605990,5.32
2024-01-17,3290,869900,-2.66
2024-01-16,3380,268370,-2.59
2024-01-15,3470,277520,-0.43
2024-01-12,3485,447480,-1.27
2024-01-11,3530,2150000,5.22
2024-01-10,3355,343100,0.0
2024-01-09,3355,434010,-0.59
2024-01-08,3375,0,0.15
2024-01-07,3370,0,0.0
2024-01-05,3370,335510,-1.89
2024-01-04,3435,801380,-1.29
2024-01-03,3480,343610,-1.14
2024-01-02,3520,457980,-0.42
