transaction_date,closing_price,trading_volume,change
2024-05-08,1430,1200000,3.25
2024-05-07,1385,805310,-1.14
2024-05-03,1401,1200000,-3.38
2024-05-02,1450,1240000,-2.03
2024-04-30,1480,10850000,0.89
2024-04-29,1467,5300000,0.41
2024-04-26,1461,3840000,-4.2
2024-04-25,1525,20310000,-3.48
2024-04-24,1580,37040000,29.08
2024-04-23,1224,381760,0.74
2024-04-22,1215,884210,0.5
2024-04-19,1209,955450,-1.31
2024-04-18,1225,1410000,0.49
2024-04-17,1219,10200000,5.54
2024-04-16,1155,289820,-2.7
2024-04-15,1187,208850,-3.73
2024-04-12,1233,417960,2.84
2024-04-11,1199,259250,-1.48
2024-04-09,1217,375880,-1.3
2024-04-08,1233,248910,-0.88
2024-04-05,1244,299070,-1.19
2024-04-04,1259,250510,-1.33
2024-04-03,1276,210410,-1.24
2024-04-02,1292,415890,-4.08
2024-04-01,1347,259980,2.2
2024-03-29,1318,280100,-1.05
2024-03-28,1332,315670,0.3
2024-03-27,1328,267460,-0.15
2024-03-26,1330,347990,-0.67
2024-03-25,1339,296060,-0.96
2024-03-22,1352,1460000,0.07
2024-03-21,1351,561340,0.6
2024-03-20,1343,541740,-2.04
2024-03-19,1371,458740,-2.42
2024-03-18,1405,335080,-1.06
2024-03-17,1420,53870,0.71
2024-03-15,1410,689060,-0.07
2024-03-14,1411,743180,-0.91
2024-03-13,1424,1550000,-3.91
2024-03-12,1482,2340000,1.09
2024-03-11,1466,1130000,-2.91
2024-03-08,1510,1880000,-4.67
2024-03-07,1584,4710000,-2.28
2024-03-06,1621,25280000,2.27
2024-03-05,1585,19700000,12.81
2024-03-04,1405,1620000,2.18
2024-02-29,1375,1240000,-3.85
2024-02-28,1430,5690000,-3.31
2024-02-27,1479,4310000,2.0
2024-02-26,1450,9700000,-7.64
2024-02-25,1570,0,0.0
2024-02-23,1570,4520000,2.48
2024-02-22,1532,5840000,4.22
2024-02-21,1470,2400000,1.66
2024-02-20,1446,25420000,7.91
2024-02-19,1340,558530,-0.52
2024-02-16,1347,471400,-1.1
2024-02-15,1362,555610,0.74
2024-02-14,1352,466410,-0.66
2024-02-13,1361,630700,1.49
2024-02-08,1341,810360,-3.25
2024-02-07,1386,6410000,4.6
2024-02-06,1325,1180000,-4.68
2024-02-05,1390,8500000,-0.14
2024-02-04,1392,0,0.0
2024-02-02,1392,10930000,11.09
2024-02-01,1253,943410,-2.11
2024-01-31,1280,653420,-2.88
2024-01-30,1318,12680000,1.54
2024-01-29,1298,948650,-3.99
2024-01-28,1352,0,0.0
2024-01-26,1352,9410000,2.42
2024-01-25,1320,485530,-1.49
2024-01-24,1340,228690,-1.33
2024-01-23,1358,658060,-0.15
2024-01-22,1360,492300,-0.22
2024-01-19,1363,544540,-0.66
2024-01-18,1372,599090,0.66
2024-01-17,1363,571480,-1.09
2024-01-16,1378,628610,-0.86
2024-01-15,1390,758030,-5.12
2024-01-14,1465,0,0.0
2024-01-12,1465,863870,-2.92
2024-01-11,1509,872920,-1.05
2024-01-10,1525,1120000,-2.43
2024-01-09,1563,1710000,2.96
2024-01-08,1518,1560000,1.54
2024-01-07,1495,0,0.0
2024-01-05,1495,1100000,-1.77
2024-01-04,1522,2250000,-5.82
2024-01-03,1616,5310000,1.44
2024-01-02,1593,2060000,1.08
