transaction_date,closing_price,trading_volume,change
2024-05-08,13290,140,5.39
2024-05-07,12610,540,-2.93
2024-05-03,12990,70,-3.64
2024-04-30,13480,10,3.85
2024-04-29,12980,130,-0.15
2024-04-26,13000,320,-2.18
2024-04-25,13290,20,2.23
2024-04-24,13000,1100,0.0
2024-04-23,13000,1070,-2.26
2024-04-22,13300,20,-1.48
2024-04-19,13500,20,3.85
2024-04-18,13000,20,-5.04
2024-04-17,13690,30,-0.07
2024-04-16,13700,30,1.48
2024-04-12,13500,670,3.85
2024-04-11,13000,1280,0.0
2024-04-09,13000,20,0.0
2024-04-08,13000,380,0.78
2024-04-05,12900,180,0.0
2024-04-04,12900,1800,-0.77
2024-04-03,13000,600,0.0
2024-04-02,13000,2000,0.0
2024-04-01,13000,20,-2.26
2024-03-29,13300,3470,-1.77
2024-03-28,13540,1350,0.37
2024-03-27,13490,1210,0.0
2024-03-26,13490,1470,0.22
2024-03-25,13460,1060,2.12
2024-03-22,13180,3160,-5.11
2024-03-21,13890,550,0.36
2024-03-20,13840,1130,-2.81
2024-03-19,14240,10,2.82
2024-03-18,13850,1010,-3.55
2024-03-15,14360,120,-0.55
2024-03-14,14440,0,0.21
2024-03-13,14410,0,1.62
2024-03-12,14180,10,1.87
2024-03-11,13920,530,-0.5
2024-03-08,13990,50,2.87
2024-03-07,13600,3180,-3.55
2024-03-06,14100,30,3.68
2024-03-05,13600,2460,0.37
2024-03-04,13550,2830,-4.51
2024-02-29,14190,900,-2.07
2024-02-27,14490,150,2.33
2024-02-26,14160,220,-0.21
2024-02-23,14190,310,1.36
2024-02-22,14000,30,-0.57
2024-02-21,14080,4240,-0.14
2024-02-20,14100,70,-0.98
2024-02-19,14240,3110,0.0
2024-02-16,14240,1250,-0.7
2024-02-15,14340,920,0.99
2024-02-14,14200,840,0.0
2024-02-13,14200,710,0.71
2024-02-08,14100,1170,-0.98
2024-02-07,14240,60,-0.7
2024-02-06,14340,1710,0.28
2024-02-05,14300,270,-1.38
2024-02-02,14500,170,-2.62
2024-02-01,14890,310,0.68
2024-01-31,14790,820,2.0
2024-01-30,14500,690,-1.16
2024-01-29,14670,40,1.95
2024-01-26,14390,340,5.65
2024-01-25,13620,3650,-7.35
2024-01-24,14700,180,-0.68
2024-01-23,14800,300,0.0
2024-01-22,14800,410,0.34
2024-01-19,14750,490,0.34
2024-01-18,14700,120,2.08
2024-01-17,14400,90,-0.69
2024-01-16,14500,900,0.0
2024-01-15,14500,250,0.0
2024-01-12,14500,460,0.35
2024-01-11,14450,250,0.35
2024-01-10,14400,410,-0.35
2024-01-09,14450,360,0.35
2024-01-08,14400,210,0.7
2024-01-05,14300,400,-2.72
2024-01-04,14700,1300,1.38
2024-01-03,14500,2009,0.0
2024-01-02,14500,300,1.4
