transaction_date,closing_price,trading_volume,change
2024-05-08,1994,990,-0.05
2024-05-07,1995,3680,-0.75
2024-05-03,2010,500,0.6
2024-05-02,1998,3880,-0.35
2024-04-30,2005,5740,3.14
2024-04-29,1944,4010,2.32
2024-04-26,1900,26310,-4.52
2024-04-25,1990,660,-0.1
2024-04-24,1992,260,0.05
2024-04-23,1991,610,-0.35
2024-04-22,1998,1720,1.06
2024-04-19,1977,4460,-0.4
2024-04-18,1985,1090,1.28
2024-04-17,1960,210,3.16
2024-04-16,1900,270,-3.16
2024-04-15,1962,2470,-1.9
2024-04-12,2000,850,3.63
2024-04-11,1930,1930,-4.93
2024-04-09,2030,1800,1.5
2024-04-08,2000,2440,-2.2
2024-04-05,2045,2160,0.0
2024-04-04,2045,3180,-1.92
2024-04-03,2085,7150,3.22
2024-04-02,2020,4660,1.05
2024-04-01,1999,2190,1.01
2024-03-29,1979,1040,8.74
2024-03-28,1820,6940,-4.21
2024-03-27,1900,8700,4.17
2024-03-26,1824,5340,-3.85
2024-03-25,1897,6410,-1.66
2024-03-22,1929,5100,-2.53
2024-03-21,1979,5510,-2.03
2024-03-20,2020,3380,-3.12
2024-03-19,2085,1040,1.96
2024-03-18,2045,6370,-3.31
2024-03-15,2115,3780,-2.53
2024-03-14,2170,6640,-3.56
2024-03-13,2250,4590,-0.22
2024-03-12,2255,1440,5.87
2024-03-11,2130,26060,-14.29
2024-03-08,2485,6100,-12.04
2024-03-07,2825,1190,-2.08
2024-03-06,2885,830,3.78
2024-03-05,2780,1780,-0.71
2024-03-04,2800,4330,2.94
2024-02-29,2720,3440,-6.21
2024-02-28,2900,2770,-1.69
2024-02-27,2950,3180,-3.75
2024-02-26,3065,8670,-11.67
2024-02-23,3470,1620,-0.14
2024-02-22,3475,730,1.02
2024-02-21,3440,1550,1.18
2024-02-20,3400,3630,-0.58
2024-02-19,3420,13150,14.19
2024-02-16,2995,5840,13.02
2024-02-15,2650,1930,9.5
2024-02-14,2420,3350,14.58
2024-02-13,2112,15870,-7.37
2024-02-08,2280,24260,-7.69
2024-02-07,2470,13420,-0.08
2024-02-06,2472,24080,2.36
2024-02-05,2415,24800,15.0
2024-02-02,2100,3560,2.84
2024-02-01,2042,13700,4.83
2024-01-31,1948,8039,-0.51
2024-01-30,1958,7170,4.43
2024-01-29,1875,13220,10.95
2024-01-26,1690,5230,3.05
2024-01-25,1640,360,-0.12
2024-01-24,1642,2590,0.12
2024-01-23,1640,2110,1.55
2024-01-22,1615,2190,-0.31
2024-01-19,1620,310,-0.12
2024-01-18,1622,7770,1.06
2024-01-17,1605,760,1.26
2024-01-16,1585,1320,1.28
2024-01-15,1565,4680,-6.29
2024-01-12,1670,1100,-0.12
2024-01-11,1672,3320,-1.07
2024-01-10,1690,110,3.05
2024-01-09,1640,3190,-1.2
2024-01-08,1660,310,-0.9
2024-01-05,1675,3760,1.52
2024-01-04,1650,10030,-0.9
2024-01-03,1665,11270,-1.36
2024-01-02,1688,2540,0.36
