transaction_date,closing_price,trading_volume,change
2024-05-08,13090,58810,-0.3
2024-05-07,13130,76770,-0.91
2024-05-03,13250,75370,-1.78
2024-05-02,13490,74990,1.05
2024-04-30,13350,163010,1.14
2024-04-29,13200,178590,2.8
2024-04-26,12840,1580000,3.46
2024-04-25,12410,73680,-1.66
2024-04-24,12620,170500,3.61
2024-04-23,12180,84000,1.08
2024-04-22,12050,49870,0.0
2024-04-19,12050,117040,-2.59
2024-04-18,12370,59270,0.98
2024-04-17,12250,77560,0.08
2024-04-16,12240,93810,-1.45
2024-04-15,12420,92850,-2.89
2024-04-12,12790,89950,-1.62
2024-04-11,13000,68180,-2.11
2024-04-09,13280,65750,1.53
2024-04-08,13080,109360,-5.08
2024-04-05,13780,113540,0.29
2024-04-04,13740,48390,0.73
2024-04-03,13640,145550,-3.88
2024-04-02,14190,183980,-4.77
2024-04-01,14900,151830,4.56
2024-03-29,14250,71910,0.07
2024-03-28,14240,171510,-3.13
2024-03-27,14700,139000,-2.07
2024-03-26,15010,109170,-0.46
2024-03-25,15080,67350,-1.11
2024-03-22,15250,68800,1.19
2024-03-21,15070,148740,-2.27
2024-03-20,15420,147920,0.26
2024-03-19,15380,1020000,1.25
2024-03-18,15190,93800,0.8
2024-03-15,15070,94450,-1.95
2024-03-14,15370,0,1.12
2024-03-13,15200,261130,1.33
2024-03-12,15000,250390,-2.91
2024-03-11,15450,110,-5.21
2024-03-08,16300,103020,-1.33
2024-03-07,16520,190,-3.11
2024-03-06,17050,0,-1.5
2024-03-05,17310,229980,1.82
2024-03-04,17000,131710,-0.58
2024-02-29,17100,116100,-1.72
2024-02-28,17400,250,0.29
2024-02-27,17350,240210,-3.82
2024-02-26,18040,0,-2.7
2024-02-25,18540,0,0.0
2024-02-23,18540,291550,-1.9
2024-02-22,18900,10,-0.79
2024-02-21,19050,443680,-1.04
2024-02-20,19250,400,-1.08
2024-02-19,19460,770,-3.9
2024-02-18,20250,0,0.0
2024-02-16,20250,4500000,8.81
2024-02-15,18610,242780,1.69
2024-02-14,18300,175510,1.61
2024-02-13,18010,151860,-1.48
2024-02-12,18280,0,0.0
2024-02-08,18280,157310,-2.51
2024-02-07,18750,290,0.81
2024-02-06,18600,158640,-2.62
2024-02-05,19100,420,4.6
2024-02-04,18260,0,0.0
2024-02-02,18260,179370,3.75
2024-02-01,17600,540580,1.79
2024-01-31,17290,0,-2.97
2024-01-30,17820,30,2.95
2024-01-29,17310,235150,-4.84
2024-01-28,18190,0,0.0
2024-01-26,18190,112050,-0.66
2024-01-25,18310,155050,-3.38
2024-01-24,18950,208030,2.82
2024-01-23,18430,270,-4.01
2024-01-22,19200,20,-3.61
2024-01-21,19920,0,0.0
2024-01-19,19920,290300,1.37
2024-01-18,19650,90,-0.96
2024-01-17,19840,30,-4.62
2024-01-16,20800,510,2.21
2024-01-15,20350,1130,-13.03
2024-01-14,23400,0,0.0
2024-01-12,23400,155310,-3.11
2024-01-11,24150,170,-2.82
2024-01-10,24850,50,-3.68
2024-01-09,25800,147200,-2.27
2024-01-08,26400,130,3.73
2024-01-07,25450,0,0.0
2024-01-05,25450,242680,-3.42
2024-01-04,26350,300450,-5.56
2024-01-03,27900,516890,1.64
2024-01-02,27450,400,1.1
