transaction_date,closing_price,trading_volume,change
2024-04-30,26000,396910,-1.52
2024-04-29,26400,1270000,6.45
2024-04-26,24800,640790,0.0
2024-04-25,24800,507000,-1.78
2024-04-24,25250,961330,1.81
2024-04-23,24800,1000000,7.59
2024-04-22,23050,576200,2.67
2024-04-19,22450,395690,-1.1
2024-04-18,22700,371060,5.58
2024-04-17,21500,396300,-2.49
2024-04-16,22050,382750,-0.9
2024-04-15,22250,407450,-3.47
2024-04-12,23050,461770,3.83
2024-04-11,22200,324760,-1.11
2024-04-09,22450,570330,-0.44
2024-04-08,22550,974230,-3.84
2024-04-05,23450,607020,-2.7
2024-04-04,24100,770220,-3.02
2024-04-03,24850,741420,-1.97
2024-04-02,25350,1660000,-7.48
2024-04-01,27400,1160000,1.11
2024-03-29,27100,2700000,8.18
2024-03-28,25050,657760,-0.2
2024-03-27,25100,883880,-0.99
2024-03-26,25350,1330000,-4.88
2024-03-25,26650,1000000,1.33
2024-03-22,26300,1130000,0.38
2024-03-21,26200,1300000,3.76
2024-03-20,25250,1040000,-2.51
2024-03-19,25900,1020000,0.0
2024-03-18,25900,1080000,2.57
2024-03-17,25250,0,0.0
2024-03-15,25250,1270000,-7.0
2024-03-14,27150,1150000,-2.69
2024-03-13,27900,4360000,0.18
2024-03-12,27850,891440,-0.54
2024-03-11,28000,2140000,1.27
2024-03-10,27650,0,0.0
2024-03-08,27650,2280000,5.13
2024-03-07,26300,2060000,-3.66
2024-03-06,27300,8080000,13.99
2024-03-05,23950,959860,4.13
2024-03-04,23000,435320,0.88
2024-03-03,22800,0,0.0
2024-02-29,22800,527240,-0.87
2024-02-28,23000,571740,-1.5
2024-02-27,23350,1080000,-0.43
2024-02-26,23450,1700000,4.22
2024-02-25,22500,0,0.0
2024-02-23,22500,1740000,5.88
2024-02-22,21250,633370,3.41
2024-02-21,20550,307350,-1.44
2024-02-20,20850,325250,1.46
2024-02-19,20550,276200,0.74
2024-02-16,20400,223050,0.49
2024-02-15,20300,220030,-0.73
2024-02-14,20450,284280,-0.73
2024-02-13,20600,596880,3.52
2024-02-12,19900,0,0.0
2024-02-08,19900,1140000,-2.45
2024-02-07,20400,491240,-4.67
2024-02-06,21400,284450,-0.47
2024-02-05,21500,298010,-4.02
2024-02-04,22400,0,0.0
2024-02-02,22400,297890,2.75
2024-02-01,21800,400130,-0.91
2024-01-31,22000,540580,-5.17
2024-01-30,23200,939580,6.18
2024-01-29,21850,697460,1.16
2024-01-26,21600,341310,2.13
2024-01-25,21150,271050,-0.24
2024-01-24,21200,295030,-2.08
2024-01-23,21650,394330,0.46
2024-01-22,21550,332500,1.65
2024-01-21,21200,0,0.0
2024-01-19,21200,476620,-1.4
2024-01-18,21500,389420,-0.69
2024-01-17,21650,526670,-3.56
2024-01-16,22450,364040,-1.32
2024-01-15,22750,476770,-2.57
2024-01-12,23350,367430,-2.71
2024-01-11,24000,373310,0.21
2024-01-10,23950,396700,0.0
2024-01-09,23950,591360,4.36
2024-01-08,22950,688130,-1.5
2024-01-05,23300,647500,-1.89
2024-01-04,23750,885790,-4.23
2024-01-03,24800,1370000,2.9
2024-01-02,24100,1370000,-2.03
