transaction_date,closing_price,trading_volume,change
2024-05-08,9050,81190,0.0
2024-05-07,9050,115830,-2.79
2024-05-03,9310,29100,-1.38
2024-05-02,9440,36040,1.61
2024-04-30,9290,19520,0.32
2024-04-29,9260,16620,0.43
2024-04-26,9220,18030,0.66
2024-04-25,9160,30660,-1.19
2024-04-24,9270,54390,2.09
2024-04-23,9080,42500,-0.77
2024-04-22,9150,54020,1.1
2024-04-19,9050,89550,-1.95
2024-04-18,9230,82770,0.65
2024-04-17,9170,154350,-2.76
2024-04-16,9430,37870,-2.18
2024-04-15,9640,95700,-2.23
2024-04-12,9860,24190,-0.2
2024-04-11,9880,24830,-0.3
2024-04-09,9910,19300,0.81
2024-04-08,9830,44610,-1.7
2024-04-05,10000,25180,-0.2
2024-04-04,10020,31150,0.0
2024-04-03,10020,37180,0.3
2024-04-02,9990,48340,-0.6
2024-04-01,10050,28890,0.9
2024-03-29,9960,27110,0.1
2024-03-28,9950,91880,-1.68
2024-03-27,10120,58270,0.2
2024-03-26,10100,29330,0.9
2024-03-25,10010,45930,-0.6
2024-03-22,10070,22990,-0.1
2024-03-21,10080,34900,0.7
2024-03-20,10010,76300,-1.18
2024-03-19,10130,39010,-0.98
2024-03-18,10230,29680,-1.16
2024-03-15,10350,2910,-0.77
2024-03-14,10430,41890,0.1
2024-03-13,10420,20900,0.1
2024-03-12,10410,33960,0.29
2024-03-11,10380,34900,1.67
2024-03-08,10210,40510,-0.58
2024-03-07,10270,34720,0.2
2024-03-06,10250,115450,-1.63
2024-03-05,10420,166180,-2.71
2024-03-04,10710,59280,-0.46
2024-02-29,10760,110580,-0.09
2024-02-28,10770,126160,-1.64
2024-02-27,10950,117340,-2.06
2024-02-26,11180,71680,0.36
2024-02-23,11140,45700,0.45
2024-02-22,11090,44000,-0.72
2024-02-21,11170,83180,-0.62
2024-02-20,11240,790,0.0
2024-02-19,11240,102340,2.74
2024-02-16,10940,86060,-0.55
2024-02-15,11000,26440,-0.99
2024-02-14,11110,44760,1.65
2024-02-13,10930,56510,0.74
2024-02-08,10850,63710,-0.55
2024-02-07,10910,20550,-0.55
2024-02-06,10970,38260,0.46
2024-02-05,10920,10,-1.97
2024-02-02,11140,56960,1.36
2024-02-01,10990,1250,0.64
2024-01-31,10920,59220,0.37
2024-01-30,10880,142880,-1.89
2024-01-29,11090,40,-2.29
2024-01-26,11350,91060,0.71
2024-01-25,11270,70390,0.0
2024-01-24,11270,116920,-3.26
2024-01-23,11650,250,3.1
2024-01-22,11300,68530,-0.44
2024-01-19,11350,50920,0.18
2024-01-18,11330,72230,1.89
2024-01-17,11120,96980,-0.98
2024-01-16,11230,91060,-3.36
2024-01-15,11620,143540,-1.61
2024-01-12,11810,334060,-1.67
2024-01-11,12010,320270,4.62
2024-01-10,11480,100,-1.54
2024-01-09,11660,1390000,9.18
2024-01-08,10680,73940,2.69
2024-01-05,10400,32390,-0.1
2024-01-04,10410,42320,-1.89
2024-01-03,10610,40620,-0.56
2024-01-02,10670,39180,-0.28
