transaction_date,closing_price,trading_volume,change
2024-05-08,4725,10720,-1.05
2024-05-07,4775,20030,-0.31
2024-05-03,4790,15110,0.95
2024-05-02,4745,55640,-2.27
2024-04-30,4855,53350,4.75
2024-04-29,4635,23230,0.32
2024-04-26,4620,22450,-0.86
2024-04-25,4660,31580,-0.64
2024-04-24,4690,25640,1.08
2024-04-23,4640,22210,2.43
2024-04-22,4530,17750,-1.31
2024-04-19,4590,27940,-1.08
2024-04-18,4640,27240,5.33
2024-04-17,4405,17950,-1.23
2024-04-16,4460,31840,-2.83
2024-04-15,4590,45050,-0.22
2024-04-12,4600,25640,-2.54
2024-04-11,4720,16890,0.43
2024-04-09,4700,44420,1.95
2024-04-08,4610,32880,-0.22
2024-04-05,4620,51080,-0.43
2024-04-04,4640,41700,-2.01
2024-04-03,4735,82830,1.18
2024-04-02,4680,79120,1.74
2024-04-01,4600,111560,3.25
2024-03-29,4455,115760,2.18
2024-03-28,4360,18420,0.35
2024-03-27,4345,17140,-0.8
2024-03-26,4380,37370,-0.34
2024-03-25,4395,31130,1.27
2024-03-22,4340,23000,1.05
2024-03-21,4295,37390,0.23
2024-03-20,4285,18040,1.78
2024-03-19,4210,20230,-1.75
2024-03-18,4285,12900,0.12
2024-03-15,4280,15160,-0.35
2024-03-14,4295,25870,-0.12
2024-03-13,4300,27610,1.65
2024-03-12,4230,18160,0.24
2024-03-11,4220,19260,0.96
2024-03-08,4180,19220,0.0
2024-03-07,4180,13470,-0.83
2024-03-06,4215,11100,-0.82
2024-03-05,4250,24490,-0.82
2024-03-04,4285,30230,0.47
2024-02-29,4265,19210,-1.16
2024-02-28,4315,60620,2.25
2024-02-27,4220,20890,0.6
2024-02-26,4195,27160,-1.64
2024-02-23,4265,24550,-0.93
2024-02-22,4305,15850,-0.58
2024-02-21,4330,15760,-0.46
2024-02-20,4350,55810,1.16
2024-02-19,4300,20110,0.23
2024-02-16,4290,19030,-1.15
2024-02-15,4340,22210,-0.23
2024-02-14,4350,31490,0.58
2024-02-13,4325,60800,3.22
2024-02-08,4190,25970,4.23
2024-02-07,4020,19300,-1.47
2024-02-06,4080,76830,-0.73
2024-02-05,4110,19950,-0.84
2024-02-02,4145,27110,0.12
2024-02-01,4140,18850,0.61
2024-01-31,4115,23570,-2.02
2024-01-30,4200,43330,-0.59
2024-01-29,4225,43270,-1.74
2024-01-26,4300,39620,-0.12
2024-01-25,4305,31740,-0.58
2024-01-24,4330,87260,-1.59
2024-01-23,4400,94540,1.97
2024-01-22,4315,47370,1.17
2024-01-19,4265,59690,1.07
2024-01-18,4220,80110,0.96
2024-01-17,4180,79850,-2.56
2024-01-16,4290,137620,-1.15
2024-01-15,4340,459540,4.96
2024-01-12,4135,305050,-5.05
2024-01-11,4355,540960,0.35
2024-01-10,4340,1870000,7.29
2024-01-09,4045,282800,-0.98
2024-01-08,4085,1600000,5.97
2024-01-05,3855,13450,-1.41
2024-01-04,3910,3620,-0.26
2024-01-03,3920,8310,0.26
2024-01-02,3910,7590,0.77
