transaction_date,closing_price,trading_volume,change
2024-05-08,9020,24800,-0.22
2024-05-07,9040,38540,-0.11
2024-05-03,9050,21300,0.44
2024-05-02,9010,24910,-0.66
2024-04-30,9070,47580,0.44
2024-04-29,9030,25620,1.92
2024-04-26,8860,29160,0.23
2024-04-25,8840,31370,-2.75
2024-04-24,9090,38390,-0.98
2024-04-23,9180,53860,3.03
2024-04-22,8910,72590,3.01
2024-04-19,8650,51050,0.23
2024-04-18,8630,37620,4.1
2024-04-17,8290,63240,-1.78
2024-04-16,8440,72270,-1.97
2024-04-15,8610,39410,-1.82
2024-04-12,8770,82630,-1.57
2024-04-11,8910,74510,3.01
2024-04-09,8650,75920,0.46
2024-04-08,8610,92160,-2.82
2024-04-05,8860,90920,-0.89
2024-04-04,8940,126650,-1.0
2024-04-03,9030,141510,-3.94
2024-04-02,9400,376260,-8.38
2024-04-01,10260,609790,11.89
2024-03-29,9170,216910,3.27
2024-03-28,8880,315320,-2.52
2024-03-27,9110,249430,-2.15
2024-03-26,9310,244390,-4.22
2024-03-25,9720,367510,-3.76
2024-03-22,10100,586050,-2.7
2024-03-21,10380,137930,3.28
2024-03-20,10050,446790,-5.37
2024-03-19,10620,137450,-4.41
2024-03-18,11110,65330,0.54
2024-03-15,11050,132690,-4.08
2024-03-14,11520,90100,-3.6
2024-03-13,11950,88710,-3.63
2024-03-12,12400,100970,2.56
2024-03-11,12090,75820,-1.39
2024-03-08,12260,47300,-0.16
2024-03-07,12280,109670,-5.61
2024-03-06,13010,300830,4.92
2024-03-05,12400,712470,10.52
2024-03-04,11220,0,-5.63
2024-03-03,11890,0,0.0
2024-02-29,11890,457850,-14.95
2024-02-28,13980,10,16.5
2024-02-27,12000,723260,-1.15
2024-02-26,12140,297880,0.0
2024-02-23,12140,884470,9.76
2024-02-22,11060,232180,4.14
2024-02-21,10620,238370,-1.12
2024-02-20,10740,321790,3.87
2024-02-19,10340,170510,-79.65
2024-02-18,50800,0,400.0
2024-02-16,10160,336950,-3.42
2024-02-15,10520,393470,3.34
2024-02-14,10180,1290000,7.38
2024-02-13,9480,104540,5.45
2024-02-08,8990,74260,-0.11
2024-02-07,9000,229870,2.51
2024-02-06,8780,393300,-6.2
2024-02-05,9360,174390,-6.31
2024-02-02,9990,188020,0.91
2024-02-01,9900,103690,0.81
2024-01-31,9820,151320,-2.39
2024-01-30,10060,219310,-2.9
2024-01-29,10360,126620,-3.54
2024-01-26,10740,202480,4.47
2024-01-25,10280,210330,-2.1
2024-01-24,10500,218840,0.57
2024-01-23,10440,258420,-1.32
2024-01-22,10580,293660,-5.2
2024-01-19,11160,226640,-3.46
2024-01-18,11560,471110,2.3
2024-01-17,11300,559670,-4.56
2024-01-16,11840,1370000,-8.64
2024-01-15,12960,1610000,-81.16
2024-01-14,68800,0,400.0
2024-01-12,13760,421750,2.08
2024-01-11,13480,472910,4.5
2024-01-10,12900,143560,-0.62
2024-01-09,12980,275320,3.67
2024-01-08,12520,164120,0.81
2024-01-05,12420,190780,0.49
2024-01-04,12360,204150,-3.13
2024-01-03,12760,165280,0.0
2024-01-02,12760,292150,-1.85
