transaction_date,closing_price,trading_volume,change
2024-05-08,11000,30,-8.26
2024-04-29,11990,0,4.26
2024-04-26,11500,110,-7.18
2024-04-25,12390,0,-0.08
2024-04-24,12400,210,-0.32
2024-04-23,12440,10,1.97
2024-04-22,12200,10,-12.17
2024-04-19,13890,0,11.21
2024-04-18,12490,0,0.16
2024-04-16,12470,10,4.0
2024-04-15,11990,10,0.08
2024-04-12,11980,10,-0.08
2024-04-11,11990,0,7.34
2024-04-08,11170,110,-14.01
2024-04-05,12990,0,-3.56
2024-04-04,13470,10,7.85
2024-04-02,12490,0,4.08
2024-04-01,12000,0,-3.92
2024-03-29,12490,10,-0.08
2024-03-28,12500,0,-3.1
2024-03-27,12900,0,-0.69
2024-03-26,12990,0,0.78
2024-03-21,12890,840,-4.45
2024-03-20,13490,10,0.0
2024-03-19,13490,0,7.92
2024-03-18,12500,0,-3.85
2024-03-15,13000,10,0.15
2024-03-14,12980,30,2.53
2024-03-13,12660,140,-14.98
2024-03-12,14890,10,7.12
2024-03-11,13900,40,11.2
2024-03-08,12500,240,-3.85
2024-03-07,13000,0,0.0
2024-03-06,13000,1190,-13.28
2024-02-28,14990,0,0.0
2024-02-27,14990,0,3.38
2024-02-13,14500,10,3.57
2024-02-08,14000,0,-3.45
2024-02-07,14500,0,0.0
2024-02-05,14500,0,0.0
2024-02-02,14500,10,3.57
2024-02-01,14000,0,-6.6
2024-01-30,14990,0,0.0
2024-01-26,14990,0,3.02
2024-01-25,14550,1100,-6.01
2024-01-23,15480,1110,0.0
2024-01-19,15480,0,3.2
2024-01-17,15000,10,0.0
2024-01-16,15000,0,-8.98
2024-01-15,16480,0,9.87
2024-01-12,15000,10,0.0
2024-01-11,15000,10,-6.13
2024-01-10,15980,10,3.1
2024-01-09,15500,0,-6.06
2024-01-08,16500,0,3.13
2024-01-05,16000,10,3.23
2024-01-04,15500,0,-6.0
2024-01-03,16490,10,3.13
