transaction_date,closing_price,trading_volume,change
2024-05-08,26550,502710,1.53
2024-05-07,26150,139620,3.36
2024-05-03,25300,99080,-2.13
2024-05-02,25850,71770,4.44
2024-04-30,24750,79980,1.23
2024-04-29,24450,79870,-2.98
2024-04-26,25200,79800,1.2
2024-04-25,24900,83980,1.01
2024-04-24,24650,48800,1.02
2024-04-23,24400,75370,-0.81
2024-04-22,24600,81670,1.65
2024-04-19,24200,122120,-2.22
2024-04-18,24750,118340,2.91
2024-04-17,24050,456020,6.65
2024-04-16,22550,87130,-0.88
2024-04-15,22750,69970,-0.66
2024-04-12,22900,512289,6.26
2024-04-11,21550,95560,-4.43
2024-04-09,22550,87240,2.5
2024-04-08,22000,201950,-8.52
2024-04-05,24050,78980,1.05
2024-04-04,23800,93970,-1.86
2024-04-03,24250,135050,1.04
2024-04-02,24000,395300,-12.09
2024-04-01,27300,586670,17.67
2024-03-29,23200,54170,-1.49
2024-03-28,23550,34990,-0.63
2024-03-27,23700,77420,-2.67
2024-03-26,24350,136850,4.28
2024-03-25,23350,69720,2.86
2024-03-22,22700,51380,-0.22
2024-03-21,22750,96740,-0.87
2024-03-20,22950,94200,0.0
2024-03-19,22950,121030,-6.33
2024-03-18,24500,64250,0.82
2024-03-15,24300,15710,0.21
2024-03-14,24250,132380,-4.53
2024-03-13,25400,61740,-0.97
2024-03-12,25650,56630,0.0
2024-03-11,25650,70,2.19
2024-03-08,25100,103360,-1.38
2024-03-07,25450,40,2.62
2024-03-06,24800,95750,-2.94
2024-03-05,25550,0,-3.95
2024-03-04,26600,30,-3.8
2024-02-29,27650,57340,-3.83
2024-02-28,28750,120,8.7
2024-02-27,26450,103640,-5.87
2024-02-26,28100,20,1.08
2024-02-25,27800,0,0.0
2024-02-23,27800,61950,-2.28
2024-02-22,28450,10,-2.23
2024-02-21,29100,10,-3.0
2024-02-20,30000,413060,4.9
2024-02-19,28600,161710,1.6
2024-02-18,28150,0,0.0
2024-02-16,28150,72400,0.18
2024-02-15,28100,109220,-1.23
2024-02-14,28450,430,4.79
2024-02-13,27150,150,-1.27
2024-02-08,27500,337310,13.87
2024-02-07,24150,72030,-2.23
2024-02-06,24700,93790,-3.7
2024-02-05,25650,80,-1.16
2024-02-04,25950,0,0.0
2024-02-02,25950,110530,0.97
2024-02-01,25700,205220,-4.81
2024-01-31,27000,0,-9.55
2024-01-30,29850,100,1.88
2024-01-29,29300,30,-5.48
2024-01-28,31000,0,0.0
2024-01-26,31000,221170,-0.8
2024-01-25,31250,620,-6.44
2024-01-24,33400,1840000,6.88
2024-01-23,31250,20,-1.11
2024-01-22,31600,1050000,-9.2
2024-01-21,34800,0,0.0
2024-01-19,34800,307270,-2.93
2024-01-18,35850,1330,16.4
2024-01-17,30800,50,-4.2
2024-01-16,32150,610,1.1
2024-01-15,31800,380,-6.19
2024-01-14,33900,0,0.0
2024-01-12,33900,257180,6.77
2024-01-11,31750,580,-3.93
2024-01-10,33050,10,1.07
2024-01-09,32700,430,9.55
2024-01-08,29850,250,20.61
2024-01-07,24750,0,0.0
2024-01-05,24750,134780,2.91
2024-01-04,24050,103410,-6.05
2024-01-03,25600,80,0.0
2024-01-02,25600,59770,1.99
