transaction_date,closing_price,trading_volume,change
2024-05-08,9550,12130,-2.75
2024-05-07,9820,7780,-0.1
2024-05-03,9830,76900,-6.11
2024-05-02,10470,4100,-1.23
2024-04-30,10600,2810,0.47
2024-04-29,10550,7110,3.84
2024-04-26,10160,4010,0.4
2024-04-25,10120,7220,-1.27
2024-04-24,10250,5790,1.89
2024-04-23,10060,10700,-0.49
2024-04-22,10110,3970,0.1
2024-04-19,10100,20800,-2.7
2024-04-18,10380,10680,0.0
2024-04-17,10380,179050,5.27
2024-04-16,9860,14700,-4.46
2024-04-15,10320,14730,-4.71
2024-04-12,10830,2690,0.19
2024-04-11,10810,8920,0.84
2024-04-09,10720,7420,-0.19
2024-04-08,10740,6350,-1.92
2024-04-05,10950,13230,-2.06
2024-04-04,11180,9680,-0.45
2024-04-03,11230,14470,-1.14
2024-04-02,11360,9800,-0.35
2024-04-01,11400,10510,0.88
2024-03-29,11300,11650,-0.09
2024-03-28,11310,10840,-0.18
2024-03-27,11330,15400,-2.5
2024-03-26,11620,73520,2.56
2024-03-25,11330,8690,0.62
2024-03-22,11260,6270,-0.44
2024-03-21,11310,9490,-1.91
2024-03-20,11530,13440,0.0
2024-03-19,11530,9750,1.41
2024-03-18,11370,22050,-0.87
2024-03-15,11470,15060,-2.3
2024-03-14,11740,12670,0.0
2024-03-13,11740,15730,2.26
2024-03-12,11480,11150,1.06
2024-03-11,11360,15000,0.0
2024-03-08,11360,11330,1.88
2024-03-07,11150,12730,-0.09
2024-03-06,11160,12780,-1.76
2024-03-05,11360,10870,-0.79
2024-03-04,11450,18980,4.0
2024-02-29,11010,22930,-0.99
2024-02-28,11120,14500,-0.98
2024-02-27,11230,34070,-2.85
2024-02-26,11560,30920,-2.86
2024-02-23,11900,44840,-3.33
2024-02-22,12310,23760,-1.2
2024-02-21,12460,25380,0.0
2024-02-20,12460,31630,0.08
2024-02-19,12450,22680,0.4
2024-02-16,12400,32759,-0.88
2024-02-15,12510,32710,-1.5
2024-02-14,12700,42750,2.01
2024-02-13,12450,59100,4.27
2024-02-08,11940,37450,3.56
2024-02-07,11530,35740,-1.03
2024-02-06,11650,42660,1.3
2024-02-05,11500,190,-2.62
2024-02-02,11810,95330,-2.8
2024-02-01,12150,200,-12.08
2024-01-31,13820,120,7.47
2024-01-30,12860,181190,0.47
2024-01-29,12800,140,-1.61
2024-01-28,13010,0,0.0
2024-01-26,13010,468380,7.43
2024-01-25,12110,60,-7.13
2024-01-24,13040,520980,7.77
2024-01-23,12100,390430,8.04
2024-01-22,11200,29920,1.82
2024-01-19,11000,33770,-0.09
2024-01-18,11010,77160,-0.18
2024-01-17,11030,261769,-1.25
2024-01-16,11170,29710,-0.27
2024-01-15,11200,55630,-1.15
2024-01-12,11330,122970,-7.13
2024-01-11,12200,41860,1.67
2024-01-10,12000,31540,-2.04
2024-01-09,12250,97880,-0.41
2024-01-08,12300,158800,4.33
2024-01-05,11790,58900,0.94
2024-01-04,11680,166720,-2.1
2024-01-03,11930,93650,1.97
2024-01-02,11700,55320,0.34
