transaction_date,closing_price,trading_volume,change
2024-05-08,4130,61300,0.0
2024-05-07,4130,124130,1.72
2024-05-03,4060,89690,0.0
2024-05-02,4060,96320,-0.12
2024-04-30,4065,211000,0.62
2024-04-29,4040,161490,1.25
2024-04-26,3990,65830,0.13
2024-04-25,3985,83840,-0.87
2024-04-24,4020,74230,0.25
2024-04-23,4010,100140,1.91
2024-04-22,3935,62200,0.13
2024-04-19,3930,132230,-1.5
2024-04-18,3990,69700,1.14
2024-04-17,3945,150620,1.54
2024-04-16,3885,152560,-0.77
2024-04-15,3915,113270,0.64
2024-04-12,3890,75780,-0.26
2024-04-11,3900,161730,-1.64
2024-04-09,3965,107900,-0.88
2024-04-08,4000,203830,-3.26
2024-04-05,4135,159890,-0.12
2024-04-04,4140,246750,-2.01
2024-04-03,4225,315840,-0.12
2024-04-02,4230,367640,0.36
2024-04-01,4215,551990,6.44
2024-03-29,3960,161900,-1.12
2024-03-28,4005,109460,-0.87
2024-03-27,4040,76080,-0.74
2024-03-26,4070,227420,1.75
2024-03-25,4000,106150,1.65
2024-03-22,3935,73090,-0.51
2024-03-21,3955,108950,0.0
2024-03-20,3955,147330,-1.0
2024-03-19,3995,109600,-0.99
2024-03-18,4035,227410,2.02
2024-03-15,3955,100740,-1.13
2024-03-14,4000,213660,-1.96
2024-03-13,4080,174100,1.49
2024-03-12,4020,145720,0.88
2024-03-11,3985,187830,-0.75
2024-03-10,4015,0,0.0
2024-03-08,4015,179750,-1.11
2024-03-07,4060,273020,-1.46
2024-03-06,4120,197420,-0.48
2024-03-05,4140,238090,-1.66
2024-03-04,4210,207920,0.0
2024-02-29,4210,261500,1.45
2024-02-28,4150,142440,0.85
2024-02-27,4115,345470,-4.3
2024-02-26,4300,187480,0.47
2024-02-23,4280,422710,-1.5
2024-02-22,4345,550770,-1.7
2024-02-21,4420,1620000,-1.78
2024-02-20,4500,5970000,5.26
2024-02-19,4275,931200,-0.93
2024-02-16,4315,622660,1.53
2024-02-15,4250,1070000,1.92
2024-02-14,4170,314930,-0.71
2024-02-13,4200,266070,0.0
2024-02-12,4200,0,0.0
2024-02-08,4200,399000,-1.75
2024-02-07,4275,620740,2.03
2024-02-06,4190,525830,-0.59
2024-02-05,4215,786090,-3.44
2024-02-04,4365,0,0.0
2024-02-02,4365,1150000,1.04
2024-02-01,4320,3010000,1.89
2024-01-31,4240,12740000,8.16
2024-01-30,3920,168570,0.26
2024-01-29,3910,333450,-3.22
2024-01-28,4040,0,0.0
2024-01-26,4040,1580000,7.16
2024-01-25,3770,83700,-1.82
2024-01-24,3840,50350,0.26
2024-01-23,3830,80260,-0.65
2024-01-22,3855,56630,0.52
2024-01-19,3835,100490,1.46
2024-01-18,3780,94580,1.34
2024-01-17,3730,214750,-4.36
2024-01-16,3900,87640,-0.89
2024-01-15,3935,98550,0.51
2024-01-14,3915,0,0.0
2024-01-12,3915,152150,-2.61
2024-01-11,4020,226490,1.52
2024-01-10,3960,62870,-0.25
2024-01-09,3970,138880,0.51
2024-01-08,3950,115280,1.41
2024-01-05,3895,78650,0.65
2024-01-04,3870,121960,-1.28
2024-01-03,3920,109310,-0.51
2024-01-02,3940,209520,2.6
