transaction_date,closing_price,trading_volume,change
2024-05-08,2850,825670,0.35
2024-05-07,2840,468390,0.53
2024-05-03,2825,423420,0.89
2024-05-02,2800,348270,-0.53
2024-04-30,2815,608860,-0.71
2024-04-29,2835,796150,3.09
2024-04-26,2750,347400,0.36
2024-04-25,2740,709690,-3.35
2024-04-24,2835,1410000,3.85
2024-04-23,2730,566460,-1.8
2024-04-22,2780,622060,2.21
2024-04-19,2720,626910,-3.89
2024-04-18,2830,568960,3.1
2024-04-17,2745,476860,0.92
2024-04-16,2720,782330,-2.68
2024-04-15,2795,845110,-0.53
2024-04-12,2810,872640,0.0
2024-04-11,2810,1440000,-1.75
2024-04-09,2860,1970000,-3.7
2024-04-08,2970,5420000,-16.57
2024-04-05,3560,1340000,-5.07
2024-04-04,3750,2560000,-4.82
2024-04-03,3940,27150000,6.06
2024-04-02,3715,1040000,-4.87
2024-04-01,3905,2740000,6.69
2024-03-29,3660,891670,-1.48
2024-03-28,3715,1030000,-1.98
2024-03-27,3790,1350000,-3.68
2024-03-26,3935,1560000,-0.13
2024-03-25,3940,2250000,-3.67
2024-03-22,4090,1040000,0.49
2024-03-21,4070,2120000,-3.9
2024-03-20,4235,2230000,0.36
2024-03-19,4220,2490000,-3.21
2024-03-18,4360,4710000,-4.28
2024-03-17,4555,2040000,2.36
2024-03-15,4450,6560000,1.02
2024-03-14,4405,3970,-5.57
2024-03-13,4665,5200,2.53
2024-03-12,4550,11920,14.32
2024-03-11,3980,9010,-4.56
2024-03-10,4170,0,0.0
2024-03-08,4170,2650000,-0.6
2024-03-07,4195,730,-7.4
2024-03-06,4530,13040000,4.02
2024-03-05,4355,8420000,0.35
2024-03-04,4340,10,0.93
2024-03-03,4300,0,0.0
2024-02-29,4300,3820000,-4.97
2024-02-28,4525,1140,-2.27
2024-02-27,4630,320,-6.46
2024-02-26,4950,15370,-4.62
2024-02-25,5190,0,0.0
2024-02-23,5190,29650000,0.39
2024-02-22,5170,58910,-3.54
2024-02-21,5360,14370000,-4.46
2024-02-20,5610,39450,2.0
2024-02-19,5500,7450,8.06
2024-02-18,5090,0,0.0
2024-02-16,5090,71600000,29.85
2024-02-15,3920,12740000,8.44
2024-02-14,3615,1330000,-0.69
2024-02-13,3640,3380000,3.41
2024-02-12,3520,0,0.0
2024-02-08,3520,2900000,5.71
2024-02-07,3330,100,-3.06
2024-02-06,3435,3350000,-5.89
2024-02-05,3650,700,-10.1
2024-02-02,4060,9050000,4.1
2024-02-01,3900,1840,-4.29
2024-01-31,4075,0,-5.23
2024-01-30,4300,6510,7.23
2024-01-29,4010,27300,-5.09
2024-01-28,4225,0,0.0
2024-01-26,4225,24570000,-1.74
2024-01-25,4300,40,7.5
2024-01-24,4000,37340000,29.87
2024-01-23,3080,629240,2.16
2024-01-22,3015,569290,1.17
2024-01-19,2980,422010,1.53
2024-01-18,2935,495410,1.21
2024-01-17,2900,40,-4.13
2024-01-16,3025,337720,-1.31
2024-01-15,3065,522010,-0.33
2024-01-14,3075,0,0.0
2024-01-12,3075,889400,-1.28
2024-01-11,3115,775600,-0.32
2024-01-10,3125,639440,-2.04
2024-01-09,3190,330,-0.31
2024-01-08,3200,770,3.39
2024-01-07,3095,0,0.0
2024-01-05,3095,552560,1.31
2024-01-04,3055,994240,-1.45
2024-01-03,3100,648590,-0.64
2024-01-02,3120,450580,-0.64
