transaction_date,closing_price,trading_volume,change
2024-05-08,11310,90150,0.62
2024-05-07,11240,137860,1.54
2024-05-03,11070,115880,-1.07
2024-05-02,11190,173220,0.36
2024-04-30,11150,95170,-0.62
2024-04-29,11220,141190,2.65
2024-04-26,10930,103580,-0.18
2024-04-25,10950,153350,0.37
2024-04-24,10910,240570,-1.8
2024-04-23,11110,103120,-0.09
2024-04-22,11120,141030,0.63
2024-04-19,11050,168520,-1.43
2024-04-18,11210,192520,3.6
2024-04-17,10820,123960,-1.46
2024-04-16,10980,213200,-1.88
2024-04-15,11190,213360,-2.61
2024-04-12,11490,188420,1.06
2024-04-11,11370,186010,0.62
2024-04-09,11300,150230,-1.48
2024-04-08,11470,179410,-1.46
2024-04-05,11640,198050,-1.77
2024-04-04,11850,606160,-5.2
2024-04-03,12500,177250,-0.56
2024-04-02,12570,279690,-2.26
2024-04-01,12860,189060,-0.62
2024-03-29,12940,278430,-2.04
2024-03-28,13210,262210,0.23
2024-03-27,13180,310650,-2.15
2024-03-26,13470,440990,0.52
2024-03-25,13400,400970,1.44
2024-03-22,13210,238130,-0.75
2024-03-21,13310,443000,1.29
2024-03-20,13140,1210000,-1.2
2024-03-19,13300,429540,1.84
2024-03-18,13060,300630,1.32
2024-03-17,12890,0,0.0
2024-03-15,12890,315990,-1.38
2024-03-14,13070,397780,-0.91
2024-03-13,13190,1340000,3.53
2024-03-12,12740,100,2.49
2024-03-11,12430,150,-2.43
2024-03-10,12740,0,0.0
2024-03-08,12740,429770,4.0
2024-03-07,12250,0,-1.61
2024-03-06,12450,1450000,3.23
2024-03-05,12060,272050,2.03
2024-03-04,11820,226730,-0.59
2024-02-29,11890,300050,-2.54
2024-02-28,12200,20,-0.73
2024-02-27,12290,409940,0.24
2024-02-26,12260,0,1.24
2024-02-25,12110,0,0.0
2024-02-23,12110,319050,0.08
2024-02-22,12100,219620,-0.82
2024-02-21,12200,260870,-1.61
2024-02-20,12400,20,-1.9
2024-02-19,12640,910,4.29
2024-02-16,12120,142680,-0.66
2024-02-15,12200,10,-0.97
2024-02-14,12320,278640,1.15
2024-02-13,12180,170,0.58
2024-02-08,12110,305090,-2.34
2024-02-07,12400,10,4.2
2024-02-06,11900,735560,5.22
2024-02-05,11310,881780,-6.37
2024-02-02,12080,385860,-0.98
2024-02-01,12200,342990,0.58
2024-01-31,12130,730,-5.38
2024-01-30,12820,100,1.91
2024-01-29,12580,576980,0.08
2024-01-26,12570,347060,-0.79
2024-01-25,12670,2460,4.45
2024-01-24,12130,336450,-1.38
2024-01-23,12300,180,2.5
2024-01-22,12000,366390,0.84
2024-01-21,11900,0,0.0
2024-01-19,11900,456280,1.19
2024-01-18,11760,381530,2.62
2024-01-17,11460,505120,-0.35
2024-01-16,11500,0,0.35
2024-01-15,11460,275230,-2.39
2024-01-14,11740,0,0.0
2024-01-12,11740,741220,1.12
2024-01-11,11610,240,0.61
2024-01-10,11540,212090,0.7
2024-01-09,11460,100,0.44
2024-01-08,11410,232390,-0.09
2024-01-07,11420,0,0.0
2024-01-05,11420,461990,-2.39
2024-01-04,11700,819770,-2.26
2024-01-03,11970,722100,1.61
2024-01-02,11780,359560,-0.93
