transaction_date,closing_price,trading_volume,change
2024-05-08,6610,19410,0.76
2024-05-07,6560,26500,2.02
2024-05-03,6430,20730,0.16
2024-05-02,6420,21830,0.0
2024-04-30,6420,9610,-0.62
2024-04-29,6460,47670,3.36
2024-04-26,6250,12650,0.0
2024-04-25,6250,7710,-1.11
2024-04-24,6320,13030,2.76
2024-04-23,6150,15060,0.33
2024-04-22,6130,30030,1.32
2024-04-19,6050,19090,-3.66
2024-04-18,6280,16079,2.61
2024-04-17,6120,20730,-0.33
2024-04-16,6140,25470,-1.6
2024-04-15,6240,20220,-2.95
2024-04-12,6430,54860,3.54
2024-04-11,6210,16040,-0.96
2024-04-09,6270,23880,0.97
2024-04-08,6210,21650,-0.32
2024-04-05,6230,36080,-1.74
2024-04-04,6340,43190,-2.01
2024-04-03,6470,40190,-2.56
2024-04-02,6640,47660,-2.35
2024-04-01,6800,25850,1.8
2024-03-29,6680,25540,-1.62
2024-03-28,6790,31930,-0.88
2024-03-27,6850,44140,-1.72
2024-03-26,6970,26230,-0.85
2024-03-25,7030,22470,0.29
2024-03-22,7010,45280,-0.57
2024-03-21,7050,28920,0.57
2024-03-20,7010,30530,-0.99
2024-03-19,7080,33760,-2.61
2024-03-18,7270,13910,0.28
2024-03-15,7250,31250,-1.49
2024-03-14,7360,30900,-1.6
2024-03-13,7480,76490,5.2
2024-03-12,7110,25010,-0.14
2024-03-11,7120,26210,-1.79
2024-03-08,7250,42160,1.97
2024-03-07,7110,10,1.28
2024-03-06,7020,38610,0.29
2024-03-05,7000,36030,-1.55
2024-03-04,7110,2029,0.14
2024-02-29,7100,34210,-2.07
2024-02-28,7250,31700,-0.82
2024-02-27,7310,57350,-3.31
2024-02-26,7560,33220,-0.4
2024-02-23,7590,58300,-1.3
2024-02-22,7690,62100,0.79
2024-02-21,7630,96280,-5.22
2024-02-20,8050,130060,2.55
2024-02-19,7850,134270,4.81
2024-02-16,7490,44250,0.67
2024-02-15,7440,46140,-1.46
2024-02-14,7550,39230,1.34
2024-02-13,7450,46630,3.76
2024-02-08,7180,59340,-2.31
2024-02-07,7350,38810,1.1
2024-02-06,7270,36090,0.28
2024-02-05,7250,64920,-3.46
2024-02-04,7510,0,0.0
2024-02-02,7510,87590,-0.79
2024-02-01,7570,76570,-0.79
2024-01-31,7630,89530,-3.9
2024-01-30,7940,164590,-3.87
2024-01-29,8260,20,-6.98
2024-01-26,8880,606650,8.29
2024-01-25,8200,175440,-5.75
2024-01-24,8700,169000,-3.76
2024-01-23,9040,228740,-5.34
2024-01-22,9550,90,3.24
2024-01-21,9250,0,0.0
2024-01-19,9250,392070,3.24
2024-01-18,8960,753750,11.03
2024-01-17,8070,70,-1.94
2024-01-16,8230,203870,-6.26
2024-01-15,8780,191530,0.69
2024-01-12,8720,288840,-5.22
2024-01-11,9200,870,-3.16
2024-01-10,9500,120,-1.25
2024-01-09,9620,340,2.45
2024-01-08,9390,4310,29.88
2024-01-05,7230,94090,4.93
2024-01-04,6890,34850,-2.96
2024-01-03,7100,33470,-0.7
2024-01-02,7150,42970,1.13
