transaction_date,closing_price,trading_volume,change
2024-05-08,7640,7210,0.66
2024-05-07,7590,7820,0.66
2024-05-03,7540,5420,0.13
2024-05-02,7530,7370,0.0
2024-04-30,7530,8270,-0.92
2024-04-29,7600,9720,0.53
2024-04-26,7560,5330,0.53
2024-04-25,7520,8340,0.27
2024-04-24,7500,15830,1.35
2024-04-23,7400,30680,-1.2
2024-04-22,7490,830610,2.6
2024-04-19,7300,16460,-0.27
2024-04-18,7320,19270,-1.88
2024-04-17,7460,4890,-1.58
2024-04-16,7580,8050,0.26
2024-04-15,7560,10670,-3.08
2024-04-12,7800,6810,0.0
2024-04-11,7800,6960,-1.64
2024-04-09,7930,6600,0.38
2024-04-08,7900,11940,-1.25
2024-04-05,8000,16760,0.13
2024-04-04,7990,6890,0.25
2024-04-03,7970,10600,-0.75
2024-04-02,8030,25040,-0.12
2024-04-01,8040,7590,0.37
2024-03-29,8010,9720,-1.72
2024-03-28,8150,5580,-1.21
2024-03-27,8250,9090,1.23
2024-03-26,8150,4650,0.12
2024-03-25,8140,8550,0.12
2024-03-22,8130,7350,0.49
2024-03-21,8090,8530,1.13
2024-03-20,8000,14220,-0.12
2024-03-19,8010,12170,-1.23
2024-03-18,8110,9110,-1.82
2024-03-15,8260,14680,0.24
2024-03-14,8240,20390,1.23
2024-03-13,8140,10780,-1.09
2024-03-12,8230,20620,1.35
2024-03-11,8120,5720,1.63
2024-03-08,7990,14740,-2.32
2024-03-07,8180,10720,0.49
2024-03-06,8140,14110,-1.33
2024-03-05,8250,24370,-2.14
2024-03-04,8430,13310,0.24
2024-02-29,8410,19450,-3.0
2024-02-28,8670,16120,-0.12
2024-02-27,8680,37080,0.81
2024-02-26,8610,15630,-1.82
2024-02-23,8770,11650,0.11
2024-02-22,8760,15740,-2.77
2024-02-21,9010,34490,-2.49
2024-02-20,9240,62970,2.33
2024-02-19,9030,18030,0.44
2024-02-16,8990,21140,0.0
2024-02-15,8990,43740,-0.11
2024-02-14,9000,40080,1.69
2024-02-13,8850,66510,4.12
2024-02-12,8500,0,0.0
2024-02-08,8500,48500,-1.28
2024-02-07,8610,40170,-1.71
2024-02-06,8760,549440,3.91
2024-02-05,8430,53600,-2.88
2024-02-04,8680,0,0.0
2024-02-02,8680,71410,-0.23
2024-02-01,8700,304050,0.35
2024-01-31,8670,20,3.83
2024-01-30,8350,122970,0.6
2024-01-29,8300,30,5.6
2024-01-26,7860,11040,-1.01
2024-01-25,7940,4660,-0.75
2024-01-24,8000,11480,1.52
2024-01-23,7880,7770,0.0
2024-01-22,7880,8920,1.42
2024-01-19,7770,4110,0.39
2024-01-18,7740,4220,-0.9
2024-01-17,7810,15450,-1.76
2024-01-16,7950,8590,-0.75
2024-01-15,8010,4640,-0.99
2024-01-12,8090,8160,-0.98
2024-01-11,8170,11330,3.55
2024-01-10,7890,14420,0.38
2024-01-09,7860,4030,-1.01
2024-01-08,7940,60,0.25
2024-01-05,7920,5100,-1.12
2024-01-04,8010,7280,0.88
2024-01-03,7940,7880,-1.73
2024-01-02,8080,7360,0.75
