transaction_date,closing_price,trading_volume,change
2024-05-08,5550,12650,-0.72
2024-05-07,5590,8790,-0.18
2024-05-03,5600,14370,0.36
2024-05-02,5580,23180,-0.71
2024-04-30,5620,11550,0.18
2024-04-29,5610,6410,1.63
2024-04-26,5520,8980,0.0
2024-04-25,5520,17180,-0.36
2024-04-24,5540,18500,2.4
2024-04-23,5410,17550,-0.18
2024-04-22,5420,33350,-0.37
2024-04-19,5440,27880,-1.63
2024-04-18,5530,46940,3.56
2024-04-17,5340,832060,-1.66
2024-04-16,5430,12150,-3.21
2024-04-15,5610,15690,-3.28
2024-04-12,5800,11810,-0.34
2024-04-11,5820,7630,0.17
2024-04-09,5810,16720,-1.19
2024-04-08,5880,23800,-1.01
2024-04-05,5940,617040,-3.88
2024-04-04,6180,16090,2.15
2024-04-03,6050,18530,-1.63
2024-04-02,6150,35640,-3.45
2024-04-01,6370,20770,-1.09
2024-03-29,6440,25820,-2.87
2024-03-28,6630,4920,0.45
2024-03-27,6600,6890,-0.75
2024-03-26,6650,27490,-0.15
2024-03-25,6660,17320,-1.33
2024-03-22,6750,25370,1.66
2024-03-21,6640,11130,-0.15
2024-03-20,6650,9770,0.61
2024-03-19,6610,29050,-1.64
2024-03-18,6720,30820,-3.31
2024-03-15,6950,14520,0.72
2024-03-14,6900,27660,-2.54
2024-03-13,7080,10320,0.85
2024-03-12,7020,22570,-1.4
2024-03-11,7120,43180,-2.33
2024-03-08,7290,22160,-1.49
2024-03-07,7400,20430,0.68
2024-03-06,7350,19860,0.14
2024-03-05,7340,40370,-1.61
2024-03-04,7460,30560,-1.84
2024-02-29,7600,20370,-1.3
2024-02-28,7700,39790,-0.39
2024-02-27,7730,13400,-0.39
2024-02-26,7760,10550,-1.27
2024-02-23,7860,10260,0.38
2024-02-22,7830,16900,-0.89
2024-02-21,7900,12410,0.77
2024-02-20,7840,7530,-0.51
2024-02-19,7880,13170,0.13
2024-02-16,7870,10980,0.38
2024-02-15,7840,14720,0.51
2024-02-14,7800,14950,0.13
2024-02-13,7790,15320,-1.39
2024-02-08,7900,7350,-0.88
2024-02-07,7970,5060,0.13
2024-02-06,7960,5900,0.0
2024-02-05,7960,6990,-0.75
2024-02-02,8020,6410,0.25
2024-02-01,8000,9740,2.04
2024-01-31,7840,8280,-1.13
2024-01-30,7930,6710,0.0
2024-01-29,7930,13190,-1.49
2024-01-26,8050,31150,0.12
2024-01-25,8040,14710,0.0
2024-01-24,8040,20170,1.01
2024-01-23,7960,10430,0.0
2024-01-22,7960,12740,0.51
2024-01-19,7920,19960,1.41
2024-01-18,7810,19360,3.31
2024-01-17,7560,27220,-2.07
2024-01-16,7720,16180,-1.03
2024-01-15,7800,17360,-0.89
2024-01-12,7870,15690,0.0
2024-01-11,7870,24790,1.03
2024-01-10,7790,16660,-0.89
2024-01-09,7860,13810,0.26
2024-01-08,7840,22020,0.51
2024-01-05,7800,16480,0.0
2024-01-04,7800,28580,-0.64
2024-01-03,7850,19240,-1.13
2024-01-02,7940,28480,0.51
