transaction_date,closing_price,trading_volume,change
2024-05-08,3020,9450,-0.66
2024-05-07,3040,32960,1.67
2024-05-03,2990,25750,-0.66
2024-05-02,3010,37160,-2.27
2024-04-30,3080,20470,0.0
2024-04-29,3080,12000,2.33
2024-04-26,3010,13990,-1.47
2024-04-25,3055,23430,-1.61
2024-04-24,3105,22680,0.98
2024-04-23,3075,16320,-0.65
2024-04-22,3095,35960,1.81
2024-04-19,3040,27790,-1.14
2024-04-18,3075,77220,8.08
2024-04-17,2845,102010,1.79
2024-04-16,2795,25740,-3.29
2024-04-15,2890,26090,-3.67
2024-04-12,3000,17270,-0.83
2024-04-11,3025,19610,0.17
2024-04-09,3020,17130,0.0
2024-04-08,3020,26950,2.72
2024-04-05,2940,28560,2.08
2024-04-04,2880,56970,-4.79
2024-04-03,3025,20600,-0.82
2024-04-02,3050,27390,0.83
2024-04-01,3025,30190,3.6
2024-03-29,2920,14780,2.46
2024-03-28,2850,27690,-3.39
2024-03-27,2950,15780,-0.34
2024-03-26,2960,40000,1.37
2024-03-25,2920,46420,0.17
2024-03-22,2915,46310,1.39
2024-03-21,2875,39000,2.86
2024-03-20,2795,25980,1.64
2024-03-19,2750,33640,3.19
2024-03-18,2665,16510,0.95
2024-03-15,2640,6000,-1.49
2024-03-14,2680,80,-0.56
2024-03-13,2695,30,4.05
2024-03-12,2590,67770,-5.47
2024-03-11,2740,22750,-0.54
2024-03-08,2755,17890,-1.25
2024-03-07,2790,35880,-0.18
2024-03-06,2795,12780,-0.18
2024-03-05,2800,24750,-3.45
2024-03-04,2900,40,2.47
2024-03-03,2830,0,0.0
2024-02-29,2830,66590,-0.35
2024-02-28,2840,30560,-0.53
2024-02-27,2855,10260,-0.52
2024-02-26,2870,12710,-0.69
2024-02-25,2890,0,0.0
2024-02-23,2890,25460,-0.86
2024-02-22,2915,14140,-0.85
2024-02-21,2940,7250,0.0
2024-02-20,2940,9710,0.34
2024-02-19,2930,16990,-0.68
2024-02-16,2950,9780,0.0
2024-02-15,2950,410,1.72
2024-02-14,2900,33320,-1.19
2024-02-13,2935,20790,-2.0
2024-02-08,2995,12040,2.92
2024-02-07,2910,21450,-0.34
2024-02-06,2920,26740,-1.68
2024-02-05,2970,600,-1.0
2024-02-04,3000,0,0.0
2024-02-02,3000,32800,1.01
2024-02-01,2970,22360,-4.19
2024-01-31,3100,24700,-0.8
2024-01-30,3125,30220,-0.48
2024-01-29,3140,10,-0.16
2024-01-26,3145,15570,-0.16
2024-01-25,3150,11960,0.0
2024-01-24,3150,16980,-0.47
2024-01-23,3165,50820,1.44
2024-01-22,3120,69700,5.41
2024-01-19,2960,11840,2.07
2024-01-18,2900,15970,-1.69
2024-01-17,2950,4270,-1.01
2024-01-16,2980,5280,-0.33
2024-01-15,2990,13240,-0.5
2024-01-14,3005,0,0.0
2024-01-12,3005,11070,-1.31
2024-01-11,3045,0,0.5
2024-01-10,3030,7920,0.0
2024-01-09,3030,8820,-0.16
2024-01-08,3035,7100,0.33
2024-01-05,3025,11080,-0.33
2024-01-04,3035,6260,0.0
2024-01-03,3035,12980,0.83
2024-01-02,3010,38810,-1.63
