transaction_date,closing_price,trading_volume,change
2024-05-08,6540,229970,2.67
2024-05-07,6370,93970,0.31
2024-05-03,6350,98650,-0.47
2024-05-02,6380,110020,0.31
2024-04-30,6360,211670,2.58
2024-04-29,6200,93530,0.81
2024-04-26,6150,70600,0.0
2024-04-25,6150,69840,-0.65
2024-04-24,6190,104210,0.98
2024-04-23,6130,135780,-0.49
2024-04-22,6160,146000,2.84
2024-04-19,5990,117750,-1.64
2024-04-18,6090,148880,1.5
2024-04-17,6000,829440,0.84
2024-04-16,5950,165090,-1.98
2024-04-15,6070,167960,0.0
2024-04-12,6070,147330,1.68
2024-04-11,5970,327380,-1.0
2024-04-09,6030,146740,0.0
2024-04-08,6030,337120,-2.9
2024-04-05,6210,296450,-2.2
2024-04-04,6350,237340,-1.09
2024-04-03,6420,295940,-0.62
2024-04-02,6460,516650,-3.73
2024-04-01,6710,532780,0.75
2024-03-29,6660,1350000,-6.06
2024-03-28,7090,4050000,-2.88
2024-03-27,7300,7330000,2.1
2024-03-26,7150,1520000,-1.92
2024-03-25,7290,11440000,8.81
2024-03-22,6700,370440,2.76
2024-03-21,6520,194460,-0.31
2024-03-20,6540,575040,2.99
2024-03-19,6350,226320,-2.01
2024-03-18,6480,148130,1.41
2024-03-17,6390,0,0.0
2024-03-15,6390,0,-0.62
2024-03-14,6430,232640,-0.62
2024-03-13,6470,214740,-0.46
2024-03-12,6500,244910,-2.11
2024-03-11,6640,291640,0.61
2024-03-08,6600,251260,2.8
2024-03-07,6420,261950,-4.46
2024-03-06,6720,277110,0.9
2024-03-05,6660,70,3.26
2024-03-04,6450,163560,-1.53
2024-02-29,6550,121170,0.0
2024-02-28,6550,290860,-2.53
2024-02-27,6720,271570,-1.61
2024-02-26,6830,266990,0.29
2024-02-23,6810,304770,-2.01
2024-02-22,6950,542940,-3.07
2024-02-21,7170,973990,4.52
2024-02-20,6860,10,4.73
2024-02-19,6550,229850,3.48
2024-02-16,6330,127030,1.93
2024-02-15,6210,118110,-0.64
2024-02-14,6250,115220,0.16
2024-02-13,6240,332280,-1.58
2024-02-12,6340,0,0.0
2024-02-08,6340,243980,-2.01
2024-02-07,6470,101230,-0.15
2024-02-06,6480,114080,0.15
2024-02-05,6470,182980,-1.82
2024-02-04,6590,0,0.0
2024-02-02,6590,137720,2.81
2024-02-01,6410,281620,-1.99
2024-01-31,6540,190470,-3.25
2024-01-30,6760,276620,0.9
2024-01-29,6700,290520,0.75
2024-01-26,6650,236370,0.76
2024-01-25,6600,392170,-0.3
2024-01-24,6620,321700,-3.78
2024-01-23,6880,343510,1.03
2024-01-22,6810,361630,0.29
2024-01-19,6790,540430,-2.02
2024-01-18,6930,1490000,-1.42
2024-01-17,7030,2730,-9.87
2024-01-16,7800,270,-1.52
2024-01-15,7920,2890000,4.62
2024-01-14,7570,0,0.0
2024-01-12,7570,631770,-2.07
2024-01-11,7730,50,4.04
2024-01-10,7430,10,2.62
2024-01-09,7240,20,6.16
2024-01-08,6820,998450,3.65
2024-01-05,6580,718900,1.54
2024-01-04,6480,433940,0.15
2024-01-03,6470,559140,2.37
2024-01-02,6320,90,3.61
