transaction_date,closing_price,trading_volume,change
2024-04-30,46650,2260000,-0.43
2024-04-29,46850,1830000,0.21
2024-04-26,46750,3180000,7.47
2024-04-25,43500,1230000,0.46
2024-04-24,43300,1480000,-1.37
2024-04-23,43900,2230000,-0.9
2024-04-22,44300,2380000,6.11
2024-04-19,41750,1530000,-0.36
2024-04-18,41900,1780000,3.33
2024-04-17,40550,1110000,-1.22
2024-04-16,41050,1440000,-2.61
2024-04-15,42150,1200000,0.72
2024-04-12,41850,2560000,-2.9
2024-04-11,43100,3380000,-1.15
2024-04-09,43600,1380000,-1.8
2024-04-08,44400,1400000,0.68
2024-04-05,44100,1380000,-1.01
2024-04-04,44550,1560000,2.41
2024-04-03,43500,2840000,-3.12
2024-04-02,44900,1920000,-1.43
2024-04-01,45550,1120000,-0.98
2024-03-29,46000,1370000,-2.54
2024-03-28,47200,2310000,0.43
2024-03-27,47000,4230000,-5.53
2024-03-26,49750,1530000,-1.68
2024-03-25,50600,1400000,0.0
2024-03-22,50600,1590000,-0.59
2024-03-21,50900,1760000,4.3
2024-03-20,48800,1220000,1.99
2024-03-19,47850,2020000,-2.25
2024-03-18,48950,2340000,-1.31
2024-03-17,49600,0,0.0
2024-03-15,49600,0,-3.69
2024-03-14,51500,610,8.19
2024-03-13,47600,10,4.62
2024-03-12,45500,2080000,-0.44
2024-03-11,45700,1730000,-0.65
2024-03-10,46000,0,0.0
2024-03-08,46000,2590000,1.32
2024-03-07,45400,10,-0.44
2024-03-06,45600,350,3.52
2024-03-05,44050,280,-0.34
2024-03-04,44200,0,1.49
2024-03-03,43550,0,0.0
2024-02-29,43550,3390000,1.52
2024-02-28,42900,1440000,2.14
2024-02-27,42000,2150000,1.57
2024-02-26,41350,10,-4.5
2024-02-25,43300,0,0.0
2024-02-23,43300,1910000,1.64
2024-02-22,42600,1830000,-1.05
2024-02-21,43050,10,-0.46
2024-02-20,43250,490,-4.0
2024-02-19,45050,2430000,1.24
2024-02-18,44500,0,0.0
2024-02-16,44500,1890000,3.49
2024-02-15,43000,30,-1.83
2024-02-14,43800,1740000,-1.57
2024-02-13,44500,90,0.79
2024-02-12,44150,0,0.0
2024-02-08,44150,3720000,3.03
2024-02-07,42850,150,1.66
2024-02-06,42150,1950000,-1.29
2024-02-05,42700,110,-5.74
2024-02-04,45300,0,0.0
2024-02-02,45300,5590000,6.59
2024-02-01,42500,10,4.04
2024-01-31,40850,290,2.25
2024-01-30,39950,1370000,-1.36
2024-01-29,40500,130,1.76
2024-01-26,39800,969860,0.38
2024-01-25,39650,1060000,-1.0
2024-01-24,40050,2480000,2.69
2024-01-23,39000,10,4.98
2024-01-22,37150,472090,0.95
2024-01-19,36800,595230,1.24
2024-01-18,36350,640360,-0.55
2024-01-17,36550,720840,-0.81
2024-01-16,36850,443030,-0.94
2024-01-15,37200,390990,1.5
2024-01-14,36650,0,0.0
2024-01-12,36650,526690,-1.48
2024-01-11,37200,360,1.22
2024-01-10,36750,384730,-1.34
2024-01-09,37250,388450,0.81
2024-01-08,36950,356550,0.27
2024-01-05,36850,670520,-1.21
2024-01-04,37300,885120,-1.58
2024-01-03,37900,0,-3.68
2024-01-02,39350,0,-1.99
