transaction_date,closing_price,trading_volume,change
2024-05-08,9910,4240,-0.9
2024-05-07,10000,6070,0.1
2024-05-03,9990,3080,-1.48
2024-05-02,10140,5030,-0.78
2024-04-30,10220,21450,2.3
2024-04-29,9990,11700,0.3
2024-04-26,9960,5210,1.22
2024-04-25,9840,2240,0.1
2024-04-24,9830,4460,1.65
2024-04-23,9670,27910,-0.31
2024-04-22,9700,14050,0.0
2024-04-19,9700,3200,-1.22
2024-04-18,9820,6670,0.61
2024-04-17,9760,5420,1.14
2024-04-16,9650,16430,-1.73
2024-04-15,9820,16500,-0.91
2024-04-12,9910,15460,-0.3
2024-04-11,9940,7590,0.0
2024-04-09,9940,33810,-1.0
2024-04-08,10040,6250,-0.99
2024-04-05,10140,6010,-0.59
2024-04-04,10200,23080,1.8
2024-04-03,10020,11470,0.0
2024-04-02,10020,4620,-1.76
2024-04-01,10200,13330,0.39
2024-03-29,10160,20050,1.5
2024-03-28,10010,10670,-0.6
2024-03-27,10070,5210,1.51
2024-03-26,9920,16329,-0.3
2024-03-25,9950,13040,-0.9
2024-03-22,10040,12410,-0.4
2024-03-21,10080,22410,1.51
2024-03-20,9930,12570,0.3
2024-03-19,9900,8039,0.0
2024-03-18,9900,17780,-0.4
2024-03-15,9940,23140,-0.2
2024-03-14,9960,23260,-1.87
2024-03-13,10150,16430,-0.39
2024-03-12,10190,3670,-0.59
2024-03-11,10250,3630,0.59
2024-03-08,10190,5930,0.3
2024-03-07,10160,8570,-1.84
2024-03-06,10350,4059,-0.29
2024-03-05,10380,8180,0.87
2024-03-04,10290,6300,-0.19
2024-02-29,10310,9490,-0.77
2024-02-28,10390,3190,0.58
2024-02-27,10330,6040,-0.86
2024-02-26,10420,9540,-0.48
2024-02-23,10470,14470,1.06
2024-02-22,10360,15260,-1.33
2024-02-21,10500,11180,0.96
2024-02-20,10400,6030,-0.57
2024-02-19,10460,26700,1.95
2024-02-16,10260,10260,-0.19
2024-02-15,10280,24840,-1.44
2024-02-14,10430,9780,0.0
2024-02-13,10430,5170,0.0
2024-02-08,10430,35680,-1.88
2024-02-07,10630,7610,0.28
2024-02-06,10600,9560,-0.75
2024-02-05,10680,5090,1.33
2024-02-02,10540,7230,-0.09
2024-02-01,10550,13090,-0.85
2024-01-31,10640,5510,-1.12
2024-01-30,10760,11480,-0.37
2024-01-29,10800,10050,0.19
2024-01-26,10780,7660,1.22
2024-01-25,10650,13330,-0.47
2024-01-24,10700,13660,-0.28
2024-01-23,10730,12070,-0.65
2024-01-22,10800,9860,-0.92
2024-01-19,10900,13270,0.28
2024-01-18,10870,14140,1.78
2024-01-17,10680,20790,-4.3
2024-01-16,11160,31660,1.55
2024-01-15,10990,22730,1.38
2024-01-12,10840,10300,0.09
2024-01-11,10830,13260,0.65
2024-01-10,10760,7960,-0.74
2024-01-09,10840,21760,2.46
2024-01-08,10580,8870,0.28
2024-01-05,10550,6020,0.09
2024-01-04,10540,12580,0.0
2024-01-03,10540,4430,-0.19
2024-01-02,10560,13060,1.44
