transaction_date,closing_price,trading_volume,change
2024-05-07,9180,20470,1.21
2024-05-03,9070,20360,-0.77
2024-05-02,9140,20140,1.56
2024-04-30,9000,31450,-0.44
2024-04-29,9040,65349,6.1
2024-04-26,8520,25580,-2.41
2024-04-25,8730,20890,-2.24
2024-04-24,8930,46570,3.36
2024-04-23,8640,299330,2.61
2024-04-22,8420,12520,0.12
2024-04-19,8410,21290,-3.78
2024-04-18,8740,55330,0.69
2024-04-17,8680,12880,0.46
2024-04-16,8640,26530,-2.7
2024-04-15,8880,23490,-2.09
2024-04-12,9070,23890,0.44
2024-04-11,9030,40030,-3.73
2024-04-09,9380,61030,3.42
2024-04-08,9070,20030,-0.98
2024-04-05,9160,19830,-1.82
2024-04-04,9330,29720,-0.43
2024-04-03,9370,41540,0.32
2024-04-02,9340,41080,-4.01
2024-04-01,9730,104370,6.11
2024-03-29,9170,66600,-2.65
2024-03-28,9420,105640,-3.48
2024-03-27,9760,57970,-0.81
2024-03-26,9840,78280,-0.4
2024-03-25,9880,40080,-0.5
2024-03-22,9930,42490,0.3
2024-03-21,9900,78790,-1.0
2024-03-20,10000,81310,-0.6
2024-03-19,10060,48020,-0.59
2024-03-18,10120,69480,-1.36
2024-03-17,10260,0,0.0
2024-03-15,10260,70,-1.44
2024-03-14,10410,185180,-4.93
2024-03-13,10950,140,1.77
2024-03-12,10760,502290,-2.62
2024-03-11,11050,600,11.17
2024-03-08,9940,86190,1.95
2024-03-07,9750,74670,-2.4
2024-03-06,9990,45090,-0.1
2024-03-05,10000,83970,-2.91
2024-03-04,10300,83560,0.78
2024-02-29,10220,118560,-5.11
2024-02-28,10770,10,1.41
2024-02-27,10620,87530,-1.67
2024-02-26,10800,90560,-2.7
2024-02-25,11100,0,0.0
2024-02-23,11100,174070,-3.98
2024-02-22,11560,20,-1.78
2024-02-21,11770,240380,-4.62
2024-02-20,12340,320,-2.91
2024-02-19,12710,2960,12.58
2024-02-18,11290,0,0.0
2024-02-16,11290,234700,-3.75
2024-02-15,11730,366980,-7.13
2024-02-14,12630,50,0.32
2024-02-13,12590,2730000,3.45
2024-02-12,12170,0,0.0
2024-02-08,12170,1640000,4.73
2024-02-07,11620,1840000,-5.76
2024-02-06,12330,10490000,13.43
2024-02-05,10870,70,13.47
2024-02-04,9580,0,0.0
2024-02-02,9580,176080,0.84
2024-02-01,9500,1040,-3.65
2024-01-31,9860,1050,-7.94
2024-01-30,10710,0,-5.22
2024-01-29,11300,2220,-8.35
2024-01-28,12330,0,0.0
2024-01-26,12330,6830000,17.88
2024-01-25,10460,1190000,-5.34
2024-01-24,11050,1320,15.83
2024-01-23,9540,10,8.78
2024-01-22,8770,37500,0.57
2024-01-19,8720,67720,4.43
2024-01-18,8350,29490,0.6
2024-01-17,8300,40660,-3.71
2024-01-16,8620,37060,-0.12
2024-01-15,8630,29660,-0.8
2024-01-12,8700,53190,-3.33
2024-01-11,9000,20,-0.55
2024-01-10,9050,76060,1.0
2024-01-09,8960,112600,0.56
2024-01-08,8910,148870,-2.2
2024-01-07,9110,0,0.0
2024-01-05,9110,331810,-0.65
2024-01-04,9170,361260,-5.27
2024-01-03,9680,3760000,4.76
2024-01-02,9240,930,17.26
