transaction_date,closing_price,trading_volume,change
2024-04-30,55900,113660,0.72
2024-04-29,55500,114580,4.13
2024-04-26,53300,91680,0.38
2024-04-25,53100,372460,-6.68
2024-04-24,56900,132540,2.52
2024-04-23,55500,141210,-5.29
2024-04-22,58600,61780,2.81
2024-04-19,57000,109550,1.6
2024-04-18,56100,82140,2.94
2024-04-17,54500,70280,-0.73
2024-04-16,54900,91200,-1.26
2024-04-15,55600,59820,-2.11
2024-04-12,56800,74440,-0.35
2024-04-11,57000,149190,-4.04
2024-04-09,59400,72000,1.54
2024-04-08,58500,61430,1.39
2024-04-05,57700,113740,-3.51
2024-04-04,59800,55460,-0.83
2024-04-03,60300,58190,-2.11
2024-04-02,61600,78030,-3.75
2024-04-01,64000,99390,3.06
2024-03-29,62100,76630,-1.58
2024-03-28,63100,71530,-2.92
2024-03-27,65000,102800,-0.31
2024-03-26,65200,173830,3.99
2024-03-25,62700,194710,6.81
2024-03-22,58700,54040,-0.51
2024-03-21,59000,71380,2.97
2024-03-20,57300,47350,-0.35
2024-03-19,57500,100320,-4.64
2024-03-18,60300,83940,2.03
2024-03-15,59100,228410,-2.8
2024-03-14,60800,230210,2.53
2024-03-13,59300,56610,0.68
2024-03-12,58900,36400,-0.51
2024-03-11,59200,20,2.6
2024-03-10,57700,0,0.0
2024-03-08,57700,53930,1.94
2024-03-07,56600,43990,-0.7
2024-03-06,57000,66570,-1.38
2024-03-05,57800,88020,-2.03
2024-03-04,59000,82450,-4.38
2024-02-29,61700,216100,-5.37
2024-02-28,65200,50,-2.4
2024-02-27,66800,0,2.45
2024-02-26,65200,94480,3.49
2024-02-23,63000,49170,0.32
2024-02-22,62800,47930,-1.1
2024-02-21,63500,41580,1.44
2024-02-20,62600,64010,-3.1
2024-02-19,64600,88590,-0.15
2024-02-18,64700,0,0.0
2024-02-16,64700,92420,1.89
2024-02-15,63500,89730,1.6
2024-02-14,62500,98250,0.48
2024-02-13,62200,0,-1.11
2024-02-12,62900,0,0.0
2024-02-08,62900,220280,3.11
2024-02-07,61000,104410,0.99
2024-02-06,60400,124980,1.0
2024-02-05,59800,10,-0.66
2024-02-02,60200,183330,6.55
2024-02-01,56500,0,-3.09
2024-01-31,58300,178670,-5.51
2024-01-30,61700,10,6.01
2024-01-29,58200,10,4.49
2024-01-26,55700,50690,0.54
2024-01-25,55400,82950,-3.15
2024-01-24,57200,63660,0.18
2024-01-23,57100,115410,2.88
2024-01-22,55500,0,-0.72
2024-01-19,55900,49230,-0.18
2024-01-18,56000,0,1.82
2024-01-17,55000,0,-1.79
2024-01-16,56000,0,-3.45
2024-01-15,58000,43750,-0.17
2024-01-12,58100,49740,-1.36
2024-01-11,58900,116510,0.68
2024-01-10,58500,55510,0.17
2024-01-09,58400,72450,1.04
2024-01-08,57800,87290,4.14
2024-01-07,55500,0,0.0
2024-01-05,55500,51110,0.91
2024-01-04,55000,90850,-3.34
2024-01-03,56900,98620,-1.9
2024-01-02,58000,93470,-0.17
