transaction_date,closing_price,trading_volume,change
2024-05-08,13000,71910,2.52
2024-05-07,12680,5990,-0.63
2024-05-03,12760,2610,-0.55
2024-05-02,12830,13390,2.64
2024-04-30,12500,6370,-1.57
2024-04-29,12700,17300,4.18
2024-04-26,12190,6560,1.16
2024-04-25,12050,11240,-0.5
2024-04-24,12110,2970,0.67
2024-04-23,12030,3140,0.92
2024-04-22,11920,7380,0.51
2024-04-19,11860,19830,-2.87
2024-04-18,12210,9870,0.16
2024-04-17,12190,11600,0.74
2024-04-16,12100,25770,-3.28
2024-04-15,12510,26350,-2.27
2024-04-12,12800,46820,4.15
2024-04-11,12290,9440,0.08
2024-04-09,12280,12850,-1.92
2024-04-08,12520,40350,-0.24
