transaction_date,closing_price,trading_volume,change
2024-05-08,3500,2840000,5.26
2024-05-07,3325,43830,0.0
2024-05-03,3325,45170,1.22
2024-05-02,3285,50370,0.31
2024-04-30,3275,58170,0.0
2024-04-29,3275,63900,2.66
2024-04-26,3190,77490,0.79
2024-04-25,3165,131850,-3.95
2024-04-24,3295,138800,0.15
2024-04-23,3290,393990,-3.66
2024-04-22,3415,890560,-10.25
2024-04-19,3805,8910000,13.58
2024-04-18,3350,420250,2.92
2024-04-17,3255,110460,-1.51
2024-04-16,3305,120590,-0.75
2024-04-15,3330,72290,-1.91
2024-04-12,3395,104000,-50.22
2024-04-11,6820,34110,-2.01
2024-04-09,6960,84970,-0.43
2024-04-08,6990,44200,0.87
2024-04-05,6930,87830,2.06
2024-04-04,6790,545300,-4.9
2024-04-03,7140,78660,-0.28
2024-04-02,7160,42100,0.14
2024-04-01,7150,48250,1.56
2024-03-29,7040,59600,-0.56
2024-03-28,7080,86940,1.43
2024-03-27,6980,62570,2.95
2024-03-26,6780,51180,0.44
2024-03-25,6750,40670,0.3
2024-03-22,6730,29550,1.97
2024-03-21,6600,73230,7.14
2024-03-20,6160,7570,0.33
2024-03-19,6140,40690,-1.44
2024-03-18,6230,12010,0.0
2024-03-15,6230,7140,0.97
2024-03-14,6170,10650,-1.75
2024-03-13,6280,28020,-1.72
2024-03-12,6390,107720,4.75
2024-03-11,6100,15230,0.16
2024-03-08,6090,12190,0.66
2024-03-07,6050,22540,2.02
2024-03-06,5930,31060,0.0
2024-03-05,5930,23350,-2.95
2024-03-04,6110,10690,0.49
2024-02-29,6080,12240,0.83
2024-02-28,6030,6810,-0.17
2024-02-27,6040,8500,1.85
2024-02-26,5930,9290,-0.84
2024-02-23,5980,10910,-1.64
2024-02-22,6080,35730,-1.62
2024-02-21,6180,33070,0.32
2024-02-20,6160,12750,-0.81
2024-02-19,6210,7870,-0.64
2024-02-16,6250,5200,-1.42
2024-02-15,6340,45660,0.63
2024-02-14,6300,18350,1.94
2024-02-13,6180,32530,-0.16
2024-02-08,6190,16520,0.0
2024-02-07,6190,89350,0.16
2024-02-06,6180,29860,2.66
2024-02-05,6020,35050,-2.59
2024-02-02,6180,16500,-0.48
2024-02-01,6210,46720,-2.2
2024-01-31,6350,57290,-3.5
2024-01-30,6580,384480,3.13
2024-01-29,6380,36400,0.31
2024-01-26,6360,38840,1.6
2024-01-25,6260,81680,-1.42
2024-01-24,6350,351780,7.81
2024-01-23,5890,13180,0.86
2024-01-22,5840,22710,0.52
2024-01-19,5810,27280,0.87
2024-01-18,5760,12510,1.77
2024-01-17,5660,10570,-3.25
2024-01-16,5850,11820,0.52
2024-01-15,5820,11640,-1.19
2024-01-12,5890,13320,-0.34
2024-01-11,5910,31630,3.32
2024-01-10,5720,5660,-0.69
2024-01-09,5760,10060,0.17
2024-01-08,5750,12950,0.35
2024-01-05,5730,16890,0.7
2024-01-04,5690,11270,-0.18
2024-01-03,5700,10950,1.6
2024-01-02,5610,9780,1.26
