transaction_date,closing_price,trading_volume,change
2024-05-08,7700,145600,-1.28
2024-05-07,7800,404020,3.72
2024-05-03,7520,519549,3.87
2024-05-02,7240,66840,0.42
2024-04-30,7210,81200,-1.64
2024-04-29,7330,153610,2.37
2024-04-26,7160,673290,4.68
2024-04-25,6840,68170,-2.01
2024-04-24,6980,99750,4.49
2024-04-23,6680,49630,-0.3
2024-04-22,6700,52490,0.75
2024-04-19,6650,97960,-3.62
2024-04-18,6900,37530,2.07
2024-04-17,6760,43130,1.5
2024-04-16,6660,122600,-4.03
2024-04-15,6940,78530,-1.98
2024-04-12,7080,70000,0.0
2024-04-11,7080,88460,2.61
2024-04-09,6900,75510,-0.58
2024-04-08,6940,130150,-3.21
2024-04-05,7170,119320,-1.92
2024-04-04,7310,71430,0.0
2024-04-03,7310,134430,-2.79
2024-04-02,7520,163760,-3.71
2024-04-01,7810,393580,4.41
2024-03-29,7480,83060,-1.97
2024-03-28,7630,69410,0.0
2024-03-27,7630,90960,-1.04
2024-03-26,7710,716650,3.21
2024-03-25,7470,86950,0.0
2024-03-22,7470,133630,-2.73
2024-03-21,7680,88740,0.13
2024-03-20,7670,97040,-0.52
2024-03-19,7710,160790,-2.65
2024-03-18,7920,168680,-1.86
2024-03-17,8070,0,0.75
2024-03-15,8010,19760,-1.11
2024-03-14,8100,280,3.32
2024-03-13,7840,187220,0.51
2024-03-12,7800,166170,0.39
2024-03-11,7770,100,-1.15
2024-03-10,7860,0,0.0
2024-03-08,7860,185340,-1.26
2024-03-07,7960,154000,-2.09
2024-03-06,8130,197170,-1.45
2024-03-05,8250,1150,-1.43
2024-03-04,8370,282570,2.2
2024-03-03,8190,0,0.0
2024-02-29,8190,318400,-4.77
2024-02-28,8600,370,2.63
2024-02-27,8380,10,2.2
2024-02-26,8200,631530,0.74
2024-02-25,8140,0,0.0
2024-02-23,8140,700740,-4.46
2024-02-22,8520,0,-0.7
2024-02-21,8580,2970,-4.35
2024-02-20,8970,280,-0.33
2024-02-19,9000,200,8.43
2024-02-18,8300,0,0.0
2024-02-16,8300,1390000,2.72
2024-02-15,8080,367700,2.02
2024-02-14,7920,218420,2.19
2024-02-13,7750,150,4.31
2024-02-12,7430,0,0.0
2024-02-08,7430,205410,0.54
2024-02-07,7390,110,0.54
2024-02-06,7350,254980,-2.0
2024-02-05,7500,0,-1.45
2024-02-02,7610,517059,1.33
2024-02-01,7510,30,-2.85
2024-01-31,7730,650,-9.91
2024-01-30,8580,150,1.18
2024-01-29,8480,890,-12.12
2024-01-28,9650,0,0.0
2024-01-26,9650,4620000,1.9
2024-01-25,9470,1010,0.53
2024-01-24,9420,1880000,-5.61
2024-01-23,9980,540,13.02
2024-01-22,8830,1580000,0.23
2024-01-21,8810,0,0.0
2024-01-19,8810,7150000,3.04
2024-01-18,8550,10,13.4
2024-01-17,7540,210,-1.44
2024-01-16,7650,50,1.19
2024-01-15,7560,10,-0.53
2024-01-14,7600,0,0.0
2024-01-12,7600,447010,-5.94
2024-01-11,8080,2420,3.06
2024-01-10,7840,200,0.13
2024-01-09,7830,2000,1.16
2024-01-08,7740,100,6.76
2024-01-05,7250,582520,5.22
2024-01-04,6890,56710,-1.57
2024-01-03,7000,880,-0.28
2024-01-02,7020,76020,3.24
