transaction_date,closing_price,trading_volume,change
2024-05-08,2820,22750,-0.18
2024-05-07,2825,20880,-0.88
2024-05-03,2850,26260,0.18
2024-05-02,2845,20630,0.18
2024-04-30,2840,39610,-0.18
2024-04-29,2845,128830,5.18
2024-04-26,2705,50800,-0.73
2024-04-25,2725,36090,-0.55
2024-04-24,2740,42230,0.37
2024-04-23,2730,66170,-0.36
2024-04-22,2740,41620,0.37
2024-04-19,2730,60110,-1.44
2024-04-18,2770,57670,1.84
2024-04-17,2720,29040,0.93
2024-04-16,2695,105890,-0.74
2024-04-15,2715,66110,0.0
2024-04-12,2715,50260,-2.34
2024-04-11,2780,72460,1.46
2024-04-09,2740,54020,-2.32
2024-04-08,2805,54480,-1.23
2024-04-05,2840,74150,1.25
2024-04-04,2805,103510,-1.92
2024-04-03,2860,59730,-0.69
2024-04-02,2880,85490,-2.21
2024-04-01,2945,102980,2.79
2024-03-29,2865,151760,-2.55
2024-03-28,2940,79170,-0.84
2024-03-27,2965,187340,2.24
2024-03-26,2900,220680,-0.68
2024-03-25,2920,93200,0.0
2024-03-22,2920,181690,0.69
2024-03-21,2900,186220,-1.53
2024-03-20,2945,159990,0.0
2024-03-19,2945,114410,-0.51
2024-03-18,2960,78980,-0.5
2024-03-17,2975,0,0.0
2024-03-15,2975,126280,-1.16
2024-03-14,3010,135010,0.33
2024-03-13,3000,172510,-0.66
2024-03-12,3020,67830,-1.95
2024-03-11,3080,137810,3.18
2024-03-08,2985,63450,-0.5
2024-03-07,3000,145170,-1.15
2024-03-06,3035,75980,-0.16
2024-03-05,3040,196610,-2.56
2024-03-04,3120,43690,0.16
2024-02-29,3115,62570,0.48
2024-02-28,3100,159980,-0.96
2024-02-27,3130,88880,-0.79
2024-02-26,3155,80280,0.16
2024-02-23,3150,56380,-0.32
2024-02-22,3160,156960,-1.4
2024-02-21,3205,154220,-0.93
2024-02-20,3235,770,-1.07
2024-02-19,3270,0,-0.91
2024-02-16,3300,23930,0.3
2024-02-15,3290,61060,-0.75
2024-02-14,3315,50610,1.22
2024-02-13,3275,58320,-0.46
2024-02-08,3290,92520,1.08
2024-02-07,3255,121470,3.33
2024-02-06,3150,212450,-4.26
2024-02-05,3290,66950,-1.64
2024-02-02,3345,125170,1.36
2024-02-01,3300,197810,-2.8
2024-01-31,3395,114250,-2.58
2024-01-30,3485,169620,2.35
2024-01-29,3405,259500,-4.35
2024-01-26,3560,51880,-0.56
2024-01-25,3580,111250,-0.83
2024-01-24,3610,155600,1.83
2024-01-23,3545,91890,1.43
2024-01-22,3495,70070,-1.55
2024-01-19,3550,113160,-0.7
2024-01-18,3575,77970,2.0
2024-01-17,3505,206100,-3.84
2024-01-16,3645,104520,-1.09
2024-01-15,3685,30,-3.41
2024-01-12,3815,288540,-5.33
2024-01-11,4030,520,1.26
2024-01-10,3980,1010000,3.38
2024-01-09,3850,350230,5.34
2024-01-08,3655,169030,0.14
2024-01-07,3650,0,0.0
2024-01-05,3650,95630,-2.41
2024-01-04,3740,105680,-0.13
2024-01-03,3745,111820,-1.96
2024-01-02,3820,91990,-0.39
