transaction_date,closing_price,trading_volume,change
2024-05-08,12790,1910000,14.3
2024-05-07,11190,208500,-4.11
2024-05-03,11670,232000,0.6
2024-05-02,11600,316070,-3.25
2024-04-30,11990,1530000,16.98
2024-04-29,10250,301150,-2.29
2024-04-26,10490,2080000,16.56
2024-04-25,9000,154950,-4.86
2024-04-24,9460,124210,0.11
2024-04-23,9450,122300,-4.55
2024-04-22,9900,91560,3.56
2024-04-19,9560,113960,-6.27
2024-04-18,10200,156360,6.36
2024-04-17,9590,64700,-0.83
2024-04-16,9670,144200,-3.78
2024-04-15,10050,144680,-4.83
2024-04-12,10560,83570,2.03
2024-04-11,10350,96310,-2.91
2024-04-09,10660,109130,0.66
2024-04-08,10590,175240,-3.81
2024-04-05,11010,217440,-4.68
2024-04-04,11550,200190,-1.95
2024-04-03,11780,108190,1.64
2024-04-02,11590,231430,-7.13
2024-04-01,12480,154350,4.0
2024-03-29,12000,104720,-2.76
2024-03-28,12340,81580,0.98
2024-03-27,12220,207460,-3.25
2024-03-26,12630,203720,-4.82
2024-03-25,13270,175740,2.47
2024-03-22,12950,115770,-1.45
2024-03-21,13140,135620,1.47
2024-03-20,12950,97570,-3.07
2024-03-19,13360,123360,-4.43
2024-03-18,13980,161900,0.58
2024-03-17,13900,0,0.0
2024-03-15,13900,240,7.42
2024-03-14,12940,390,-3.0
2024-03-13,13340,504730,7.06
2024-03-12,12460,163400,1.22
2024-03-11,12310,166720,-2.92
2024-03-10,12680,0,0.0
2024-03-08,12680,147130,-4.01
2024-03-07,13210,321410,5.51
2024-03-06,12520,159960,1.38
2024-03-05,12350,193180,-1.98
2024-03-04,12600,276650,-3.3
2024-02-29,13030,281470,-4.12
2024-02-28,13590,234330,-3.41
2024-02-27,14070,287290,-6.7
2024-02-26,15080,20,-8.05
2024-02-25,16400,0,0.0
2024-02-23,16400,387970,1.55
2024-02-22,16150,40,9.49
2024-02-21,14750,222200,-4.53
2024-02-20,15450,10,0.32
2024-02-19,15400,399490,2.12
2024-02-18,15080,0,0.0
2024-02-16,15080,472660,1.55
2024-02-15,14850,200140,-2.24
2024-02-14,15190,206530,0.73
2024-02-13,15080,335680,5.6
2024-02-12,14280,0,0.0
2024-02-08,14280,210490,0.85
2024-02-07,14160,216350,-1.46
2024-02-06,14370,424970,-4.83
2024-02-05,15100,10,-4.73
2024-02-04,15850,0,0.0
2024-02-02,15850,303090,-1.37
2024-02-01,16070,640,0.75
2024-01-31,15950,130,-4.32
2024-01-30,16670,10,-6.3
2024-01-29,17790,10,-5.22
2024-01-28,18770,0,0.0
2024-01-26,18770,149600,0.0
2024-01-25,18770,0,-0.64
2024-01-24,18890,149320,-3.72
2024-01-23,19620,0,2.19
2024-01-22,19200,347320,-0.62
2024-01-21,19320,0,0.0
2024-01-19,19320,205690,1.95
2024-01-18,18950,268440,4.29
2024-01-17,18170,150,-8.92
2024-01-16,19950,160,-2.92
2024-01-15,20550,201420,-0.24
2024-01-14,20600,0,0.0
2024-01-12,20600,612840,-5.5
2024-01-11,21800,90,0.0
2024-01-10,21800,50,-6.44
2024-01-09,23300,1500000,12.02
2024-01-08,20800,371790,2.72
2024-01-05,20250,304580,3.79
2024-01-04,19510,10,1.61
2024-01-03,19200,290,-7.02
2024-01-02,20650,260,-5.92
