transaction_date,closing_price,trading_volume,change
2024-05-08,18090,10170,0.5
2024-05-07,18000,7180,0.0
2024-05-03,18000,9330,0.17
2024-05-02,17970,4830,0.0
2024-04-30,17970,8960,-0.17
2024-04-29,18000,5490,0.78
2024-04-26,17860,4880,-0.94
2024-04-25,18030,5410,0.06
2024-04-24,18020,16490,2.15
2024-04-23,17640,7460,0.0
2024-04-22,17640,17350,-0.79
2024-04-19,17780,78300,0.85
2024-04-18,17630,10240,2.5
2024-04-17,17200,8580,0.41
2024-04-16,17130,11900,-0.93
2024-04-15,17290,9010,0.23
2024-04-12,17250,7870,0.0
2024-04-11,17250,8780,-0.4
2024-04-09,17320,10330,-1.2
2024-04-08,17530,11960,-1.52
2024-04-05,17800,11130,0.45
2024-04-04,17720,20320,-0.28
2024-04-03,17770,16149,-1.0
2024-04-02,17950,21290,-1.64
2024-04-01,18250,9920,-0.38
2024-03-29,18320,30930,0.16
2024-03-28,18290,12760,0.0
2024-03-27,18290,5330,0.05
2024-03-26,18280,13040,-1.14
2024-03-25,18490,13160,-0.05
2024-03-22,18500,8730,-0.59
2024-03-21,18610,25540,3.62
2024-03-20,17960,16670,-0.28
2024-03-19,18010,10450,0.17
2024-03-18,17980,7340,-0.72
2024-03-15,18110,740,-0.28
2024-03-14,18160,15050,0.22
2024-03-13,18120,20090,-1.63
2024-03-12,18420,16580,-1.55
2024-03-11,18710,7460,-0.32
2024-03-08,18770,11020,-1.31
2024-03-07,19020,9810,0.9
2024-03-06,18850,14990,-1.57
2024-03-05,19150,17880,-2.25
2024-03-04,19590,13220,0.41
2024-02-29,19510,9760,-0.1
2024-02-28,19530,13300,1.51
2024-02-27,19240,20070,-1.03
2024-02-26,19440,17440,-2.56
2024-02-23,19950,18790,0.0
2024-02-22,19950,26220,-0.99
2024-02-21,20150,22300,0.25
2024-02-20,20100,37930,0.5
2024-02-19,20000,26430,2.15
2024-02-16,19580,16540,0.93
2024-02-15,19400,16850,-0.97
2024-02-14,19590,21910,-0.25
2024-02-13,19640,85960,5.93
2024-02-08,18540,29180,-0.05
2024-02-07,18550,17940,0.27
2024-02-06,18500,30350,-3.6
2024-02-05,19190,37420,-0.88
2024-02-02,19360,58040,-2.22
2024-02-01,19800,140080,6.74
2024-01-31,18550,21920,0.65
2024-01-30,18430,0,-2.07
2024-01-29,18820,124920,12.02
2024-01-26,16800,7010,0.06
2024-01-25,16790,15910,0.96
2024-01-24,16630,14350,-1.42
2024-01-23,16870,13700,-0.59
2024-01-22,16970,13330,-1.51
2024-01-19,17230,10680,-0.35
2024-01-18,17290,18390,0.99
2024-01-17,17120,26460,-1.21
2024-01-16,17330,20950,-2.04
2024-01-15,17690,15270,0.28
2024-01-12,17640,18010,-0.45
2024-01-11,17720,15070,-0.67
2024-01-10,17840,21380,-1.0
2024-01-09,18020,15450,0.67
2024-01-08,17900,15110,0.17
2024-01-05,17870,9860,-0.11
2024-01-04,17890,8119,-0.28
2024-01-03,17940,12250,0.5
2024-01-02,17850,12880,-0.5
