transaction_date,closing_price,trading_volume,change
2024-05-08,20800,13210,0.0
2024-05-07,20800,19940,0.48
2024-05-03,20700,24880,1.22
2024-05-02,20450,16000,0.74
2024-04-30,20300,18260,0.25
2024-04-29,20250,17010,1.0
2024-04-26,20050,26740,0.8
2024-04-25,19890,14580,-0.55
2024-04-24,20000,20840,0.35
2024-04-23,19930,26490,1.12
2024-04-22,19710,25810,1.86
2024-04-19,19350,39860,-2.17
2024-04-18,19780,34870,2.22
2024-04-17,19350,41710,-0.67
2024-04-16,19480,64440,-2.6
2024-04-15,20000,61440,-3.38
2024-04-12,20700,25900,0.73
2024-04-11,20550,29760,-1.67
2024-04-09,20900,24180,-0.48
2024-04-08,21000,28480,0.0
2024-04-05,21000,37160,-0.94
2024-04-04,21200,22260,0.24
2024-04-03,21150,42690,-2.08
2024-04-02,21600,138540,-4.21
2024-04-01,22550,51870,0.0
2024-03-29,22550,45060,-0.22
2024-03-28,22600,73860,-1.31
2024-03-27,22900,75780,-2.35
2024-03-26,23450,70060,-0.21
2024-03-25,23500,105450,1.08
2024-03-22,23250,74470,1.53
2024-03-21,22900,289420,-0.87
2024-03-20,23100,175030,-1.91
2024-03-19,23550,174400,0.43
2024-03-18,23450,222530,5.39
2024-03-15,22250,77720,-3.26
2024-03-14,23000,239670,1.32
2024-03-13,22700,117660,-0.87
2024-03-12,22900,229130,3.39
2024-03-11,22150,68810,-0.67
2024-03-10,22300,0,0.0
2024-03-08,22300,84120,3.0
2024-03-07,21650,72530,0.23
2024-03-06,21600,74380,0.47
2024-03-05,21500,42900,1.65
2024-03-04,21150,32180,0.95
2024-02-29,20950,45570,-1.87
2024-02-28,21350,52930,0.71
2024-02-27,21200,100030,-3.64
2024-02-26,22000,66870,-0.23
2024-02-23,22050,79810,2.56
2024-02-22,21500,62340,-1.6
2024-02-21,21850,53620,-2.67
2024-02-20,22450,81110,0.22
2024-02-19,22400,103060,3.23
2024-02-18,21700,0,0.0
2024-02-16,21700,66170,0.93
2024-02-15,21500,56630,-0.92
2024-02-14,21700,55200,-1.36
2024-02-13,22000,75300,1.85
2024-02-12,21600,0,0.0
2024-02-08,21600,84120,-2.7
2024-02-07,22200,380100,3.74
2024-02-06,21400,41590,0.0
2024-02-05,21400,49180,0.23
2024-02-02,21350,55300,2.89
2024-02-01,20750,83940,-1.19
2024-01-31,21000,78940,-3.45
2024-01-30,21750,74490,-2.47
2024-01-29,22300,110850,0.22
2024-01-26,22250,186700,4.46
2024-01-25,21300,77020,0.0
2024-01-24,21300,111940,-3.84
2024-01-23,22150,204670,1.84
2024-01-22,21750,110270,2.11
2024-01-21,21300,0,0.0
2024-01-19,21300,110570,0.0
2024-01-18,21300,229300,-2.29
2024-01-17,21800,164480,-3.33
2024-01-16,22550,156660,-0.66
2024-01-15,22700,215310,-0.87
2024-01-14,22900,0,0.0
2024-01-12,22900,320770,-4.98
2024-01-11,24100,417100,-0.82
2024-01-10,24300,1820000,-7.07
2024-01-09,26150,4550000,29.78
2024-01-08,20150,48940,0.0
2024-01-05,20150,80050,-1.95
2024-01-04,20550,138160,-6.59
2024-01-03,22000,168870,2.33
2024-01-02,21500,87030,2.38
