transaction_date,closing_price,trading_volume,change
2024-05-08,6450,105010,0.94
2024-05-07,6390,87460,-1.24
2024-05-03,6470,80110,-0.15
2024-05-02,6480,135200,0.0
2024-04-30,6480,145700,2.69
2024-04-29,6310,66660,1.45
2024-04-26,6220,90270,-1.27
2024-04-25,6300,114620,-2.33
2024-04-24,6450,94380,0.16
2024-04-23,6440,143690,-0.46
2024-04-22,6470,172370,1.57
2024-04-19,6370,213190,-1.7
2024-04-18,6480,562380,5.71
2024-04-17,6130,109310,2.17
2024-04-16,6000,79240,-1.96
2024-04-15,6120,142100,-1.29
2024-04-12,6200,87170,0.32
2024-04-11,6180,87380,1.15
2024-04-09,6110,101840,0.99
2024-04-08,6050,83510,-2.26
2024-04-05,6190,129820,-0.32
2024-04-04,6210,155610,-2.82
2024-04-03,6390,156860,1.27
2024-04-02,6310,147340,-2.47
2024-04-01,6470,259410,3.35
2024-03-29,6260,124340,1.46
2024-03-28,6170,135680,-1.12
2024-03-27,6240,73950,-1.42
2024-03-26,6330,127970,0.16
2024-03-25,6320,264350,3.61
2024-03-22,6100,117320,0.49
2024-03-21,6070,72710,0.33
2024-03-20,6050,90200,-2.1
2024-03-19,6180,87030,0.32
2024-03-18,6160,90670,0.98
2024-03-15,6100,109090,-1.61
2024-03-14,6200,150000,-0.32
2024-03-13,6220,260640,2.64
2024-03-12,6060,172670,1.17
2024-03-11,5990,139980,1.18
2024-03-10,5920,0,0.0
2024-03-08,5920,143940,0.85
2024-03-07,5870,247000,-2.17
2024-03-06,6000,213210,-1.32
2024-03-05,6080,110080,-1.78
2024-03-04,6190,130430,-0.64
2024-02-29,6230,119780,0.32
2024-02-28,6210,190680,-2.36
2024-02-27,6360,233780,-3.2
2024-02-26,6570,97310,0.0
2024-02-23,6570,110480,1.23
2024-02-22,6490,75370,0.0
2024-02-21,6490,107980,-2.41
2024-02-20,6650,74020,0.15
2024-02-19,6640,143680,-3.63
2024-02-16,6890,197350,1.47
2024-02-15,6790,190200,3.03
2024-02-14,6590,83180,1.54
2024-02-13,6490,130419,0.93
2024-02-08,6430,113240,1.9
2024-02-07,6310,48960,-0.16
2024-02-06,6320,58660,0.0
2024-02-05,6320,71220,-0.94
2024-02-02,6380,85740,1.27
2024-02-01,6300,236680,-3.52
2024-01-31,6530,113760,-3.26
2024-01-30,6750,104620,-0.74
2024-01-29,6800,182720,-4.09
2024-01-28,7090,0,0.0
2024-01-26,7090,403990,9.08
2024-01-25,6500,141280,-1.96
2024-01-24,6630,124430,-1.49
2024-01-23,6730,171300,1.51
2024-01-22,6630,272810,-2.93
2024-01-19,6830,194860,-0.15
2024-01-18,6840,199940,1.48
2024-01-17,6740,309500,-4.67
2024-01-16,7070,159690,-1.67
2024-01-15,7190,214690,-1.91
2024-01-12,7330,368920,-3.04
2024-01-11,7560,940370,4.13
2024-01-10,7260,341860,1.97
2024-01-09,7120,167430,0.85
2024-01-08,7060,124550,0.71
2024-01-05,7010,272470,2.79
2024-01-04,6820,113440,0.29
2024-01-03,6800,261470,-2.72
2024-01-02,6990,407200,2.64
