transaction_date,closing_price,trading_volume,change
2024-04-30,10540,884400,-0.66
2024-04-29,10610,1620000,2.81
2024-04-26,10320,882720,0.39
2024-04-25,10280,1170000,0.39
2024-04-24,10240,968410,1.09
2024-04-23,10130,573250,0.0
2024-04-22,10130,654890,2.01
2024-04-19,9930,961080,-1.19
2024-04-18,10050,1170000,2.34
2024-04-17,9820,1050000,0.72
2024-04-16,9750,2009999,-2.5
2024-04-15,10000,1200000,-0.2
2024-04-12,10020,1110000,-0.4
2024-04-11,10060,3180000,-2.42
2024-04-09,10310,1120000,-0.48
2024-04-08,10360,1030000,0.97
2024-04-05,10260,1250000,-1.82
2024-04-04,10450,1320000,2.15
2024-04-03,10230,2170000,-3.03
2024-04-02,10550,1770000,-2.59
2024-04-01,10830,1090000,0.74
2024-03-29,10750,1590000,1.61
2024-03-28,10580,1310000,-0.47
2024-03-27,10630,3090000,-1.94
2024-03-26,10840,1570000,0.37
2024-03-25,10800,900490,0.47
2024-03-22,10750,3970000,-4.1
2024-03-21,11210,1120000,1.91
2024-03-20,11000,599740,0.55
2024-03-19,10940,727550,-0.73
2024-03-18,11020,627330,-1.43
2024-03-17,11180,960,0.0
2024-03-15,11180,2220000,-3.2
2024-03-14,11550,280,5.19
2024-03-13,10980,630,-0.45
2024-03-12,11030,695470,1.1
2024-03-11,10910,574820,0.0
2024-03-10,10910,0,0.0
2024-03-08,10910,809130,1.21
2024-03-07,10780,260,-0.19
2024-03-06,10800,1870,-1.28
2024-03-05,10940,2920,-1.44
2024-03-04,11100,580,-2.46
2024-03-03,11380,0,0.0
2024-02-29,11380,2820000,0.53
2024-02-28,11320,30,1.71
2024-02-27,11130,1400000,-3.39
2024-02-26,11520,10,-0.26
2024-02-25,11550,0,0.0
2024-02-23,11550,1220000,-1.11
2024-02-22,11680,230,-0.51
2024-02-21,11740,300,-0.84
2024-02-20,11840,40,-1.5
2024-02-19,12020,70,1.52
2024-02-18,11840,0,0.0
2024-02-16,11840,1390000,0.59
2024-02-15,11770,840380,-0.25
2024-02-14,11800,996210,0.51
2024-02-13,11740,50,0.0
2024-02-12,11740,0,0.0
2024-02-08,11740,1970000,2.09
2024-02-07,11500,210,0.35
2024-02-06,11460,1340000,-1.97
2024-02-05,11690,70,-1.68
2024-02-02,11890,1220000,0.42
2024-02-01,11840,100,1.63
2024-01-31,11650,120,-1.69
2024-01-30,11850,820,-2.47
2024-01-29,12150,1100000,-1.54
2024-01-28,12340,0,0.0
2024-01-26,12340,1140000,0.24
2024-01-25,12310,20,-10.41
2024-01-24,13740,2900000,-1.22
2024-01-23,13910,260,4.27
2024-01-22,13340,1340000,2.38
2024-01-21,13030,0,0.0
2024-01-19,13030,959640,-1.14
2024-01-18,13180,1610000,3.37
2024-01-17,12750,210,-0.93
2024-01-16,12870,3230,-2.13
2024-01-15,13150,583560,-0.83
2024-01-14,13260,0,0.0
2024-01-12,13260,780230,-2.5
2024-01-11,13600,10,1.49
2024-01-10,13400,150,-3.87
2024-01-09,13940,800,-1.62
2024-01-08,14170,40,6.62
2024-01-05,13290,1030000,1.84
2024-01-04,13050,140,-1.73
2024-01-03,13280,1710000,-0.52
2024-01-02,13350,650,4.79
