transaction_date,closing_price,trading_volume,change
2024-04-30,17210,1210000,2.44
2024-04-29,16800,516390,-0.88
2024-04-26,16950,1310000,-3.03
2024-04-25,17480,741580,-0.68
2024-04-24,17600,603600,0.28
2024-04-23,17550,757840,1.39
2024-04-22,17310,1470000,3.34
2024-04-19,16750,644320,0.42
2024-04-18,16680,554100,2.52
2024-04-17,16270,918690,-2.57
2024-04-16,16700,703510,-0.54
2024-04-15,16790,1010000,3.13
2024-04-12,16280,776470,1.12
2024-04-11,16100,899460,-2.42
2024-04-09,16500,2400000,-2.94
2024-04-08,17000,3570000,6.92
2024-04-05,15900,2580000,-5.92
2024-04-04,16900,2420000,-5.27
2024-04-03,17840,3460000,-4.8
2024-04-02,18740,2780000,-4.34
2024-04-01,19590,2190000,-4.21
2024-03-29,20450,2930000,-4.44
2024-03-28,21400,3120000,-1.15
2024-03-27,21650,4480000,-9.03
2024-03-26,23800,9290000,-2.06
2024-03-25,24300,13880000,21.93
2024-03-22,19930,9800000,-5.99
2024-03-21,21200,10860000,12.59
2024-03-20,18830,1640000,-2.64
2024-03-19,19340,1550000,0.99
2024-03-18,19150,4390000,-1.49
2024-03-17,19440,441560,0.78
2024-03-15,19290,3710000,0.0
2024-03-14,19290,0,2.39
2024-03-13,18840,190,16.44
2024-03-12,16180,2130000,-0.37
2024-03-11,16240,1410,5.73
2024-03-10,15360,0,0.0
2024-03-08,15360,5850000,8.25
2024-03-07,14190,1120000,-2.74
2024-03-06,14590,846120,0.14
2024-03-05,14570,420,-2.48
2024-03-04,14940,380,6.03
2024-02-29,14090,954370,1.22
2024-02-28,13920,170,1.38
2024-02-27,13730,0,-3.78
2024-02-26,14270,330,-2.26
2024-02-25,14600,0,0.0
2024-02-23,14600,1500000,-1.42
2024-02-22,14810,100,-1.99
2024-02-21,15110,80,-0.85
2024-02-20,15240,100,0.07
2024-02-19,15230,3340000,8.86
2024-02-18,13990,0,0.0
2024-02-16,13990,2660000,-1.96
2024-02-15,14270,2390,-7.34
2024-02-14,15400,430,-6.21
2024-02-13,16420,30,-1.62
2024-02-12,16690,0,0.0
2024-02-08,16690,1870000,-2.8
2024-02-07,17170,580,-0.17
2024-02-06,17200,3220000,0.76
2024-02-05,17070,510,0.06
2024-02-04,17060,0,0.0
2024-02-02,17060,10350000,9.5
2024-02-01,15580,80,-1.39
2024-01-31,15800,140,2.73
2024-01-30,15380,10160,16.52
2024-01-29,13200,10,12.15
2024-01-26,11770,3920000,8.98
2024-01-25,10800,889160,4.65
2024-01-24,10320,566800,-2.18
2024-01-23,10550,10,1.83
2024-01-22,10360,358730,0.97
2024-01-19,10260,311030,-1.06
2024-01-18,10370,470870,2.17
2024-01-17,10150,263270,0.3
2024-01-16,10120,0,-0.3
2024-01-15,10150,357230,-1.74
2024-01-12,10330,291180,-1.24
2024-01-11,10460,281750,0.19
2024-01-10,10440,0,-2.25
2024-01-09,10680,376500,3.39
2024-01-08,10330,364520,0.0
2024-01-05,10330,373370,0.78
2024-01-04,10250,20,-8.89
2024-01-03,11250,589070,-1.66
2024-01-02,11440,667310,-0.09
