transaction_date,closing_price,trading_volume,change
2024-05-08,10000,96570,-1.96
2024-05-07,10200,52750,-0.87
2024-05-03,10290,99850,-3.65
2024-05-02,10680,129500,4.71
2024-04-30,10200,42630,0.2
2024-04-29,10180,77280,0.79
2024-04-26,10100,95700,-0.98
2024-04-25,10200,110390,-4.05
2024-04-24,10630,70770,3.4
2024-04-23,10280,92840,0.78
2024-04-22,10200,68720,3.03
2024-04-19,9900,69460,-2.75
2024-04-18,10180,56470,0.0
2024-04-17,10180,150970,2.83
2024-04-16,9900,111250,1.02
2024-04-15,9800,145150,-4.95
2024-04-12,10310,372070,10.98
2024-04-11,9290,70870,1.86
2024-04-09,9120,59400,0.22
2024-04-08,9100,155750,-3.29
2024-04-05,9410,89540,-3.98
2024-04-04,9800,95710,-2.0
2024-04-03,10000,64970,0.2
2024-04-02,9980,177360,-5.31
2024-04-01,10540,78240,2.23
2024-03-29,10310,166510,-1.43
2024-03-28,10460,68030,-0.48
2024-03-27,10510,128460,-5.66
2024-03-26,11140,125150,0.45
2024-03-25,11090,391160,5.62
2024-03-22,10500,95580,-1.78
2024-03-21,10690,130759,-0.09
2024-03-20,10700,138140,-3.69
2024-03-19,11110,126790,-3.81
2024-03-18,11550,141470,-0.69
2024-03-17,11630,0,0.0
2024-03-15,11630,270,5.82
2024-03-14,10990,10,3.97
2024-03-13,10570,103310,-2.04
2024-03-12,10790,115990,-3.23
2024-03-11,11150,53560,-1.24
2024-03-08,11290,94250,-2.5
2024-03-07,11580,10,-1.36
2024-03-06,11740,110,3.8
2024-03-05,11310,130,-0.79
2024-03-04,11400,237480,3.45
2024-02-29,11020,331840,-8.17
2024-02-28,12000,198720,2.04
2024-02-27,11760,0,-1.09
2024-02-26,11890,20,9.08
2024-02-25,10900,0,0.0
2024-02-23,10900,320750,4.21
2024-02-22,10460,152650,6.73
2024-02-21,9800,136650,-3.07
2024-02-20,10110,60,1.0
2024-02-19,10010,148820,2.25
2024-02-16,9790,72020,0.31
2024-02-15,9760,287950,-2.4
2024-02-14,10000,280,13.64
2024-02-13,8800,198460,0.23
2024-02-08,8780,109920,0.11
2024-02-07,8770,123500,-1.24
2024-02-06,8880,208170,6.99
2024-02-05,8300,109210,-4.49
2024-02-02,8690,226150,7.15
2024-02-01,8110,312650,-5.92
2024-01-31,8620,106430,-4.65
2024-01-30,9040,353600,-7.57
2024-01-29,9780,203040,-4.12
2024-01-26,10200,232810,-1.07
2024-01-25,10310,280970,3.1
2024-01-24,10000,267020,6.38
2024-01-23,9400,218980,-2.08
2024-01-22,9600,0,-4.76
2024-01-21,10080,0,0.0
2024-01-19,10080,2150000,15.07
2024-01-18,8760,762320,12.16
2024-01-17,7810,172380,-6.13
2024-01-16,8320,160,6.39
2024-01-15,7820,118850,-0.76
2024-01-12,7880,165100,-3.55
2024-01-11,8170,196390,-4.0
2024-01-10,8510,128680,-4.81
2024-01-09,8940,101190,-0.11
2024-01-08,8950,90,-0.33
2024-01-05,8980,266400,2.28
2024-01-04,8780,286630,0.11
2024-01-03,8770,651870,5.03
2024-01-02,8350,273910,2.71
