transaction_date,closing_price,trading_volume,change
2024-05-07,5880,9070,-0.68
2024-05-03,5920,2240,-0.84
2024-05-02,5970,2220,0.17
2024-04-30,5960,2950,-0.33
2024-04-29,5980,2910,0.5
2024-04-26,5950,7600,0.0
2024-04-25,5950,3000,0.68
2024-04-24,5910,5280,0.51
2024-04-23,5880,2160,0.17
2024-04-22,5870,2370,-0.34
2024-04-19,5890,2550,0.0
2024-04-18,5890,2150,-0.51
2024-04-17,5920,1860,1.54
2024-04-16,5830,2730,-1.19
2024-04-15,5900,20900,-0.51
2024-04-12,5930,3280,-0.5
2024-04-11,5960,3830,1.02
2024-04-09,5900,3660,-0.67
2024-04-08,5940,2040,0.0
2024-04-05,5940,12590,0.85
2024-04-04,5890,9260,-2.16
2024-04-03,6020,3900,-0.5
2024-04-02,6050,3170,-0.33
2024-04-01,6070,3930,-0.49
2024-03-29,6100,3160,0.0
2024-03-28,6100,12180,0.99
2024-03-27,6040,3120,0.83
2024-03-26,5990,4890,-0.66
2024-03-25,6030,4460,0.33
2024-03-22,6010,4590,0.17
2024-03-21,6000,4960,0.17
2024-03-20,5990,6940,-0.66
2024-03-19,6030,2980,-0.17
2024-03-18,6040,3630,0.5
2024-03-15,6010,140,0.33
2024-03-14,5990,4010,0.0
2024-03-13,5990,3490,0.0
2024-03-12,5990,8610,0.5
2024-03-11,5960,3680,-0.5
2024-03-08,5990,22230,0.17
2024-03-07,5980,1940,-0.17
2024-03-06,5990,2160,0.67
2024-03-05,5950,9660,-0.83
2024-03-04,6000,9340,-0.99
2024-02-29,6060,2980,0.17
2024-02-28,6050,6380,0.83
2024-02-27,6000,5000,-0.66
2024-02-26,6040,7040,-1.31
2024-02-23,6120,7150,0.0
2024-02-22,6120,1950,0.49
2024-02-21,6090,2870,0.0
2024-02-20,6090,4330,0.0
2024-02-19,6090,6170,1.0
2024-02-16,6030,9560,0.0
2024-02-15,6030,4900,0.5
2024-02-14,6000,8440,0.33
2024-02-13,5980,5750,1.18
2024-02-08,5910,3310,-0.17
2024-02-07,5920,11700,-0.84
2024-02-06,5970,6680,1.19
2024-02-05,5900,12710,-1.67
2024-02-02,6000,4670,-0.66
2024-02-01,6040,7930,1.85
2024-01-31,5930,2660,0.0
2024-01-30,5930,6030,0.0
2024-01-29,5930,2210,0.17
2024-01-26,5920,3160,0.51
2024-01-25,5890,3020,-1.83
2024-01-24,6000,2540,1.01
2024-01-23,5940,9120,-0.5
2024-01-22,5970,4770,-1.0
2024-01-19,6030,3570,1.34
2024-01-18,5950,1190,1.19
2024-01-17,5880,10660,-1.18
2024-01-16,5950,4930,0.17
2024-01-15,5940,5660,-0.34
2024-01-12,5960,34850,-1.49
2024-01-11,6050,16970,-1.47
2024-01-10,6140,6840,-0.32
2024-01-09,6160,16239,-1.12
2024-01-08,6230,5890,-0.16
2024-01-05,6240,10940,0.0
2024-01-04,6240,3290,-0.16
2024-01-03,6250,13140,-0.48
2024-01-02,6280,4670,0.32
