transaction_date,closing_price,trading_volume,change
2024-04-05,24900,1300000,-15.74
2024-04-04,29550,118460,5.35
2024-04-03,28050,87670,-2.94
2024-04-02,28900,132430,-1.7
2024-04-01,29400,168230,-0.84
2024-03-29,29650,174090,2.07
2024-03-28,29050,235050,-1.86
2024-03-27,29600,185500,-2.63
2024-03-26,30400,108840,-1.94
2024-03-25,31000,209900,0.98
2024-03-22,30700,747060,-7.67
2024-03-21,33250,129250,0.3
2024-03-20,33150,105030,-2.5
2024-03-19,34000,219920,3.66
2024-03-18,32800,172170,2.98
2024-03-15,31850,4610,-4.5
2024-03-14,33350,234990,2.46
2024-03-13,32550,443570,12.05
2024-03-12,29050,72030,2.29
2024-03-11,28400,37700,0.18
2024-03-08,28350,89340,-2.41
2024-03-07,29050,69200,-3.33
2024-03-06,30050,159550,4.16
2024-03-05,28850,50,1.58
2024-03-04,28400,0,-0.7
2024-02-29,28600,23960,-0.17
2024-02-28,28650,49490,0.17
2024-02-27,28600,117660,-3.05
2024-02-26,29500,83620,-2.32
2024-02-23,30200,129460,-4.88
2024-02-22,31750,110,0.95
2024-02-21,31450,76080,-2.63
2024-02-20,32300,121050,0.94
2024-02-19,32000,175830,-2.29
2024-02-18,32750,0,0.0
2024-02-16,32750,157160,2.66
2024-02-15,31900,135600,-2.74
2024-02-14,32800,10,3.47
2024-02-13,31700,148520,-0.78
2024-02-08,31950,238110,4.58
2024-02-07,30550,151250,3.74
2024-02-06,29450,92120,0.0
2024-02-05,29450,184780,1.38
2024-02-02,29050,109760,-0.51
2024-02-01,29200,179220,-0.68
2024-01-31,29400,337190,7.69
2024-01-30,27300,100160,-2.5
2024-01-29,28000,190,-2.1
2024-01-28,28600,0,0.0
2024-01-26,28600,29450,1.78
2024-01-25,28100,29120,1.44
2024-01-24,27700,37110,-1.07
2024-01-23,28000,43330,0.18
2024-01-22,27950,34560,0.54
2024-01-19,27800,82440,-0.89
2024-01-18,28050,42530,-1.06
2024-01-17,28350,38090,-1.39
2024-01-16,28750,23450,0.0
2024-01-15,28750,0,-1.71
2024-01-12,29250,51820,-1.85
2024-01-11,29800,23530,-0.17
2024-01-10,29850,10,-0.33
2024-01-09,29950,50380,1.01
2024-01-08,29650,40410,0.68
2024-01-05,29450,68720,-2.0
2024-01-04,30050,123090,-3.69
2024-01-03,31200,57640,-2.19
2024-01-02,31900,36640,0.95
