transaction_date,closing_price,trading_volume,change
2024-05-08,3550,295900,6.13
2024-05-07,3345,200280,2.29
2024-05-03,3270,277670,-0.91
2024-05-02,3300,350130,-5.44
2024-04-30,3490,235720,-2.92
2024-04-29,3595,243220,1.41
2024-04-26,3545,153330,0.85
2024-04-25,3515,244160,0.57
2024-04-24,3495,346580,-3.45
2024-04-23,3620,587170,-3.08
2024-04-22,3735,501100,2.61
2024-04-19,3640,1040000,4.9
2024-04-18,3470,268780,4.05
2024-04-17,3335,490980,1.83
2024-04-16,3275,641370,8.26
2024-04-15,3025,299980,-6.49
2024-04-12,3235,265010,1.57
2024-04-11,3185,87750,1.27
2024-04-09,3145,291200,-0.32
2024-04-08,3155,286050,-1.41
2024-04-05,3200,318310,-4.48
2024-04-04,3350,185160,1.82
2024-04-03,3290,191530,0.92
2024-04-02,3260,285650,-4.26
2024-04-01,3405,180380,1.49
2024-03-29,3355,248560,-3.87
2024-03-28,3490,284470,2.65
2024-03-27,3400,556890,-4.23
2024-03-26,3550,570050,-3.79
2024-03-25,3690,549640,-2.38
2024-03-22,3780,1420000,6.63
2024-03-21,3545,2060000,15.85
2024-03-20,3060,443790,3.55
2024-03-19,2955,422030,0.17
2024-03-18,2950,654160,3.33
2024-03-15,2855,397860,0.0
2024-03-14,2855,50,0.71
2024-03-13,2835,200,6.38
2024-03-12,2665,1010,-25.04
2024-03-11,3555,70,10.4
2024-03-10,3220,0,0.0
2024-03-08,3220,1200000,12.59
2024-03-07,2860,10,7.72
2024-03-06,2655,242590,5.99
2024-03-05,2505,280190,-5.83
2024-03-04,2660,404250,-2.56
2024-02-29,2730,291780,-1.8
2024-02-28,2780,284840,0.0
2024-02-27,2780,502950,5.7
2024-02-26,2630,168050,-1.5
2024-02-23,2670,414180,0.0
2024-02-22,2670,301370,3.69
2024-02-21,2575,194680,-1.34
2024-02-20,2610,300,7.41
2024-02-19,2430,490,-0.82
2024-02-16,2450,681940,-3.73
2024-02-15,2545,389630,-1.36
2024-02-14,2580,339790,0.0
2024-02-13,2580,675710,-7.69
2024-02-12,2795,0,0.0
2024-02-08,2795,934870,-10.7
2024-02-07,3130,0,7.38
2024-02-06,2915,638660,-1.69
2024-02-05,2965,1170000,0.17
2024-02-04,2960,0,0.0
2024-02-02,2960,912480,1.02
2024-02-01,2930,680,8.72
2024-01-31,2695,1030000,3.85
2024-01-30,2595,2710000,6.57
2024-01-29,2435,650,10.18
2024-01-26,2210,178230,1.14
2024-01-25,2185,140800,-2.46
2024-01-24,2240,233850,-1.32
2024-01-23,2270,137780,-2.16
2024-01-22,2320,120,1.98
2024-01-19,2275,463790,5.32
2024-01-18,2160,72170,3.35
2024-01-17,2090,155750,-2.56
2024-01-16,2145,98320,-0.46
2024-01-15,2155,73560,0.0
2024-01-12,2155,131960,-1.82
2024-01-11,2195,198800,2.81
2024-01-10,2135,375010,-6.15
2024-01-09,2275,204580,0.89
2024-01-08,2255,421230,-1.74
2024-01-05,2295,554700,1.77
2024-01-04,2255,1380000,15.58
2024-01-03,1951,82020,-0.81
2024-01-02,1967,87300,1.5
