transaction_date,closing_price,trading_volume,change
2024-04-30,13350,101940,-1.33
2024-04-29,13530,114910,1.88
2024-04-26,13280,56160,0.0
2024-04-25,13280,71960,-0.45
2024-04-24,13340,59540,0.23
2024-04-23,13310,106840,-0.6
2024-04-22,13390,166490,2.45
2024-04-19,13070,159040,1.24
2024-04-18,12910,82340,0.62
2024-04-17,12830,104150,0.23
2024-04-16,12800,211750,0.79
2024-04-15,12700,150100,-2.38
2024-04-12,13010,108950,-1.81
2024-04-11,13250,123690,1.53
2024-04-09,13050,159540,-1.14
2024-04-08,13200,214220,-2.51
2024-04-05,13540,101290,-0.66
2024-04-04,13630,163760,-1.8
2024-04-03,13880,148410,-2.12
2024-04-02,14180,231800,-1.66
2024-04-01,14420,384720,4.57
2024-03-29,13790,104070,-0.58
2024-03-28,13870,118790,-1.91
2024-03-27,14140,141320,0.28
2024-03-26,14100,156380,0.64
2024-03-25,14010,179880,1.6
2024-03-22,13790,102660,1.25
2024-03-21,13620,174910,-1.09
2024-03-20,13770,112730,-0.51
2024-03-19,13840,113960,-0.29
2024-03-18,13880,110440,-0.86
2024-03-17,14000,0,-0.28
2024-03-15,14040,18610,0.29
2024-03-14,14000,170,1.89
2024-03-13,13740,30,1.03
2024-03-12,13600,219260,1.64
2024-03-11,13380,203790,2.76
2024-03-10,13020,0,0.0
2024-03-08,13020,206040,0.62
2024-03-07,12940,296250,-1.97
2024-03-06,13200,247570,-2.22
2024-03-05,13500,275160,-1.89
2024-03-04,13760,207870,-1.15
2024-02-29,13920,333770,-0.36
2024-02-28,13970,10,2.12
2024-02-27,13680,230550,-0.07
2024-02-26,13690,110,-0.73
2024-02-25,13790,0,0.0
2024-02-23,13790,243900,-0.07
2024-02-22,13800,213590,-0.72
2024-02-21,13900,259800,-1.21
2024-02-20,14070,193970,-0.57
2024-02-19,14150,30,-0.14
2024-02-18,14170,0,0.0
2024-02-16,14170,410340,-1.25
2024-02-15,14350,2190,-2.71
2024-02-14,14750,208180,-0.2
2024-02-13,14780,20,1.09
2024-02-12,14620,0,0.0
2024-02-08,14620,264900,1.11
2024-02-07,14460,980,-0.34
2024-02-06,14510,759640,-4.98
2024-02-05,15270,20,0.0
2024-02-04,15270,0,0.0
2024-02-02,15270,8520000,3.74
2024-02-01,14720,192220,-1.6
2024-01-31,14960,192180,-3.48
2024-01-30,15500,161900,-0.32
2024-01-29,15550,234470,0.71
2024-01-26,15440,199440,-1.91
2024-01-25,15740,300730,-0.38
2024-01-24,15800,530770,2.73
2024-01-23,15380,377040,3.36
2024-01-22,14880,377680,0.0
2024-01-19,14880,176050,2.2
2024-01-18,14560,129280,1.39
2024-01-17,14360,123260,-0.97
2024-01-16,14500,105590,-1.29
2024-01-15,14690,92680,-0.81
2024-01-12,14810,133410,-1.92
2024-01-11,15100,177640,2.17
2024-01-10,14780,135920,-1.34
2024-01-09,14980,50,2.18
2024-01-08,14660,185170,2.45
2024-01-05,14310,195440,0.77
2024-01-04,14200,20,-3.6
2024-01-03,14730,10,-1.6
2024-01-02,14970,160870,-0.07
