transaction_date,closing_price,trading_volume,change
2024-05-08,1958,30970,1.03
2024-05-07,1938,56290,0.26
2024-05-03,1933,22880,0.52
2024-05-02,1923,12640,0.05
2024-04-30,1922,29090,0.52
2024-04-29,1912,16910,0.21
2024-04-26,1908,24230,0.16
2024-04-25,1905,40510,0.79
2024-04-24,1890,46720,0.91
2024-04-23,1873,141630,-3.0
2024-04-22,1931,29420,0.26
2024-04-19,1926,105110,-3.46
2024-04-18,1995,50610,0.1
2024-04-17,1993,18230,0.61
2024-04-16,1981,64910,-2.89
2024-04-15,2040,85420,0.0
2024-04-12,2040,30330,0.0
2024-04-11,2040,28120,0.25
2024-04-09,2035,57130,0.0
2024-04-08,2035,113830,-3.1
2024-04-05,2100,38780,0.0
2024-04-04,2100,38100,-0.24
2024-04-03,2105,64640,-1.17
2024-04-02,2130,64680,-1.16
2024-04-01,2155,58670,2.62
2024-03-29,2100,76350,-0.94
2024-03-28,2120,69280,0.0
2024-03-27,2120,99130,-0.7
2024-03-26,2135,161340,-2.06
2024-03-25,2180,125600,-1.8
2024-03-22,2220,52760,1.37
2024-03-21,2190,60650,0.0
2024-03-20,2190,108420,-1.79
2024-03-19,2230,133910,-2.19
2024-03-18,2280,175130,1.33
2024-03-15,2250,17490,-1.53
2024-03-14,2285,188730,-2.56
2024-03-13,2345,78490,0.64
2024-03-12,2330,79880,1.53
2024-03-11,2295,238910,-3.57
2024-03-10,2380,0,0.0
2024-03-08,2380,306490,3.03
2024-03-07,2310,20,-0.86
2024-03-06,2330,147900,0.0
2024-03-05,2330,210070,-1.89
2024-03-04,2375,100,-3.06
2024-02-29,2450,676350,4.26
2024-02-28,2350,418470,-3.69
2024-02-27,2440,10,-2.2
2024-02-26,2495,500,-7.25
2024-02-25,2690,0,0.0
2024-02-23,2690,4170000,-17.23
2024-02-22,3250,1210,5.35
2024-02-21,3085,0,-3.14
2024-02-20,3185,410610,0.0
2024-02-19,3185,0,2.74
2024-02-16,3100,183130,1.97
2024-02-15,3040,150,-2.72
2024-02-14,3125,330970,-1.73
2024-02-13,3180,0,6.18
2024-02-12,2995,0,0.0
2024-02-08,2995,157560,1.7
2024-02-07,2945,90,-2.0
2024-02-06,3005,309400,-3.38
2024-02-05,3110,1000000,5.25
2024-02-02,2955,467090,1.9
2024-02-01,2900,431260,-2.85
2024-01-31,2985,20,-11.29
2024-01-30,3365,0,-1.32
2024-01-29,3410,420,9.12
2024-01-28,3125,0,0.0
2024-01-26,3125,1340000,6.84
2024-01-25,2925,5300,2.81
2024-01-24,2845,6010000,-8.81
2024-01-23,3120,134510,0.65
2024-01-22,3100,316270,0.81
2024-01-19,3075,145160,2.5
2024-01-18,3000,67870,3.81
2024-01-17,2890,93040,-3.02
2024-01-16,2980,127920,-2.13
2024-01-15,3045,143030,-3.18
2024-01-12,3145,383630,-0.47
2024-01-11,3160,349830,4.29
2024-01-10,3030,151440,1.0
2024-01-09,3000,191350,4.71
2024-01-08,2865,370820,-3.37
2024-01-05,2965,150540,-0.84
2024-01-04,2990,143720,-0.33
2024-01-03,3000,145420,-1.48
2024-01-02,3045,313740,7.03
