transaction_date,closing_price,trading_volume,change
2024-05-08,34800,44120,-0.43
2024-05-07,34950,70940,2.04
2024-05-03,34250,36510,-0.29
2024-05-02,34350,48820,0.15
2024-04-30,34300,71960,-1.58
2024-04-29,34850,61600,0.0
2024-04-26,34850,86900,0.58
2024-04-25,34650,102580,-0.43
2024-04-24,34800,244980,4.04
2024-04-23,33450,68150,0.15
2024-04-22,33400,141870,5.03
2024-04-19,31800,126160,-0.63
2024-04-18,32000,79060,4.4
2024-04-17,30650,123100,1.32
2024-04-16,30250,179970,-3.66
2024-04-15,31400,202080,-6.82
2024-04-12,33700,104200,1.66
2024-04-11,33150,120730,-2.79
2024-04-09,34100,117290,-2.71
2024-04-08,35050,137600,-1.82
2024-04-05,35700,336790,-1.65
2024-04-04,36300,115950,-0.95
2024-04-03,36650,128410,-0.14
2024-04-02,36700,236930,-3.04
2024-04-01,37850,145980,-1.3
2024-03-29,38350,212860,2.82
2024-03-28,37300,141500,-1.45
2024-03-27,37850,138150,-0.92
2024-03-26,38200,181960,-0.91
2024-03-25,38550,176250,-2.03
2024-03-22,39350,199420,-0.25
2024-03-21,39450,157930,0.25
2024-03-20,39350,266260,-1.99
2024-03-19,40150,501340,1.01
2024-03-18,39750,202780,0.76
2024-03-15,39450,446720,0.13
2024-03-14,39400,390,0.9
2024-03-13,39050,394440,0.26
2024-03-12,38950,100,-0.51
2024-03-11,39150,120,4.4
2024-03-10,37500,0,0.0
2024-03-08,37500,244060,1.21
2024-03-07,37050,20,-3.52
2024-03-06,38400,186350,0.26
2024-03-05,38300,257140,-2.3
2024-03-04,39200,10,0.0
2024-03-03,39200,0,0.0
2024-02-29,39200,218130,1.29
2024-02-28,38700,200,1.18
2024-02-27,38250,50,-2.42
2024-02-26,39200,100,-1.26
2024-02-25,39700,0,0.0
2024-02-23,39700,257920,-2.46
2024-02-22,40700,0,3.56
2024-02-21,39300,196090,-1.01
2024-02-20,39700,194710,-0.87
2024-02-19,40050,10,-0.5
2024-02-18,40250,0,0.0
2024-02-16,40250,293220,-2.42
2024-02-15,41250,40,0.49
2024-02-14,41050,0,4.32
2024-02-13,39350,461640,3.01
2024-02-12,38200,0,0.0
2024-02-08,38200,600850,2.14
2024-02-07,37400,212180,-2.35
2024-02-06,38300,225040,0.66
2024-02-05,38050,270,2.98
2024-02-04,36950,0,0.0
2024-02-02,36950,239110,-0.67
2024-02-01,37200,359890,4.2
2024-01-31,35700,0,-5.05
2024-01-30,37600,10,-0.27
2024-01-29,37700,230,-0.66
2024-01-28,37950,0,0.0
2024-01-26,37950,343540,0.53
2024-01-25,37750,160,-8.04
2024-01-24,41050,250,-1.68
2024-01-23,41750,260,-1.76
2024-01-22,42500,1280,5.33
2024-01-21,40350,0,0.0
2024-01-19,40350,987200,-0.12
2024-01-18,40400,10,-11.6
2024-01-17,45700,150,-2.14
2024-01-16,46700,7080,-1.48
2024-01-15,47400,740,1.28
2024-01-14,46800,0,0.0
2024-01-12,46800,10030000,20.93
2024-01-11,38700,10,-0.9
2024-01-10,39050,400,0.26
2024-01-09,38950,20,-1.02
2024-01-08,39350,1050000,1.16
2024-01-07,38900,0,0.0
2024-01-05,38900,453100,2.5
2024-01-04,37950,404890,-2.44
2024-01-03,38900,527800,1.83
2024-01-02,38200,810,2.83
