transaction_date,closing_price,trading_volume,change
2024-05-08,1201,10900,-0.33
2024-05-07,1205,19700,0.5
2024-05-03,1199,5490,-1.24
2024-05-02,1214,8770,-0.16
2024-04-30,1216,28870,0.25
2024-04-29,1213,52680,-0.25
2024-04-26,1216,1350000,0.91
2024-04-25,1205,10810,-4.37
2024-04-24,1260,10870,0.64
2024-04-23,1252,6480,0.08
2024-04-22,1251,8010,-1.03
2024-04-19,1264,16149,1.2
2024-04-18,1249,17550,2.29
2024-04-17,1221,22750,0.41
2024-04-16,1216,28080,-2.72
2024-04-15,1250,35020,0.16
2024-04-12,1248,17880,-0.79
2024-04-11,1258,7920,1.78
2024-04-09,1236,39330,-3.36
2024-04-08,1279,40780,-1.62
2024-04-05,1300,15560,-1.37
2024-04-04,1318,15680,0.0
2024-04-03,1318,53160,-2.66
2024-04-02,1354,39400,-0.29
2024-04-01,1358,54330,-2.86
2024-03-29,1398,42410,0.07
2024-03-28,1397,63990,-1.41
2024-03-27,1417,70600,-0.42
2024-03-26,1423,1560000,5.41
2024-03-25,1350,65050,0.9
2024-03-22,1338,45430,-1.25
2024-03-21,1355,158750,2.11
2024-03-20,1327,95990,3.67
2024-03-19,1280,41750,2.07
2024-03-18,1254,32780,0.72
2024-03-15,1245,2980,-0.16
2024-03-14,1247,49130,-0.24
2024-03-13,1250,64670,2.21
2024-03-12,1223,40540,0.66
2024-03-11,1215,112690,5.47
2024-03-08,1152,70120,0.17
2024-03-07,1150,44420,0.26
2024-03-06,1147,12230,-0.35
2024-03-05,1151,10230,1.05
2024-03-04,1139,50780,-2.98
2024-02-29,1174,19310,-0.25
2024-02-28,1177,16290,-0.17
2024-02-27,1179,15820,0.17
2024-02-26,1177,15970,0.0
2024-02-23,1177,23010,-0.51
2024-02-22,1183,19300,-1.33
2024-02-21,1199,6680,-0.08
2024-02-20,1200,7260,-0.25
2024-02-19,1203,11410,0.42
2024-02-16,1198,44100,-1.16
2024-02-15,1212,34400,0.5
2024-02-14,1206,19160,-1.15
2024-02-13,1220,12360,-0.57
2024-02-08,1227,8260,0.25
2024-02-07,1224,5910,0.25
2024-02-06,1221,24940,-0.16
2024-02-05,1223,10260,-0.97
2024-02-02,1235,14280,1.81
2024-02-01,1213,33340,-0.08
2024-01-31,1214,21920,-0.9
2024-01-30,1225,32080,-1.84
2024-01-29,1248,51760,0.08
2024-01-26,1247,29300,0.24
2024-01-25,1244,29650,0.89
2024-01-24,1233,12830,-0.24
2024-01-23,1236,39110,0.41
2024-01-22,1231,44240,0.0
2024-01-19,1231,10680,-1.05
2024-01-18,1244,18130,1.14
2024-01-17,1230,15350,-0.73
2024-01-16,1239,26950,-0.88
2024-01-15,1250,17370,0.0
2024-01-12,1250,14350,-0.79
2024-01-11,1260,22900,0.08
2024-01-10,1259,9890,-0.87
2024-01-09,1270,18270,0.32
2024-01-08,1266,16790,1.12
2024-01-05,1252,34980,-1.42
2024-01-04,1270,39870,1.76
2024-01-03,1248,40110,2.13
2024-01-02,1222,17580,1.08
