transaction_date,closing_price,trading_volume,change
2024-05-08,129200,38670,0.0
2024-05-07,129200,47190,0.08
2024-05-03,129100,40450,-0.39
2024-05-02,129600,39150,-0.23
2024-04-30,129900,52340,-1.29
2024-04-29,131600,35600,1.31
2024-04-26,129900,39690,-0.08
2024-04-25,130000,63890,-1.44
2024-04-24,131900,98390,-3.72
2024-04-23,137000,56100,0.0
2024-04-22,137000,118110,2.7
2024-04-19,133400,92110,2.62
2024-04-18,130000,32920,0.78
2024-04-17,129000,46140,-0.08
2024-04-16,129100,43560,-0.54
2024-04-15,129800,57710,-0.99
2024-04-12,131100,66910,3.07
2024-04-11,127200,34220,0.0
2024-04-09,127200,33420,0.39
2024-04-08,126700,63860,-2.16
2024-04-05,129500,64700,-2.04
2024-04-04,132200,92980,-2.58
2024-04-03,135700,92070,-0.95
2024-04-02,137000,47750,-2.84
2024-04-01,141000,119600,3.75
2024-03-29,135900,80810,0.82
2024-03-28,134800,45100,-0.81
2024-03-27,135900,70080,3.42
2024-03-26,131400,36160,-0.23
2024-03-25,131700,30320,-0.23
2024-03-22,132000,41960,0.92
2024-03-21,130800,104170,-1.65
2024-03-20,133000,58430,-1.85
2024-03-19,135500,56470,0.3
2024-03-18,135100,52140,-0.44
2024-03-17,135700,0,0.0
2024-03-15,135700,110210,1.88
2024-03-14,133200,102720,-2.7
2024-03-13,136900,20,-0.44
2024-03-12,137500,0,0.51
2024-03-11,136800,0,-3.32
2024-03-10,141500,0,0.0
2024-03-08,141500,69650,-0.14
2024-03-07,141700,81640,-3.47
2024-03-06,146800,98490,1.1
2024-03-05,145200,196170,4.46
2024-03-04,139000,223510,-3.61
2024-03-03,144200,0,0.0
2024-02-29,144200,825370,14.44
2024-02-28,126000,132970,5.88
2024-02-27,119000,69260,-2.62
2024-02-26,122200,10,1.41
2024-02-25,120500,0,0.0
2024-02-23,120500,218880,8.17
2024-02-22,111400,37480,-1.15
2024-02-21,112700,34340,0.09
2024-02-20,112600,59990,-0.53
2024-02-19,113200,72980,-3.82
2024-02-18,117700,0,0.0
2024-02-16,117700,119660,6.52
2024-02-15,110500,86880,2.03
2024-02-14,108300,0,-1.55
2024-02-13,110000,53680,0.92
2024-02-12,109000,0,0.0
2024-02-08,109000,53360,-0.82
2024-02-07,109900,0,-1.35
2024-02-06,111400,57850,0.45
2024-02-05,110900,71460,-1.86
2024-02-04,113000,0,0.0
2024-02-02,113000,77100,0.44
2024-02-01,112500,75480,-0.88
2024-01-31,113500,36590,-3.16
2024-01-30,117200,40,6.06
2024-01-29,110500,56990,0.0
2024-01-28,110500,0,0.0
2024-01-26,110500,132580,-5.07
2024-01-25,116400,0,-3.72
2024-01-24,120900,26870,-1.87
2024-01-23,123200,27220,0.49
2024-01-22,122600,48800,0.0
2024-01-19,122600,41320,0.25
2024-01-18,122300,44460,-0.57
2024-01-17,123000,68800,-3.91
2024-01-16,128000,0,-1.61
2024-01-15,130100,0,-1.89
2024-01-12,132600,54070,-1.63
2024-01-11,134800,57220,0.75
2024-01-10,133800,52990,0.3
2024-01-09,133400,10,0.3
2024-01-08,133000,81530,-3.06
2024-01-07,137200,0,0.0
2024-01-05,137200,43380,0.0
2024-01-04,137200,69800,-2.42
2024-01-03,140600,0,-0.64
2024-01-02,141500,234640,8.02
