transaction_date,closing_price,trading_volume,change
2024-05-08,4710,626390,-2.08
2024-05-07,4810,678520,-0.31
2024-05-03,4825,405130,0.73
2024-05-02,4790,1060000,2.24
2024-04-30,4685,399490,0.32
2024-04-29,4670,562180,2.64
2024-04-26,4550,496220,-0.33
2024-04-25,4565,2940000,-0.98
2024-04-24,4610,1620000,1.88
2024-04-23,4525,417780,-0.22
2024-04-22,4535,496360,2.02
2024-04-19,4445,416750,-1.44
2024-04-18,4510,429410,-0.11
2024-04-17,4515,454390,0.44
2024-04-16,4495,3160000,2.63
2024-04-15,4380,583040,-3.42
2024-04-12,4535,992450,-4.83
2024-04-11,4765,501410,-2.06
2024-04-09,4865,776490,3.51
2024-04-08,4700,522000,-1.47
